u,v,key,osmid,oneway,lanes,name,highway,maxspeed,width,length,geometry,est_width,access,bridge,service,ref,junction
6787891500,6442674731,0,492502696,False,1,Jalan Bumi Harapan Raya,residential,20,3,22.928,"LINESTRING (106.8744367 -6.2969326, 106.8743732 -6.2967363)",,,,,,
6787891500,6787891501,0,492502696,False,1,Jalan Bumi Harapan Raya,residential,20,3,14.213,"LINESTRING (106.8744367 -6.2969326, 106.874481 -6.2970526)",,,,,,
6787891501,6787891500,0,492502696,False,1,Jalan Bumi Harapan Raya,residential,20,3,14.213,"LINESTRING (106.874481 -6.2970526, 106.8744367 -6.2969326)",,,,,,
6787891501,3583630321,0,492502696,False,1,Jalan Bumi Harapan Raya,residential,20,3,20.279,"LINESTRING (106.874481 -6.2970526, 106.874567 -6.2972137)",,,,,,
6787891535,7712820481,0,482382365,False,1,Jalan Bumi Pratama VIII,residential,20,4,18.679,"LINESTRING (106.8743053 -6.2945465, 106.8741363 -6.2945465)",,,,,,
6787891535,6787891536,0,482382365,False,1,Jalan Bumi Pratama VIII,residential,20,4,76.272,"LINESTRING (106.8743053 -6.2945465, 106.8749933 -6.2944932)",,,,,,
6787891536,6787891535,0,482382365,False,1,Jalan Bumi Pratama VIII,residential,20,4,76.272,"LINESTRING (106.8749933 -6.2944932, 106.8743053 -6.2945465)",,,,,,
6787891536,7096435198,0,482382365,False,1,Jalan Bumi Pratama VIII,residential,20,4,99.79,"LINESTRING (106.8749933 -6.2944932, 106.8758958 -6.2944674)",,,,,,
6787891537,4595998392,0,482382365,False,1,Jalan Bumi Pratama VIII,residential,20,4,22.783,"LINESTRING (106.8739378 -6.2941653, 106.8739268 -6.2939607)",,,,,,
6787891537,4752107638,0,482382365,False,1,Jalan Bumi Pratama VIII,residential,20,4,33.348,"LINESTRING (106.8739378 -6.2941653, 106.8739392 -6.2944652)",,,,,,
6787891538,4602791093,0,155904705,False,1,Jalan Bangun Cipta Raya,residential,20,4,27.376,"LINESTRING (106.8748511 -6.2935921, 106.8748512 -6.2938383)",,,,,,
6787891538,4595998399,0,155904705,False,1,Jalan Bangun Cipta Raya,residential,20,4,29.971,"LINESTRING (106.8748511 -6.2935921, 106.8748424 -6.2933227)",,,,,,
6787891539,4602791093,0,464500815,True,1,Jalan Pratama Raya,residential,20,3,27.28,"LINESTRING (106.8746044 -6.2938413, 106.8748512 -6.2938383)",,,,,,
6787891540,6787891539,0,464500815,True,1,Jalan Pratama Raya,residential,20,3,41.962,"LINESTRING (106.8742248 -6.293848, 106.8746044 -6.2938413)",,,,,,
6787891541,6787891542,0,464500814,True,1,Jalan Pratama Raya,residential,20,3,39.442,"LINESTRING (106.8745266 -6.293936, 106.8741699 -6.2939466)",,,,,,
6787891542,4595998392,0,464500814,True,1,Jalan Pratama Raya,residential,20,3,26.914,"LINESTRING (106.8741699 -6.2939466, 106.8739268 -6.2939607)",,,,,,
6787891543,4841579761,0,464500817,False,1,Jalan Bangun Cipta I,residential,20,4,45.012,"LINESTRING (106.8742155 -6.2933361, 106.8746225 -6.2933218)",,,,,,
6787891543,4841579742,0,464500817,False,1,Jalan Bangun Cipta I,residential,20,4,38.022,"LINESTRING (106.8742155 -6.2933361, 106.8738715 -6.2933335)",,,,,,
6787891544,7710204046,0,492106748,False,1,Jalan Bangun Cipta II,residential,20,4,47.142,"LINESTRING (106.8743268 -6.2928602, 106.8739003 -6.2928649)",,,,,,
6787891544,7136773262,0,492106748,False,1,Jalan Bangun Cipta II,residential,20,4,48.609,"LINESTRING (106.8743268 -6.2928602, 106.8747666 -6.2928589)",,,,,,
6787891545,4841579762,0,155904705,False,1,Jalan Bangun Cipta Raya,residential,20,4,24.363,"LINESTRING (106.8748257 -6.2926403, 106.8748351 -6.2928592)",,,,,,
6787891545,3431424540,0,155904705,False,1,Jalan Bangun Cipta Raya,residential,20,4,29.867,"LINESTRING (106.8748257 -6.2926403, 106.8748129 -6.292372)",,,,,,
6787891546,3431424541,0,155904705,False,1,Jalan Bangun Cipta Raya,residential,20,4,21.603,"LINESTRING (106.8739821 -6.2923843, 106.8741775 -6.2923795)",,,,,,
6787891546,4841579789,0,155904705,False,1,Jalan Bangun Cipta Raya,residential,20,4,23.6,"LINESTRING (106.8739821 -6.2923843, 106.8737686 -6.2923875)",,,,,,
6787891547,3431424540,0,155904705,False,1,Jalan Bangun Cipta Raya,residential,20,4,32.384,"LINESTRING (106.8745199 -6.292371, 106.8748129 -6.292372)",,,,,,
6787891547,3431424541,0,155904705,False,1,Jalan Bangun Cipta Raya,residential,20,4,37.856,"LINESTRING (106.8745199 -6.292371, 106.8741775 -6.2923795)",,,,,,
6787891548,6320136556,0,447183036,False,1,Jalan Behape II,residential,20,3.5,41.667,"LINESTRING (106.8745172 -6.2914845, 106.8748941 -6.2914765)",,permissive,,,,
6787891548,7116489221,0,447183036,False,1,Jalan Behape II,residential,20,3.5,24.603,"LINESTRING (106.8745172 -6.2914845, 106.8742946 -6.2914832)",,permissive,,,,
6787891549,7119432630,0,447183038,False,1,Jalan Behape 1,residential,20,3.5,28.461,"LINESTRING (106.8745279 -6.2910633, 106.8742704 -6.291062)",,permissive,,,,
6787891549,3431424539,0,447183038,False,1,Jalan Behape 1,residential,20,3.5,44.9,"LINESTRING (106.8745279 -6.2910633, 106.8749338 -6.2910467)",,permissive,,,,
6787891640,4800851720,0,487640146,False,1,Jalan Balam,residential,20,3,43.249,"LINESTRING (106.868379 -6.2921511, 106.8684562 -6.2925324)",,,,,,
6787891640,4800851714,0,487640146,False,1,Jalan Balam,residential,20,3,45.823,"LINESTRING (106.868379 -6.2921511, 106.8682878 -6.2917491)",,,,,,
6787891641,6787891642,0,487640152,False,1,Jalan Elang,residential,20,4,31.835,"LINESTRING (106.8688497 -6.2919524, 106.8689033 -6.2922337)",,,,,,
6787891641,4800851858,0,487640152,False,1,Jalan Elang,residential,20,4,54.785,"LINESTRING (106.8688497 -6.2919524, 106.868741 -6.2914717)",,,,,,
6787891642,4548182237,0,487640152,False,1,Jalan Elang,residential,20,4,42.578,"LINESTRING (106.8689033 -6.2922337, 106.8689546 -6.2926132)",,,,,,
6787891642,6787891641,0,487640152,False,1,Jalan Elang,residential,20,4,31.835,"LINESTRING (106.8689033 -6.2922337, 106.8688497 -6.2919524)",,,,,,
6787891643,4800851887,0,831709326,False,1,Jalan Kutilang,residential,20,3,13.516,"LINESTRING (106.8686016 -6.2927196, 106.8687238 -6.2927149)",,,,,,
6787891643,4800851822,0,831709326,False,1,Jalan Kutilang,residential,20,3,13.926,"LINESTRING (106.8686016 -6.2927196, 106.8684756 -6.2927189)",,,,,,
6787891644,4800851673,0,488434236,False,1,Jalan Nuri,residential,20,3,9.329,"LINESTRING (106.8687699 -6.2932175, 106.8687525 -6.2932996)",,,,,,
6787891644,4800851674,0,488434236,False,1,Jalan Nuri,residential,20,3,8.103,"LINESTRING (106.8687699 -6.2932175, 106.8687773 -6.293145)",,,,,,
6787891645,4800851674,0,488434236,False,1,Jalan Nuri,residential,20,3,5.594,"LINESTRING (106.8687806 -6.2930948, 106.8687773 -6.293145)",,,,,,
6787891645,4800851675,0,488434236,False,1,Jalan Nuri,residential,20,3,18.437,"LINESTRING (106.8687806 -6.2930948, 106.8687786 -6.292929)",,,,,,
6787891646,4800851823,0,831709326,False,1,Jalan Kutilang,residential,20,3,6.66,"LINESTRING (106.8680008 -6.2927409, 106.8680608 -6.2927354)",,,,,,
6787891646,4800851884,0,831709326,False,1,Jalan Kutilang,residential,20,3,8.055,"LINESTRING (106.8680008 -6.2927409, 106.8679291 -6.2927539)",,,,,,
6787891647,4800851841,0,487640149,False,1,Jalan Belibis,residential,20,4,22.118,"LINESTRING (106.8680263 -6.2925243, 106.8679922 -6.2923283)",,,,,,
6787891647,4800851823,0,487640149,False,1,Jalan Belibis,residential,20,4,23.781,"LINESTRING (106.8680263 -6.2925243, 106.8680608 -6.2927354)",,,,,,
6787891648,7678701991,0,487640149,False,1,Jalan Belibis,residential,20,4,1.61,"LINESTRING (106.8678948 -6.2918671, 106.8678925 -6.2918528)",,,,,,
6787891648,4800851852,0,487640149,False,1,Jalan Belibis,residential,20,4,14.531,"LINESTRING (106.8678948 -6.2918671, 106.8679198 -6.2919954)",,,,,,
6787891649,4800851709,0,487640149,False,1,Jalan Belibis,residential,20,4,4.492,"LINESTRING (106.8679086 -6.2918165, 106.8679307 -6.2917826)",,,,,,
6787891649,4800851856,0,487640149,False,1,Jalan Belibis,residential,20,4,2.548,"LINESTRING (106.8679086 -6.2918165, 106.867895 -6.291835)",,,,,,
6787891650,4800851868,0,487640149,False,1,Jalan Belibis,residential,20,4,6.469,"LINESTRING (106.867925 -6.2917485, 106.8679149 -6.2916912)",,,,,,
6787891650,4800851709,0,487640149,False,1,Jalan Belibis,residential,20,4,3.844,"LINESTRING (106.867925 -6.2917485, 106.8679307 -6.2917826)",,,,,,
6787891651,7678723998,0,487640149,False,1,Jalan Belibis,residential,20,4,1.975,"LINESTRING (106.8677788 -6.2907747, 106.8677812 -6.2907571)",,,,,,
6787891651,7678723999,0,487640149,False,1,Jalan Belibis,residential,20,4,1.458,"LINESTRING (106.8677788 -6.2907747, 106.8677721 -6.290786)",,,,,,
6787891652,4800851695,0,487640149,False,1,Jalan Belibis,residential,20,4,14.887,"LINESTRING (106.8677849 -6.2911533, 106.8677557 -6.2910226)",,,,,,
6787891652,6787891653,0,487640149,False,1,Jalan Belibis,residential,20,4,11.918,"LINESTRING (106.8677849 -6.2911533, 106.867805 -6.2912586)",,,,,,
6787891653,6787891652,0,487640149,False,1,Jalan Belibis,residential,20,4,11.918,"LINESTRING (106.867805 -6.2912586, 106.8677849 -6.2911533)",,,,,,
6787891653,4800851694,0,487640149,False,1,Jalan Belibis,residential,20,4,10.372,"LINESTRING (106.867805 -6.2912586, 106.8678321 -6.2913479)",,,,,,
6787891654,4800851694,0,487640149,False,1,Jalan Belibis,residential,20,4,5.524,"LINESTRING (106.8678566 -6.2913912, 106.8678321 -6.2913479)",,,,,,
6787891654,4800851870,0,487640149,False,1,Jalan Belibis,residential,20,4,4.655,"LINESTRING (106.8678566 -6.2913912, 106.8678729 -6.2914298)",,,,,,
6787891655,4800851701,0,487640145,False,1,Jalan Belibis VIII,residential,20,4,12.918,"LINESTRING (106.8674985 -6.2910886, 106.8674755 -6.2909747)",,,,,,
6787891655,4800851706,0,487640145,False,1,Jalan Belibis VIII,residential,20,4,18.37,"LINESTRING (106.8674985 -6.2910886, 106.8675399 -6.2912486)",,,,,,
6787891656,4800851689,0,487640143,False,1,Jalan Pipit III,residential,20,,7.116,"LINESTRING (106.8672826 -6.2914012, 106.8672418 -6.2913517)",,,,,,
6787891656,4800851690,0,487640143,False,1,Jalan Pipit III,residential,20,,9.642,"LINESTRING (106.8672826 -6.2914012, 106.8673408 -6.2914658)",,,,,,
6787891686,6495172534,0,458889128,False,1,Jalan SMU 93,residential,20,4,11.717,"LINESTRING (106.8694103 -6.2925283, 106.8693431 -6.2924468)",,,,,,
6787891686,4750322679,0,458889128,False,1,Jalan SMU 93,residential,20,4,19.8,"LINESTRING (106.8694103 -6.2925283, 106.8695711 -6.2926068)",,,,,,
6787891687,6787891688,0,458889128,False,1,Jalan SMU 93,residential,20,4,12.991,"LINESTRING (106.8692239 -6.2919844, 106.8692091 -6.2918685)",,,,,,
6787891687,4548182248,0,458889128,False,1,Jalan SMU 93,residential,20,4,7.822,"LINESTRING (106.8692239 -6.2919844, 106.8692342 -6.292054)",,,,,,
6787891688,4548182247,0,458889128,False,1,Jalan SMU 93,residential,20,4,10.995,"LINESTRING (106.8692091 -6.2918685, 106.8691993 -6.2917701)",,,,,,
6787891688,6787891687,0,458889128,False,1,Jalan SMU 93,residential,20,4,12.991,"LINESTRING (106.8692091 -6.2918685, 106.8692239 -6.2919844)",,,,,,
6787891689,5472345471,0,458889128,False,1,Jalan SMU 93,residential,20,4,21.081,"LINESTRING (106.8690294 -6.2912379, 106.8689925 -6.2910519)",,,,,,
6787891689,5476893740,0,458889128,False,1,Jalan SMU 93,residential,20,4,23.339,"LINESTRING (106.8690294 -6.2912379, 106.8690774 -6.2914423)",,,,,,
6787891690,7678723992,0,458889128,False,1,Jalan SMU 93,residential,20,4,3.559,"LINESTRING (106.8689134 -6.290784, 106.8688812 -6.2907837)",,,,,,
6787891690,7678723995,0,458889128,False,1,Jalan SMU 93,residential,20,4,1.373,"LINESTRING (106.8689134 -6.290784, 106.8689258 -6.2907847)",,,,,,
6787891691,7678723993,0,458889128,False,1,Jalan SMU 93,residential,20,4,2.091,"LINESTRING (106.8689577 -6.2908254, 106.8689513 -6.2908077)",,,,,,
6787891691,4548182244,0,458889128,False,1,Jalan SMU 93,residential,20,4,6.363,"LINESTRING (106.8689577 -6.2908254, 106.8689713 -6.290881)",,,,,,
6787891692,7676499953,0,458889130,False,1,Jalan Murai,residential,20,3,6.639,"LINESTRING (106.8687739 -6.2898069, 106.86878 -6.2898663)",,,,,,
6787891692,4548182268,0,458889130,False,1,Jalan Murai,residential,20,3,11.394,"LINESTRING (106.8687739 -6.2898069, 106.8687652 -6.2897048)",,,,,,
6787891694,4548182264,0,458889134,False,1,Jalan Murai I,residential,20,3,43.45,"LINESTRING (106.8684876 -6.2899916, 106.868101 -6.2900625)",,,,,,
6787891694,4548182265,0,458889134,False,1,Jalan Murai I,residential,20,3,33.984,"LINESTRING (106.8684876 -6.2899916, 106.8687907 -6.2899402)",,,,,,
6787891695,4807345429,0,458889136,False,1,Jalan Murai III,residential,20,3,21.621,"LINESTRING (106.8669239 -6.2899856, 106.8667543 -6.2900825)",,,,,,
6787891695,4910322456,0,458889136,False,1,Jalan Murai III,residential,20,3,29.07,"LINESTRING (106.8669239 -6.2899856, 106.8671534 -6.2898579)",,,,,,
6787891696,4910322455,0,458889136,False,1,Jalan Murai III,residential,20,3,20.986,"LINESTRING (106.867457 -6.2897396, 106.8672798 -6.2898074)",,,,,,
6787891696,4548182262,0,458889136,False,1,Jalan Murai III,residential,20,3,24.403,"LINESTRING (106.867457 -6.2897396, 106.8676611 -6.2896559)",,,,,,
6787891697,7122136676,0,458889136,False,1,Jalan Murai III,residential,20,3,19.13,"LINESTRING (106.8678546 -6.2896203, 106.8676843 -6.289651)",,,,,,
6787891697,4548182270,0,458889136,False,1,Jalan Murai III,residential,20,3,24.372,"LINESTRING (106.8678546 -6.2896203, 106.8680708 -6.2895772)",,,,,,
6787891698,7676499955,0,458889130,False,1,Jalan Murai,residential,20,3,3.859,"LINESTRING (106.868847 -6.2893264, 106.8688497 -6.289361)",,,,,,
6787891698,4548182255,0,458889130,False,1,Jalan Murai,residential,20,3,11.211,"LINESTRING (106.868847 -6.2893264, 106.8688319 -6.2892267)",,,,,,
6787891703,4548182261,0,458889132,False,1,Jalan Pipit I,residential,20,3,16.783,"LINESTRING (106.867687 -6.2898929, 106.86769 -6.2900438)",,,,,,
6787891703,4548182266,0,458889132,False,1,Jalan Pipit I,residential,20,3,3.436,"LINESTRING (106.867687 -6.2898929, 106.8676873 -6.289862)",,,,,,
6787891724,6787891726,0,488434213,False,2,Jalan Bulak Rantai,residential,20,,15.994,"LINESTRING (106.8707373 -6.2849693, 106.8708815 -6.2849813)",,,,,,
6787891724,6787891727,0,488434213,False,2,Jalan Bulak Rantai,residential,20,,16.404,"LINESTRING (106.8707373 -6.2849693, 106.8705891 -6.2849613)",,,,,,
6787891726,6472248920,0,488434213,False,2,Jalan Bulak Rantai,residential,20,,13.101,"LINESTRING (106.8708815 -6.2849813, 106.870999 -6.2849968)",,,,,,
6787891726,6787891724,0,488434213,False,2,Jalan Bulak Rantai,residential,20,,15.994,"LINESTRING (106.8708815 -6.2849813, 106.8707373 -6.2849693)",,,,,,
6787891727,6787891724,0,488434213,False,2,Jalan Bulak Rantai,residential,20,,16.404,"LINESTRING (106.8705891 -6.2849613, 106.8707373 -6.2849693)",,,,,,
6787891727,6787891728,0,488434213,False,2,Jalan Bulak Rantai,residential,20,,19.014,"LINESTRING (106.8705891 -6.2849613, 106.8704174 -6.2849507)",,,,,,
6787891728,6787891727,0,488434213,False,2,Jalan Bulak Rantai,residential,20,,19.014,"LINESTRING (106.8704174 -6.2849507, 106.8705891 -6.2849613)",,,,,,
6787891728,6787891729,0,488434213,False,2,Jalan Bulak Rantai,residential,20,,20.602,"LINESTRING (106.8704174 -6.2849507, 106.870231 -6.28495)",,,,,,
6787891729,6787891728,0,488434213,False,2,Jalan Bulak Rantai,residential,20,,20.602,"LINESTRING (106.870231 -6.28495, 106.8704174 -6.2849507)",,,,,,
6787891729,4547440585,0,488434213,False,2,Jalan Bulak Rantai,residential,20,,12.837,"LINESTRING (106.870231 -6.28495, 106.8701149 -6.2849531)",,,,,,
6787891730,4587093252,0,735046903,True,1,Jalan Rantai Mas II,residential,20,4,71.311,"LINESTRING (106.8692426 -6.2840449, 106.8685976 -6.2840292)",,,,,,
6787891732,4587093243,0,463444658,False,1,Jalan Rantai Mas I,residential,20,4,23.215,"LINESTRING (106.8696249 -6.2846674, 106.8698348 -6.284675)",,,,,,
6787891732,6787891733,0,463444658,False,1,Jalan Rantai Mas I,residential,20,4,26.465,"LINESTRING (106.8696249 -6.2846674, 106.8693855 -6.2846627)",,,,,,
6787891733,6787891732,0,463444658,False,1,Jalan Rantai Mas I,residential,20,4,26.465,"LINESTRING (106.8693855 -6.2846627, 106.8696249 -6.2846674)",,,,,,
6787891733,4587093244,0,463444658,False,1,Jalan Rantai Mas I,residential,20,4,36.669,"LINESTRING (106.8693855 -6.2846627, 106.8690538 -6.2846562)",,,,,,
6787891734,4547440585,0,458794401,True,,Jalan Bulak Rantai,residential,20,,19.109,"LINESTRING (106.8699581 -6.2848807, 106.8701149 -6.2849531)",,,,,,
6787891735,4547440990,0,488434282,True,,Jalan Bulak Rantai,residential,20,,9.306,"LINESTRING (106.8698421 -6.2849007, 106.8698382 -6.2848171)",,,,,,
6787891736,6787891735,0,488434282,True,,Jalan Bulak Rantai,residential,20,,11.206,"LINESTRING (106.8698361 -6.2850013, 106.8698421 -6.2849007)",,,,,,
6787891737,7691039874,0,463444657,False,1,Jalan Rantai Mas,residential,20,4,2.309,"LINESTRING (106.8698146 -6.2852046, 106.869812 -6.2852252)",,,,,,
6787891737,4547440989,0,463444657,False,1,Jalan Rantai Mas,residential,20,4,11.962,"LINESTRING (106.8698146 -6.2852046, 106.8698299 -6.2850981)",,,,,,
6787891738,4840856660,0,463444657,False,1,Jalan Rantai Mas,residential,20,4,35.868,"LINESTRING (106.8694291 -6.2852793, 106.8691046 -6.2852829)",,,,,,
6787891738,4587093241,0,463444657,False,1,Jalan Rantai Mas,residential,20,4,28.281,"LINESTRING (106.8694291 -6.2852793, 106.8696848 -6.2852887)",,,,,,
6787891739,6787891740,0,463444657,False,1,Jalan Rantai Mas,residential,20,4,34.686,"LINESTRING (106.8688376 -6.2852766, 106.8685238 -6.2852806)",,,,,,
6787891739,4840856660,0,463444657,False,1,Jalan Rantai Mas,residential,20,4,29.519,"LINESTRING (106.8688376 -6.2852766, 106.8691046 -6.2852829)",,,,,,
6787891740,4587093242,0,463444657,False,1,Jalan Rantai Mas,residential,20,4,36.175,"LINESTRING (106.8685238 -6.2852806, 106.8681965 -6.2852812)",,,,,,
6787891740,6787891739,0,463444657,False,1,Jalan Rantai Mas,residential,20,4,34.686,"LINESTRING (106.8685238 -6.2852806, 106.8688376 -6.2852766)",,,,,,
6787891741,4587093247,0,463444660,False,1,Jalan Rantai Mas IV,residential,20,4,54.037,"LINESTRING (106.8682046 -6.2845514, 106.8681968 -6.2850373)",,,,,,
6787891741,6787891742,0,463444660,False,1,Jalan Rantai Mas IV,residential,20,4,38.263,"LINESTRING (106.8682046 -6.2845514, 106.8682167 -6.2842075)",,,,,,
6787891742,6787891741,0,463444660,False,1,Jalan Rantai Mas IV,residential,20,4,38.263,"LINESTRING (106.8682167 -6.2842075, 106.8682046 -6.2845514)",,,,,,
6787891742,4587093248,0,463444660,False,1,Jalan Rantai Mas IV,residential,20,4,14.032,"LINESTRING (106.8682167 -6.2842075, 106.868229 -6.2840819)",,,,,,
6787891785,1710918844,0,458889124,False,1,Jalan Merpati,residential,20,4,35.184,"LINESTRING (106.8692091 -6.2902555, 106.869523 -6.2902029)",,,,,,
6787891785,5472345478,0,458889124,False,1,Jalan Merpati,residential,20,4,26.875,"LINESTRING (106.8692091 -6.2902555, 106.868969 -6.2902937)",,,,,,
6789678113,7120098806,0,492502697,False,1,,residential,20,3,10.675,"LINESTRING (106.8750456 -6.2972099, 106.8751417 -6.2972195)",,,,,,
6789678113,6787891499,0,492502697,False,1,,residential,20,3,18.688,"LINESTRING (106.8750456 -6.2972099, 106.8748766 -6.2972045)",,,,,,
6789684751,6789684786,0,508417529,False,2,Jalan Baung,residential,20,5,9.302,"LINESTRING (106.8378447 -6.3064042, 106.8377649 -6.3063776)",,,,,,
6789684751,1695770094,0,508417529,False,2,Jalan Baung,residential,20,5,11.223,"LINESTRING (106.8378447 -6.3064042, 106.8379422 -6.3064324)",,,,,,
6789684752,5479196621,0,508417529,False,2,Jalan Baung,residential,20,5,29.389,"LINESTRING (106.8387037 -6.3066182, 106.8384469 -6.3065496)",,,,,,
6789684752,7064316449,0,508417529,False,2,Jalan Baung,residential,20,5,25.989,"LINESTRING (106.8387037 -6.3066182, 106.8389249 -6.3066975)",,,,,,
6789684786,6789684787,0,508417529,False,2,Jalan Baung,residential,20,5,18.172,"LINESTRING (106.8377649 -6.3063776, 106.837606 -6.3063356)",,,,,,
6789684786,6789684751,0,508417529,False,2,Jalan Baung,residential,20,5,9.302,"LINESTRING (106.8377649 -6.3063776, 106.8378447 -6.3064042)",,,,,,
6789684787,1346352256,0,508417529,False,2,Jalan Baung,residential,20,5,39.005,"LINESTRING (106.837606 -6.3063356, 106.8372645 -6.3062471)",,,,,,
6789684787,6789684786,0,508417529,False,2,Jalan Baung,residential,20,5,18.172,"LINESTRING (106.837606 -6.3063356, 106.8377649 -6.3063776)",,,,,,
6789893825,1356045927,0,119913395,False,2,Jalan Pendidikan Raya,tertiary,30,4,14.639,"LINESTRING (106.9177866 -6.2291472, 106.9179168 -6.2291713)",,,,,,
