u,v,key,osmid,oneway,name,highway,length,geometry,maxspeed,lanes,width,bridge,access,est_width,tunnel,service,ref,junction
5706568625,42435275,0,"[584971528, 420897874, 802292178, 661227257, 46579577, 47795999]",False,Central Park West,secondary,800.691,"LINESTRING (-73.98055650000001 40.7699154, -73.98051839999999 40.7699709, -73.9803306 40.7702445, -73.98015839999999 40.7704802, -73.9801203 40.7705324, -73.980073 40.7705972, -73.9799359 40.7707852, -73.97970189999999 40.7711064, -73.9796618 40.7711614, -73.9796194 40.7712196, -73.97924159999999 40.7717375, -73.9791991 40.7717944, -73.9791608 40.7718483, -73.978787 40.7723616, -73.97874210000001 40.772423, -73.9787142 40.7724613, -73.9786849 40.7725016, -73.9783321 40.7729856, -73.9782943 40.7730374, -73.978246 40.7731037, -73.977879 40.7736069, -73.97783920000001 40.7736617, -73.97779389999999 40.7737239, -73.9774189 40.7742385, -73.97737720000001 40.7742951, -73.97733789999999 40.7743496, -73.97696379999999 40.7748627, -73.97692120000001 40.7749212, -73.97688100000001 40.7749763, -73.97650710000001 40.7754893, -73.9764644 40.7755479, -73.9764248 40.7756023, -73.9760316 40.7761417, -73.9759718 40.7762237)",,4,,,,,,,,
42421828,42430942,0,194923763,False,East 10th Street,residential,101.45,"LINESTRING (-73.976212 40.725326, -73.97516400000001 40.724877)",20 mph,,,,,,,,,
42421828,42430938,0,194923763,False,East 10th Street,residential,127.634,"LINESTRING (-73.976212 40.725326, -73.97753640000001 40.7258829)",20 mph,,,,,,,,,
42421837,4301088471,0,25167065,False,East 12th Street,service,110.422,"LINESTRING (-73.9753144 40.7265446, -73.97647000000001 40.7270128)",20 mph,,,,,,,driveway,,
42421837,42421828,0,5668983,True,Szold Place,residential,155.192,"LINESTRING (-73.9753144 40.7265446, -73.975785 40.72592, -73.9761264 40.7254451, -73.976212 40.725326)",20 mph,,,,,,,,,
42422038,42422035,0,46171888,True,Liberty Street,unclassified,98.303,"LINESTRING (-74.011674 40.709687, -74.0126714 40.7101452)",5 mph,,,,,,,,,
42424773,593984781,0,36836404,True,PABT Ramp,service,132.974,"LINESTRING (-73.99504450000001 40.7573468, -73.9949988 40.7574413, -73.99499299999999 40.7575091, -73.99503249999999 40.7575819, -73.9950942 40.757651, -73.99518 40.7577038, -73.9957272 40.7579415, -73.99585860000001 40.7579862, -73.9959927 40.7580085, -73.9961107 40.7579943)",15 mph,,,,no,,,,,
42426420,42448828,0,5671635,False,Main Street,residential,35.573,"LINESTRING (-73.9513774 40.7605289, -73.9514988 40.760451, -73.9515713 40.7604165, -73.9516168 40.7603986, -73.9516673 40.7603846, -73.9517365 40.760368)",15 mph,,,,,,,,,
42427064,2300353444,0,5672099,True,East Road,residential,15.72,"LINESTRING (-73.9542606 40.7557805, -73.9543098 40.7557437, -73.954401 40.7556876)",15 mph,1,,,,,,,,
42430651,593840108,0,46432185,True,,service,566.913,"LINESTRING (-74.0001819 40.7582984, -74.0005139 40.7584372, -74.0005366 40.7584048, -74.0009554 40.7578178, -74.0014261 40.7571835, -74.0018875 40.7564886, -74.0019389 40.7563379, -74.0020698 40.7561585, -74.002123 40.7561298, -74.0021807 40.7561187, -74.0022498 40.7561235, -74.00233729999999 40.7561503, -74.0039534 40.7568366, -74.00410720000001 40.7569144, -74.00425509999999 40.7569764, -74.0044104 40.7570252, -74.0045551 40.757087, -74.0046667 40.757136)",5 mph,,,,,,,driveway,,
42430903,42430914,0,479642036,True,East 10th Street,residential,213.487,"LINESTRING (-73.9844396 40.7287826, -73.9823396 40.7278933, -73.98222800000001 40.727846)",20 mph,,,,,,,,,
42430914,42430924,0,25166891,False,East 10th Street,residential,223.964,"LINESTRING (-73.98222800000001 40.727846, -73.982118 40.7278, -73.979989 40.7269011, -73.979906 40.726866)",20 mph,,,,,,,,,
42430914,42449023,0,584971530,False,Avenue A,secondary,74.42,"LINESTRING (-73.98222800000001 40.727846, -73.98226510000001 40.7277954, -73.9826094 40.7273258, -73.982657 40.727261)",20 mph,2,,,,,,,,
42430914,42454997,0,584971531,False,Avenue A,secondary,76.246,"LINESTRING (-73.98222800000001 40.727846, -73.9821804 40.7279115, -73.98179 40.728446)",20 mph,2,,,,,,,,
42430924,42430938,0,25166891,False,East 10th Street,residential,227.64499999999998,"LINESTRING (-73.979906 40.726866, -73.9798282 40.7268335, -73.97753640000001 40.7258829)",20 mph,,,,,,,,,
42430924,42430914,0,25166891,False,East 10th Street,residential,223.964,"LINESTRING (-73.979906 40.726866, -73.979989 40.7269011, -73.982118 40.7278, -73.98222800000001 40.727846)",20 mph,,,,,,,,,
42430924,42455007,0,813956617,False,Avenue B,secondary,76.4,"LINESTRING (-73.979906 40.726866, -73.97986710000001 40.7269195, -73.97946899999999 40.727468)",20 mph,2,,,,,,,,
42430924,42449027,0,813956617,False,Avenue B,secondary,74.338,"LINESTRING (-73.979906 40.726866, -73.9799402 40.7268192, -73.9802913 40.7263372, -73.98029649999999 40.7263302, -73.980333 40.726281)",20 mph,2,,,,,,,,
42430938,42449029,0,5672646,False,Avenue C,secondary,75.612,"LINESTRING (-73.97753640000001 40.7258829, -73.9779748 40.7252896)",20 mph,2,,,,,,,,
42430938,42421828,0,194923763,False,East 10th Street,residential,127.634,"LINESTRING (-73.97753640000001 40.7258829, -73.976212 40.725326)",20 mph,,,,,,,,,
42430938,42455013,0,477151468,False,Avenue C,secondary,75.056,"LINESTRING (-73.97753640000001 40.7258829, -73.97709829999999 40.7264706)",20 mph,2,,,,,,,,
42430938,42430924,0,25166891,False,East 10th Street,residential,227.64499999999998,"LINESTRING (-73.97753640000001 40.7258829, -73.9798282 40.7268335, -73.979906 40.726866)",20 mph,,,,,,,,,
42430942,42421828,0,194923763,False,East 10th Street,residential,101.45,"LINESTRING (-73.97516400000001 40.724877, -73.976212 40.725326)",20 mph,,,,,,,,,
42430942,42449038,0,25167210,False,Avenue D,secondary,75.499,"LINESTRING (-73.97516400000001 40.724877, -73.9752127 40.7248103, -73.9755475 40.7243522, -73.97559800000001 40.724283)",20 mph,2,,,,,,,,
42430942,274342024,0,194923762,False,East 10th Street,residential,63.777,"LINESTRING (-73.97516400000001 40.724877, -73.9750636 40.7248342, -73.9746391 40.7246517, -73.9745044 40.7245958)",20 mph,,,,,,,,,
42430942,42446584,0,477151469,False,Avenue D,secondary,156.382,"LINESTRING (-73.97516400000001 40.724877, -73.9751036 40.7249601, -73.97476109999999 40.7254317, -73.974723 40.7254841, -73.9746863 40.7255346, -73.9744625 40.7258427, -73.9743103 40.7260522, -73.97426900000001 40.726109)",20 mph,2,,,,,,,,
42430945,274342021,0,25167462,False,East 10th Street,residential,61.563,"LINESTRING (-73.97351740000001 40.7241822, -73.97362440000001 40.7242263, -73.9740228 40.7243937, -73.9741568 40.72445)",20 mph,,,,,,,,,
42431273,42431531,0,239988110,True,Bedford Street,residential,35.417,"LINESTRING (-74.0049377 40.7315444, -74.0051065 40.7318361)",20 mph,,,,,,,,,
42431273,42431275,0,5669993,True,Commerce Street,residential,110.87,"LINESTRING (-74.0049377 40.7315444, -74.005532 40.731355, -74.0056091 40.7315061, -74.00562619999999 40.7315362, -74.0056482 40.7315542, -74.0056778 40.7315638, -74.0057204 40.7315712, -74.00587539999999 40.7315886, -74.0060166 40.7316248)",20 mph,,,,,,,,,
42431275,42436384,0,46610726,True,Barrow Street,residential,49.748,"LINESTRING (-74.0060166 40.7316248, -74.0061759 40.7316336, -74.0066039 40.73167)",20 mph,,,,,,,,,
42431528,42430791,0,5672510,True,Morton Street,residential,36.394,"LINESTRING (-74.0046246 40.7310034, -74.00422570000001 40.7311289)",20 mph,,,,,,,,,
42431528,42431273,0,239988110,True,Bedford Street,residential,65.687,"LINESTRING (-74.0046246 40.7310034, -74.0049377 40.7315444)",20 mph,,,,,,,,,
42431531,42431536,0,239988110,True,Bedford Street,residential,74.359,"LINESTRING (-74.0051065 40.7318361, -74.005461 40.7324485)",20 mph,,,,,,,,,
42431531,42431275,0,46610726,True,Barrow Street,residential,80.958,"LINESTRING (-74.0051065 40.7318361, -74.0056551 40.7316676, -74.00572270000001 40.7316473, -74.0058028 40.7316345, -74.00588279999999 40.7316331, -74.0060166 40.7316248)",20 mph,,,,,,,,,
42431536,42431797,0,46610725,True,Grove Street,residential,135.912,"LINESTRING (-74.005461 40.7324485, -74.0039756 40.732925)",20 mph,,,,,,,,,
42431536,339044224,0,239988110,True,Bedford Street,residential,83.306,"LINESTRING (-74.005461 40.7324485, -74.0058581 40.7331346)",20 mph,,,,,,,,,
42431797,42430803,0,46610725,True,Grove Street,residential,86.50800000000001,"LINESTRING (-74.0039756 40.732925, -74.0039421 40.7329359, -74.0032143 40.7331641, -74.0030292 40.7332265)",20 mph,,,,,,,,,
42431797,5837088105,0,492148703,True,Bleecker Street,residential,81.644,"LINESTRING (-74.0039756 40.732925, -74.0036613 40.7323894, -74.00358249999999 40.7322539)",20 mph,,,,,,,,,
42431802,42431797,0,492148703,True,Bleecker Street,residential,57.612,"LINESTRING (-74.0042514 40.7333991, -74.0039756 40.732925)",20 mph,,,,,,,,,
42431802,4841945995,0,492148704,True,Christopher Street,residential,10.46,"LINESTRING (-74.0042514 40.7333991, -74.0043727 40.7333791)",20 mph,,,,,,,,,
42431804,4841945993,0,663797737,True,Bleecker Street,residential,24.688,"LINESTRING (-74.004561 40.73401, -74.0044748 40.7337978)",20 mph,,,,,,,,,
42431804,42457728,0,216959250,True,West 10th Street,residential,136.732,"LINESTRING (-74.004561 40.73401, -74.00452850000001 40.7340147, -74.0029703 40.7342533)",20 mph,,,,,,,,,
42431805,42436400,0,5672073,True,Charles Street,residential,121.555,"LINESTRING (-74.00474579999999 40.7346517, -74.0061609 40.734439)",20 mph,,,,,,,,,
42431805,42431804,0,663634122,True,Bleecker Street,residential,73.033,"LINESTRING (-74.00474579999999 40.7346517, -74.004561 40.73401)",20 mph,,,,,,,,,
42431812,42431805,0,663634122,True,Bleecker Street,residential,73.428,"LINESTRING (-74.0049302 40.7352971, -74.00474579999999 40.7346517)",20 mph,,,,,,,,,
42431812,42457421,0,5673052,True,Perry Street,residential,136.48899999999998,"LINESTRING (-74.0049302 40.7352971, -74.0048972 40.7353019, -74.0033399 40.7355308)",20 mph,,,,,,,,,
42431814,42436407,0,5671668,True,West 11th Street,residential,69.088,"LINESTRING (-74.0051271 40.7359654, -74.0059318 40.735846)",20 mph,,,,,,,,,
42431814,42431812,0,663634122,True,Bleecker Street,residential,76.141,"LINESTRING (-74.0051271 40.7359654, -74.0049302 40.7352971)",20 mph,,,,,,,,,
42432116,4616536348,0,"[466956273, 46116403]",False,Broome Street,"['service', 'residential']",146.415,"LINESTRING (-74.0077807 40.7245757, -74.007029 40.724504, -74.0061583 40.7244316, -74.006055 40.7244231)",20 mph,,,,,,,,,
42432211,42454742,0,480112475,True,Jane Street,residential,155.008,"LINESTRING (-74.0020342 40.7381296, -74.00213669999999 40.7381296, -74.003874 40.738129)",20 mph,,,,,,,,,
42433272,42430824,0,5673052,True,Perry Street,residential,18.573,"LINESTRING (-74.00176159999999 40.7357626, -74.0015452 40.7357944)",20 mph,,,,,,,,,
42433275,42449076,0,5671668,True,West 11th Street,residential,135.601,"LINESTRING (-74.0019538 40.7364365, -74.00353320000001 40.7362021)",20 mph,,,,,,,,,
42433275,42433272,0,46610734,True,Waverly Place,unclassified,76.664,"LINESTRING (-74.0019538 40.7364365, -74.00176159999999 40.7357626)",20 mph,,,,,,,,,
42433278,42432205,0,5670941,True,Bank Street,unclassified,57.826,"LINESTRING (-74.00213599999999 40.737066, -74.001463 40.737168)",20 mph,,,,,,,,,
42433278,42433275,0,46610734,True,Waverly Place,unclassified,71.661,"LINESTRING (-74.00213599999999 40.737066, -74.0019538 40.7364365)",20 mph,,,,,,,,,
42434148,42434215,0,195743554,False,Avenue A,secondary,77.79599999999999,"LINESTRING (-73.98309 40.726666, -73.98312989999999 40.7266111, -73.98348420000001 40.726123, -73.983535 40.726053)",20 mph,2,,,,,,,,
42434148,42449023,0,584971532,False,Avenue A,secondary,75.556,"LINESTRING (-73.98309 40.726666, -73.9830395 40.7267354, -73.98269639999999 40.7272068, -73.982657 40.727261)",20 mph,2,,,,,,,,
42434215,42434205,0,46582968,True,East 7th Street,residential,213.875,"LINESTRING (-73.983535 40.726053, -73.983637 40.7260961, -73.985753 40.726988)",20 mph,1,,,,,,,,
42434215,42434148,0,195743554,False,Avenue A,secondary,77.79599999999999,"LINESTRING (-73.983535 40.726053, -73.98348420000001 40.726123, -73.98312989999999 40.7266111, -73.98309 40.726666)",20 mph,2,,,,,,,,
42434215,42444829,0,195743554,False,Avenue A,secondary,73.68799999999999,"LINESTRING (-73.983535 40.726053, -73.98357919999999 40.7259926, -73.983958 40.725473)",20 mph,2,,,,,,,,
42434226,42434215,0,46582968,True,East 7th Street,residential,224.12100000000004,"LINESTRING (-73.981211 40.725073, -73.9812889 40.7251064, -73.98235870000001 40.7255646, -73.9834252 40.7260063, -73.983535 40.726053)",20 mph,1,,,,,,,,
42434226,2324482224,0,813956617,False,Avenue B,secondary,77.619,"LINESTRING (-73.981211 40.725073, -73.98116330000001 40.7251388, -73.980802 40.7256382, -73.980768 40.725685)",20 mph,2,,,,,,,,
42434226,42444832,0,813956617,False,Avenue B,secondary,73.714,"LINESTRING (-73.981211 40.725073, -73.9812514 40.725018, -73.98163700000001 40.724494)",20 mph,2,,,,,,,,
42434233,42455181,0,5672646,False,Avenue C,secondary,77.957,"LINESTRING (-73.97884689999999 40.7240764, -73.9784069 40.7246931)",20 mph,2,,,,,,,,
42434233,42444833,0,5672646,False,Avenue C,secondary,73.439,"LINESTRING (-73.97884689999999 40.7240764, -73.9792659 40.7234973)",20 mph,2,,,,,,,,
42434233,42434226,0,46582968,True,East 7th Street,residential,227.969,"LINESTRING (-73.97884689999999 40.7240764, -73.9811265 40.7250374, -73.981211 40.725073)",20 mph,1,,,,,,,,
42434237,42434233,0,46582968,True,East 7th Street,residential,228.496,"LINESTRING (-73.976477 40.723078, -73.97884689999999 40.7240764)",20 mph,1,,,,,,,,
42434237,42455412,0,25167210,False,Avenue D,secondary,77.684,"LINESTRING (-73.976477 40.723078, -73.976055 40.7236548, -73.97602999999999 40.723689)",20 mph,2,,,,,,,,
42434237,42444835,0,25167210,False,Avenue D,secondary,73.405,"LINESTRING (-73.976477 40.723078, -73.9765025 40.7230424, -73.97684099999999 40.7225704, -73.976893 40.722498)",20 mph,2,,,,,,,,
42434969,42434965,0,5670317,True,East 35th Street,residential,62.047,"LINESTRING (-73.97474939999999 40.7451721, -73.9752671 40.7453871, -73.97539399999999 40.745442)",20 mph,,,,,,,,,
42434969,42454495,0,46139023,True,Tunnel Entrance Street,primary,76.676,"LINESTRING (-73.97474939999999 40.7451721, -73.97469390000001 40.7452504, -73.97432000000001 40.7457801)",20 mph,3,,,,,,,,
42435578,42439078,0,480112476,True,West 12th Street,unclassified,76.949,"LINESTRING (-74.0047793 40.7375429, -74.003866 40.737544)",20 mph,,,,,,,,,
42436374,42430761,0,116672642,True,Clarkson Street,secondary,155.98499999999999,"LINESTRING (-74.00695260000001 40.7294927, -74.0061177 40.7294177, -74.0055533 40.7293669, -74.005442 40.7293676, -74.0053534 40.7293802, -74.0051447 40.7294709)",20 mph,,,,,,,,,
42436381,42431528,0,5672510,True,Morton Street,residential,182.188,"LINESTRING (-74.0067209 40.730945, -74.005295 40.730798, -74.0046246 40.7310034)",20 mph,,,,,,,,,
42436390,42431536,0,46610725,True,Grove Street,residential,88.23,"LINESTRING (-74.00648889999999 40.732425, -74.005816 40.732369, -74.005461 40.7324485)",20 mph,,,,,,,,,
42436396,42431804,0,216959248,True,West 10th Street,residential,147.785,"LINESTRING (-74.00627919999999 40.733743, -74.004561 40.73401)",20 mph,,,,,,,,,
42436404,42431812,0,5673052,True,Perry Street,residential,95.892,"LINESTRING (-74.00604749999999 40.735133, -74.0049302 40.7352971)",20 mph,,,,,,,,,
42436949,42436947,0,5670510,False,East 13th Street,residential,113.782,"LINESTRING (-73.9773526 40.7282532, -73.97793919999999 40.7284975, -73.97805529999999 40.7285458, -73.97853600000001 40.728746)",20 mph,,,,,,,,,
42436957,3624790934,0,5670512,False,East 13th Street,residential,229.503,"LINESTRING (-73.9761797 40.7277545, -73.973799 40.726752)",20 mph,,,,,,,,,
42436957,42446571,0,477151468,False,Avenue C,secondary,81.691,"LINESTRING (-73.9761797 40.7277545, -73.9766295 40.7271037)",20 mph,2,,,,,,,,
42436957,42440754,0,440681436,False,Avenue C,secondary,88.282,"LINESTRING (-73.9761797 40.7277545, -73.9759833 40.7280304, -73.975751 40.7283568, -73.9756829 40.7284535)",20 mph,2,,,,,,,,
42437343,42455051,0,195743554,False,Avenue A,secondary,78.642,"LINESTRING (-73.985286 40.723649, -73.984837 40.724269)",20 mph,2,,,,,,,,
42437343,42453604,0,195743554,False,Avenue A,secondary,81.281,"LINESTRING (-73.985286 40.723649, -73.98575200000001 40.723009)",20 mph,2,,,,,,,,
42437343,42437339,0,479642043,True,East 3rd Street,residential,213.734,"LINESTRING (-73.985286 40.723649, -73.98750200000001 40.724584)",20 mph,,,,,,,,,
42437346,42437343,0,479642043,True,East 3rd Street,residential,223.867,"LINESTRING (-73.982964 40.722671, -73.985286 40.723649)",20 mph,,,,,,,,,
42437346,42455083,0,845781907,False,Avenue B,secondary,77.01,"LINESTRING (-73.982964 40.722671, -73.982524 40.723278)",20 mph,2,,,,,,,,
42437346,42453607,0,845781907,False,Avenue B,secondary,83.02,"LINESTRING (-73.982964 40.722671, -73.98344400000001 40.722019)",20 mph,2,,,,,,,,
42437349,42455175,0,440681437,False,Avenue C,secondary,77.065,"LINESTRING (-73.9806076 40.7216783, -73.9801561 40.722281)",20 mph,2,,,,,,,,
42437349,42437346,0,479642043,True,East 3rd Street,residential,227.197,"LINESTRING (-73.9806076 40.7216783, -73.982964 40.722671)",20 mph,,,,,,,,,
42437349,42453610,0,440681437,False,Avenue C,secondary,83.119,"LINESTRING (-73.9806076 40.7216783, -73.9810365 40.7210849, -73.98108139999999 40.7210227)",20 mph,2,,,,,,,,
42437354,42437349,0,5670560,True,East 3rd Street,residential,229.315,"LINESTRING (-73.97823099999999 40.720674, -73.9806076 40.7216783)",20 mph,,,,,,,,,
42437354,42455396,0,397839400,False,Avenue D,secondary,76.743,"LINESTRING (-73.97823099999999 40.720674, -73.97818340000001 40.7207388, -73.9778216 40.7212313, -73.977788 40.721277)",20 mph,2,,,,,,,,
42437354,42453613,0,397839400,False,Avenue D,secondary,85.471,"LINESTRING (-73.97823099999999 40.720674, -73.9782649 40.7206274, -73.9786496 40.7200988, -73.97866620000001 40.7200761, -73.97869609999999 40.7200351, -73.97872049999999 40.7200008)",20 mph,2,,,,,,,,
42438218,302097273,0,27518032,True,Hudson View Gardens driveway,living_street,258.962,"LINESTRING (-73.9387583 40.8523449, -73.9392047 40.8524099, -73.9393073 40.8524889, -73.93932580000001 40.8526108, -73.9388806 40.8538471, -73.9387637 40.8538918, -73.9385686 40.8538666, -73.9384316 40.853841, -73.9382852 40.853811)",5 mph,1,,,private,,,,,
42439001,42436947,0,813956617,False,Avenue B,secondary,88.18400000000001,"LINESTRING (-73.9780305 40.7294404, -73.9780986 40.7293468, -73.97853600000001 40.728746)",20 mph,2,,,,,,,,
42439006,42436944,0,584971531,False,Avenue A,secondary,89.00500000000001,"LINESTRING (-73.9803529 40.730428, -73.9804188 40.7303362, -73.980858 40.729725)",20 mph,2,,,,,,,,
42439078,42454742,0,46608946,True,West 4th Street,residential,65.053,"LINESTRING (-74.003866 40.737544, -74.003874 40.738129)",20 mph,,,,,,,,,
42439078,42432208,0,480112476,True,West 12th Street,unclassified,178.929,"LINESTRING (-74.003866 40.737544, -74.0019143 40.7376868, -74.001755 40.7376609)",20 mph,,,,,,,,,
42440401,42453607,0,5672621,False,Avenue B,secondary,60.129999999999995,"LINESTRING (-73.9837903 40.7215462, -73.98373549999999 40.721622, -73.98344400000001 40.722019)",20 mph,2,,,,,,,,
42440754,42436957,0,440681436,False,Avenue C,secondary,88.282,"LINESTRING (-73.9756829 40.7284535, -73.975751 40.7283568, -73.9759833 40.7280304, -73.9761797 40.7277545)",20 mph,2,,,,,,,,
