u,v,key,osmid,name,highway,maxspeed,oneway,length,geometry,bridge,width,access,tunnel,junction,lanes,est_width,service,ref,area,landuse
1993453065,1367888644,0,118454833,Admiraal de Ruijterweg,cycleway,,True,282.214,"LINESTRING (4.8513629 52.382454, 4.8522541 52.3819591, 4.8525957 52.3817626, 4.8534468 52.3812648, 4.8541949 52.3808337, 4.8543382 52.3807517, 4.8543948 52.3807174)",,2.00,,,,,,,,,
1993453065,1993676093,0,188746963,,cycleway,,True,18.651,"LINESTRING (4.8513629 52.382454, 4.8513927 52.3825077, 4.8514138 52.3825295, 4.8514186 52.3825338, 4.8514932 52.3826002)",,,,,,,,,,,
1993676093,1993453046,0,233869899,,cycleway,,True,6.623,"LINESTRING (4.8514932 52.3826002, 4.8514133 52.3826344)",,1.80,,,,,,,,,
1993676094,46435162,0,188746970,,cycleway,,False,7.324,"LINESTRING (4.8405027 52.3816952, 4.8405246 52.3817597)",,,,,,,,,,,
1993676094,1993676106,0,188746971,,cycleway,,False,20.644,"LINESTRING (4.8405027 52.3816952, 4.8407972 52.3816488)",,,,,,,,,,,
1993676099,1993453044,0,188745979,,cycleway,,True,75.767,"LINESTRING (4.8479502 52.3819045, 4.8468348 52.3818771)",,,,,,,,,,,
1993676099,46435214,0,188746966,,cycleway,,False,8.023,"LINESTRING (4.8479502 52.3819045, 4.8479546 52.3818324)",,,,,,,,,,,
1993676106,1993676094,0,188746971,,cycleway,,False,20.644,"LINESTRING (4.8407972 52.3816488, 4.8405027 52.3816952)",,,,,,,,,,,
1993676106,1993453048,0,"[467669552, 467669553, 188746963, 188746958]",,cycleway,,True,402.444,"LINESTRING (4.8407972 52.3816488, 4.8409628 52.3816194, 4.8411828 52.3815965, 4.8416272 52.3816032, 4.8416843 52.381608, 4.8417567 52.3816441, 4.8426414 52.381651, 4.8437452 52.3816647, 4.8442643 52.3816744, 4.8452755 52.3817013, 4.8456643 52.3817061, 4.8457858 52.3817055, 4.8458835 52.3817155, 4.8466911 52.3817355)",,2.10,,yes,,,,,,,
1993676107,46434861,0,188746977,,cycleway,,False,5.994,"LINESTRING (4.8437381 52.3817855, 4.8437393 52.3817316)",,,,,,,,,,,
1993676107,5554287009,0,581013666,,cycleway,,True,257.757,"LINESTRING (4.8437381 52.3817855, 4.8426414 52.3817553, 4.8425078 52.381757, 4.842202 52.381775, 4.8419928 52.3817783, 4.8416179 52.3817686, 4.8414912 52.3817504, 4.8413195 52.3817291, 4.8409038 52.3817619, 4.8405487 52.3818182, 4.8401266 52.3818833, 4.8399836 52.3819058)",,2.10,,,,,,,,,
1993954944,5178598597,0,533848325,,cycleway,,False,8.621,"LINESTRING (4.8481229 52.3485852, 4.8481876 52.3486519)",,2.00,,,,,,,,,
1993954944,1546532009,0,"[533848321, 120416730]",,cycleway,,True,215.088,"LINESTRING (4.8481229 52.3485852, 4.8474458 52.3479108, 4.8468111 52.3472597, 4.8467664 52.3472454, 4.8467079 52.3472226, 4.8466698 52.3471903, 4.8465856 52.3471188, 4.8464579 52.3469969, 4.8464219 52.346964)",,2.00,,,,,,,,,
1998459956,1746135638,0,189194538,,cycleway,,True,26.633,"LINESTRING (4.7911459 52.3565263, 4.7910127 52.356501, 4.790886 52.3564768, 4.7907715 52.356455)",,2.50,,,,,,,,,
1998459956,1971498407,0,589507259,Baden Powellweg,cycleway,,True,41.507999999999996,"LINESTRING (4.7911459 52.3565263, 4.7911202 52.356554, 4.7910832 52.3566051, 4.7909392 52.3568768)",,2.50,,,,,,,,,
1998460010,1692950689,0,127674386,,cycleway,,True,148.135,"LINESTRING (4.7758814 52.3554234, 4.7761989 52.3557216, 4.7766631 52.3561672, 4.7769112 52.3564522, 4.7769942 52.3565671)",,,,,,,,,,,
1998460010,1998460134,0,189194528,,cycleway,,True,17.021,"LINESTRING (4.7758814 52.3554234, 4.7758098 52.3554476, 4.7757477 52.355472, 4.775672 52.355507)",,,,,,,,,,,
1998460134,1412543331,0,127674387,,cycleway,,True,30.115000000000002,"LINESTRING (4.775672 52.355507, 4.7756339 52.3554711, 4.7755651 52.3554051, 4.7756234 52.3553639, 4.7756929 52.3553379, 4.7757248 52.3553211, 4.7757457 52.3553059)",,,,,,,,,,,
1998506504,423220112,0,36272353,Geduld,cycleway,,False,60.589,"LINESTRING (4.8072396 52.3559248, 4.8074112 52.35561, 4.8075071 52.3554339, 4.8075214 52.3554078)",,4.00,,,,,,,,,
1998506504,423220106,0,36272353,Geduld,cycleway,,False,58.4,"LINESTRING (4.8072396 52.3559248, 4.8069885 52.3563854, 4.8069679 52.3564231)",,4.00,,,,,,,,,
1998506504,46317579,0,189199535,,cycleway,,False,11.85,"LINESTRING (4.8072396 52.3559248, 4.8071646 52.3559109, 4.8071285 52.3559042, 4.8070715 52.3559119)",,4.00,,,,,,,,,
1998615304,46314357,0,"[157056268, 157056269, 157056262, 189213351]",,cycleway,,False,47.874,"LINESTRING (4.7809254 52.3554657, 4.780693 52.3554218, 4.7805992 52.3553268, 4.7805482 52.3552777, 4.7804437 52.3551846)",yes,3,,,,,,,,,
1998617484,1998617485,0,189213685,,cycleway,,False,24.117,"LINESTRING (4.7785448 52.3571997, 4.7784074 52.3573997)",,,,,,,,,,,
1998617485,1998617484,0,189213685,,cycleway,,False,24.117,"LINESTRING (4.7784074 52.3573997, 4.7785448 52.3571997)",,,,,,,,,,,
1998617485,997996419,0,189213684,,cycleway,,False,76.31,"LINESTRING (4.7784074 52.3573997, 4.7783911 52.3573883, 4.7782239 52.3572773, 4.7781399 52.3572279, 4.7780462 52.3571872, 4.7779329 52.3571472, 4.7778161 52.3571201, 4.7776415 52.3570875, 4.7774632 52.3570653)",,2.50,,,,,,,,,
1998617485,1998619033,0,189213686,,cycleway,,True,117.682,"LINESTRING (4.7784074 52.3573997, 4.778645 52.3575652, 4.7789055 52.3577821, 4.7793623 52.3582017, 4.7794206 52.3582565)",,2.50,,,,,,,,,
1998619033,46327734,0,189213975,,cycleway,,False,11.333,"LINESTRING (4.7794206 52.3582565, 4.7795555 52.3581965)",,,,,,,,,,,
1998619033,1345595943,0,189213686,,cycleway,,True,135.257,"LINESTRING (4.7794206 52.3582565, 4.7804479 52.359214, 4.7805053 52.3592765)",,2.50,,,,,,,,,
1998621687,46285264,0,189214344,,cycleway,,False,6.143,"LINESTRING (4.7858354 52.3485315, 4.7858469 52.3484767)",,,,,,,,,,,
1998621687,1412543243,0,445254294,,cycleway,,True,96.476,"LINESTRING (4.7858354 52.3485315, 4.7857058 52.3485259, 4.7855502 52.3485274, 4.7854105 52.3485454, 4.7852559 52.3485772, 4.7850472 52.3486439, 4.7847584 52.3487519, 4.7845984 52.3488021, 4.7845376 52.3488288)",,2,,,,,,,,,
1998628095,5482945318,0,570304640,,cycleway,,False,12.097,"LINESTRING (4.7868602 52.3490215, 4.7866926 52.3490583)",,,,,,,,,,,
1998628095,1998628098,0,189215033,,cycleway,,False,19.081,"LINESTRING (4.7868602 52.3490215, 4.786934 52.3490009, 4.787015 52.3489784, 4.7871158 52.3489503)",,,,,,,,,,,
1998628095,1998628096,0,445254294,,cycleway,,True,37.261,"LINESTRING (4.7868602 52.3490215, 4.7868483 52.3489985, 4.7867715 52.3489011, 4.7866894 52.3488282, 4.7866037 52.3487622, 4.7865691 52.3487407)",,2,,,,,,,,,
1998628096,1998628100,0,189215032,,cycleway,,False,19.685000000000002,"LINESTRING (4.7865691 52.3487407, 4.7866266 52.3487041, 4.7867007 52.3486569, 4.7867698 52.348613)",,,,,,,,,,,
1998628096,1998621687,0,445254294,,cycleway,,True,56.194,"LINESTRING (4.7865691 52.3487407, 4.7865198 52.3487099, 4.7864205 52.348661, 4.7862936 52.3486164, 4.7861889 52.3485831, 4.7860514 52.3485546, 4.7858799 52.3485334, 4.7858354 52.3485315)",,2,,,,,,,,,
1998628098,1998628100,0,"[146062656, 146062649, 189215031]",,cycleway,,False,44.683,"LINESTRING (4.7871158 52.3489503, 4.7870948 52.3489147, 4.7870468 52.3488568, 4.7869706 52.3487697, 4.7868716 52.3486793, 4.7868448 52.3486542, 4.7867698 52.348613)",,2.00,,,,,,,,,
1998628098,1412543271,0,189215030,,cycleway,,True,97.694,"LINESTRING (4.7871158 52.3489503, 4.7871831 52.3490642, 4.7872091 52.349169, 4.7872222 52.3492754, 4.7872601 52.349327, 4.7873288 52.349369, 4.7874095 52.3493936, 4.7879909 52.3495101)",,2.00,,,,,,,,,
1998628098,1998628095,0,189215033,,cycleway,,False,19.081,"LINESTRING (4.7871158 52.3489503, 4.787015 52.3489784, 4.786934 52.3490009, 4.7868602 52.3490215)",,,,,,,,,,,
1998628100,1998628098,0,"[146062656, 146062649, 189215031]",,cycleway,,False,44.683,"LINESTRING (4.7867698 52.348613, 4.7868448 52.3486542, 4.7868716 52.3486793, 4.7869706 52.3487697, 4.7870468 52.3488568, 4.7870948 52.3489147, 4.7871158 52.3489503)",,2.00,,,,,,,,,
1998628100,1998628096,0,189215032,,cycleway,,False,19.685000000000002,"LINESTRING (4.7867698 52.348613, 4.7867007 52.3486569, 4.7866266 52.3487041, 4.7865691 52.3487407)",,,,,,,,,,,
1998738563,746015253,0,120521561,Belgiëplein,cycleway,,False,21.613,"LINESTRING (4.8117164 52.345078, 4.8117179 52.3450558, 4.8117194 52.3450368, 4.8117207 52.3449585, 4.8117224 52.344935, 4.8117173 52.3448838)",,3.00,,,,,,,,,
1998738563,746015254,0,189228808,,cycleway,,False,11.829,"LINESTRING (4.8117164 52.345078, 4.8115777 52.3450759, 4.8115439 52.3450823)",,2.50,,,,,,,,,
2001116059,363887650,0,45355334,,cycleway,,True,19.076,"LINESTRING (4.8110001 52.3509517, 4.810946 52.3509232, 4.8108998 52.3508736, 4.8108741 52.3508045)",,2.00,,,,,,,,,
2001274948,620828177,0,"[29001146, 37608475, 29001349]","['Tienenpad', 'Tervurenpad']",cycleway,,False,25.391000000000005,"LINESTRING (4.8113192 52.3436571, 4.8113673 52.3436586, 4.8113981 52.3436577, 4.8115481 52.343656, 4.8115901 52.343656, 4.8116482 52.3436573, 4.8116928 52.343657)",,,,,,,,,,,
2001274948,318914461,0,"[189529359, 29001044, 29001143, 189529368, 29001146]",Tervurenpad,cycleway,,False,519.357,"LINESTRING (4.8113192 52.3436571, 4.8110531 52.3436494, 4.8104678 52.3436446, 4.8092514 52.3436239, 4.8091583 52.3436234, 4.8089495 52.3436205, 4.808856 52.3436184, 4.8082036 52.3436201, 4.807774 52.3436177, 4.8071823 52.3436007, 4.8066348 52.3435908, 4.8058737 52.3435842, 4.8050635 52.343571, 4.8041591 52.3435649, 4.8040198 52.3435667, 4.8038965 52.3435667, 4.8036763 52.3435639)",yes,,,yes,,,,,,,
2001274948,6391237818,0,"[290499317, 290499320, 290733499, 290733501, 290499323]",,cycleway,,True,213.713,"LINESTRING (4.8113192 52.3436571, 4.8113437 52.3429468, 4.811349 52.3424861, 4.8113544 52.3423616, 4.8113549 52.3423297, 4.8113624 52.3418403, 4.8113584 52.3417354)",yes,,,,,,,,,,
2001275185,830112147,0,27551416,Westmallepad,cycleway,,False,23.3,"LINESTRING (4.8058808 52.3473796, 4.8055547 52.3473146)",,,,,,,,,,,
2001320486,300094956,0,7377520,,cycleway,,False,71.091,"LINESTRING (4.8861698 52.4169315, 4.8857657 52.4174983, 4.8857497 52.4175172)",,,,,,,,,,,
2001415805,380951833,0,233084165,,cycleway,,False,32.568999999999996,"LINESTRING (4.9458962 52.3577016, 4.9458868 52.3576284, 4.9458762 52.3575462, 4.9458673 52.357477, 4.9458586 52.3574096)",,,,,,,,,,,
2001415805,46327207,0,308243520,,cycleway,,False,81.393,"LINESTRING (4.9458962 52.3577016, 4.9452876 52.3579339, 4.9448924 52.3581012)",,4,,,,,,,,,
2001415805,371183907,0,308243520,,cycleway,,False,94.48100000000001,"LINESTRING (4.9458962 52.3577016, 4.9460191 52.3576545, 4.946224 52.3575377, 4.9462936 52.3574945, 4.9468564 52.3571451, 4.9469014 52.3571172)",,4,,,,,,,,,
2001853388,46498610,0,189598704,,cycleway,,False,10.048,"LINESTRING (4.9253121 52.3980198, 4.9252295 52.3979448)",,,,,,,,,,,
2001853388,282666156,0,"[41736708, 35582933]",,cycleway,,False,290.43399999999997,"LINESTRING (4.9253121 52.3980198, 4.9258158 52.3978412, 4.9258461 52.3978142, 4.9258405 52.397781, 4.9257776 52.3977326, 4.9257176 52.3976902, 4.9256942 52.397653, 4.9256867 52.3976061, 4.9256941 52.3975446, 4.9257266 52.3974795, 4.9257741 52.3974369, 4.9258206 52.3974123, 4.925909 52.3973905, 4.925987 52.3973791, 4.926061 52.3973784, 4.9261478 52.3973813, 4.9262396 52.3973703, 4.9266154 52.3972182, 4.9266739 52.3971834, 4.9267028 52.3971379, 4.9267416 52.3970967, 4.9267979 52.3970603, 4.9268699 52.3970275, 4.9269588 52.3970131, 4.9270035 52.3970126, 4.9270403 52.3970122, 4.9271511 52.3970059, 4.9272395 52.3969879, 4.9273449 52.3969423, 4.9278205 52.3966554, 4.9278784 52.3966157, 4.9279051 52.3965819, 4.9279159 52.3965506, 4.9279146 52.39651, 4.9279241 52.3964971, 4.9280393 52.3964525)",,3.50,,,,,,,,,
2001853388,282666165,0,"[35582933, 7043127]",Buikslotermeerdijk,cycleway,,False,487.4229999999999,"LINESTRING (4.9253121 52.3980198, 4.9244249 52.3982822, 4.9236922 52.3985223, 4.9231217 52.3987215, 4.9230199 52.3987378, 4.9229362 52.39874, 4.9229209 52.3988775, 4.9229207 52.399026, 4.9229306 52.3991367, 4.9229497 52.3992373, 4.9229819 52.3993505, 4.9232643 52.4003236, 4.9233578 52.4006475, 4.9234876 52.4009649, 4.923644 52.4012537, 4.9237449 52.4014401)",,"['4', '3.50']",no,,,,,,,,
2002356812,839998727,0,70397318,,cycleway,,True,38.212,"LINESTRING (4.7876946 52.3630069, 4.7876381 52.3630154, 4.7875413 52.3630236, 4.787465 52.3630191, 4.7873899 52.3630099, 4.7873207 52.362976, 4.7872807 52.3629432, 4.7872038 52.3629062)",,2.50,,,,,,,,,
2002356862,1424160966,0,189645654,,cycleway,,False,6.544,"LINESTRING (4.7969546 52.364815, 4.7969288 52.3648717)",,2.00,,,,,,,,,
2002356923,1747627345,0,162975628,,cycleway,,False,5.215,"LINESTRING (4.7892985 52.3632677, 4.7892719 52.3633117)",,,,,,,,,,,
2002933849,2002933860,0,189701220,,cycleway,,False,2.041,"LINESTRING (4.8571937 52.3388523, 4.8572212 52.3388449)",,4.00,,,,,,,,,
2002933849,909558905,0,35582942,,cycleway,,False,191.912,"LINESTRING (4.8571937 52.3388523, 4.8571944 52.3383914, 4.8571906 52.338152, 4.8571972 52.3375586, 4.8571799 52.3374602, 4.8571779 52.3372397, 4.8571767 52.337127)",,4.00,,,,,,,,,
2002933849,910353108,0,35582942,,cycleway,,False,239.948,"LINESTRING (4.8571937 52.3388523, 4.8571921 52.3389129, 4.8572411 52.3391113, 4.8572339 52.3392645, 4.8572055 52.3398726, 4.8573969 52.3409609, 4.8574046 52.3410011)",,4.00,,,,,,,,,
2002933860,2002933849,0,189701220,,cycleway,,False,2.041,"LINESTRING (4.8572212 52.3388449, 4.8571937 52.3388523)",,4.00,,,,,,,,,
2003300122,1726034564,0,189738161,Baden Powellweg,cycleway,,True,10.247,"LINESTRING (4.7929332 52.3524055, 4.7930779 52.3524316)",,2.50,,,,,,,,,
2003300122,1353753558,0,120817889,Baden Powellweg,cycleway,,True,169.32,"LINESTRING (4.7929332 52.3524055, 4.7936945 52.3510064, 4.7937195 52.3509605)",,2.50,,,,,,,,,
2003300123,1726034547,0,189738162,,cycleway,,False,12.923,"LINESTRING (4.7916132 52.3547891, 4.7917933 52.3548266)",,,,,,,,,,,
2003300123,839998735,0,120817889,Baden Powellweg,cycleway,,True,153.988,"LINESTRING (4.7916132 52.3547891, 4.7922752 52.3535697, 4.7923286 52.353475)",,2.50,,,,,,,,,
2004730701,2004730821,0,189868285,W.A. Meelhuysenbrug,cycleway,,False,6.969,"LINESTRING (4.7837123 52.3540706, 4.783656 52.3540182)",yes,,no,,,,,,,,
2004730821,2004730701,0,189868285,W.A. Meelhuysenbrug,cycleway,,False,6.969,"LINESTRING (4.783656 52.3540182, 4.7837123 52.3540706)",yes,,no,,,,,,,,
2004730840,997996422,0,31428318,,cycleway,,True,307.522,"LINESTRING (4.7802726 52.3593762, 4.7802186 52.3592964, 4.778869 52.3579525, 4.7783357 52.3575925, 4.7781761 52.3574854, 4.7780128 52.3573962, 4.7779011 52.3573509, 4.777769 52.3573157, 4.7776486 52.3573001, 4.7774954 52.3572987)",,2.50,,,,,,,,,
2004730840,1345595943,0,93803252,,cycleway,,True,20.631,"LINESTRING (4.7802726 52.3593762, 4.7802976 52.3593384, 4.7803359 52.3593196, 4.7803781 52.3592989, 4.7804569 52.3592791, 4.7805053 52.3592765)",,2.50,,,,,,,,,
2004730853,5368048251,0,556473521,,cycleway,,False,7.057,"LINESTRING (4.7812608 52.360177, 4.7811783 52.3602156)",,,,,,,,,,,
2004730898,2004730934,0,189868316,,cycleway,,False,7.149,"LINESTRING (4.7835348 52.3617557, 4.7835012 52.3617737, 4.7834558 52.3617982)",,2.50,,,,,,,,,
2004730934,46337197,0,93803257,,cycleway,,True,216.77999999999997,"LINESTRING (4.7834558 52.3617982, 4.7834252 52.3617823, 4.7833335 52.3617338, 4.7831802 52.3616763, 4.7829963 52.3615746, 4.7828763 52.3615116, 4.7823583 52.3611862, 4.7818048 52.3607681, 4.7813393 52.360355)",,2.50,,,,,,,,,
2004730934,2004730898,0,189868316,,cycleway,,False,7.149,"LINESTRING (4.7834558 52.3617982, 4.7835012 52.3617737, 4.7835348 52.3617557)",,2.50,,,,,,,,,
2005661786,1606461270,0,147416898,,cycleway,,True,99.76,"LINESTRING (4.799332 52.3537022, 4.7992161 52.3539189, 4.7990726 52.3541768, 4.798941 52.3544223, 4.7988704 52.3545539)",,2.50,,,,,,,,,
2005661786,2005661797,0,189961327,,cycleway,,True,8.838000000000001,"LINESTRING (4.799332 52.3537022, 4.7992935 52.3536947, 4.799208 52.3536781)",,2.50,,,,,,,,,
2005661905,2005661786,0,147416898,,cycleway,,True,11.756,"LINESTRING (4.7993857 52.3536017, 4.7993542 52.3536607, 4.799332 52.3537022)",,2.50,,,,,,,,,
2006092566,1419103463,0,118449293,Jan van Galenstraat,cycleway,,True,14.279,"LINESTRING (4.8558883 52.3744549, 4.8556809 52.3744335)",,2.10,,,,,,,,,
2006092566,46399461,0,190006920,,cycleway,,False,6.024,"LINESTRING (4.8558883 52.3744549, 4.8559067 52.3744019)",,,,,,,,,,,
2006097671,46395870,0,190007371,,cycleway,,False,5.15,"LINESTRING (4.8531115 52.3736607, 4.8531477 52.37362)",,,,,,,,,,,
2006097671,1367613872,0,"[7382213, 535332029]",,cycleway,,True,291.928,"LINESTRING (4.8531115 52.3736607, 4.8527677 52.3735515, 4.8523728 52.3734748, 4.8511141 52.3732726, 4.8500333 52.3730137, 4.8499031 52.3729825, 4.8490323 52.372854)",,2.10,,,,,,,,,
2006107734,46358999,0,190008150,,cycleway,,False,6.065,"LINESTRING (4.8529511 52.3656641, 4.8530401 52.3656687)",,,,,,,,,,,
2006107734,1367613841,0,527136746,Hoofdweg,cycleway,,True,141.49,"LINESTRING (4.8529511 52.3656641, 4.8529827 52.3643918)",,1.90,,,,,,,,,
2006114751,704999109,0,118591140,Amstelveenseweg,cycleway,,False,25.37,"LINESTRING (4.8556568 52.3546804, 4.855645 52.3547362, 4.855645 52.3548745, 4.8556447 52.3549081)",,5.00,,,,,,,,,
2006114751,2006114757,0,190009107,,cycleway,,False,29.462,"LINESTRING (4.8556568 52.3546804, 4.8557264 52.3546251, 4.8558396 52.3545596, 4.8559817 52.35451)",,,,,,,,,,,
2006114752,351194262,0,"[122380064, 122380067, 456994148]",Hoofdweg,cycleway,,True,465.3230000000001,"LINESTRING (4.8530621 52.3628417, 4.8530907 52.3618553, 4.8531511 52.360377, 4.8531574 52.3602493, 4.8531539 52.3601427, 4.8531544 52.3600991, 4.853156 52.3600578, 4.853137 52.358997, 4.8531064 52.3589312, 4.8530445 52.3588731, 4.8530013 52.35884, 4.8529429 52.3587995, 4.852896 52.3587698, 4.8528743 52.3587566, 4.85285 52.3587425, 4.8528212 52.358725)",,"['3.30 m', '3.30', '1.90']",,,,,,,,,
2006114752,46347839,0,190009108,Nickeriestraat,cycleway,,False,16.889,"LINESTRING (4.8530621 52.3628417, 4.8531492 52.3628439, 4.8532055 52.362845, 4.8532354 52.3628463, 4.8532573 52.3628473, 4.8533106 52.3628477)",,,,,,,,,,,
2006114757,2006114751,0,190009107,,cycleway,,False,29.462,"LINESTRING (4.8559817 52.35451, 4.8558396 52.3545596, 4.8557264 52.3546251, 4.8556568 52.3546804)",,,,,,,,,,,
2013570161,6263526699,0,190720121,,cycleway,,False,7.362,"LINESTRING (4.8315315 52.3469913, 4.8315329 52.3469251)",,2.50,,,,,,,,,
2013570161,746015108,0,93272193,,cycleway,,True,98.264,"LINESTRING (4.8315315 52.3469913, 4.8301889 52.3469746, 4.8300852 52.3469728)",,2.50,,,,,,,,,
2013570197,746015108,0,190720126,,cycleway,,False,6.972,"LINESTRING (4.8300842 52.3469101, 4.8300852 52.3469728)",,2.50,,,,,,,,,
2013570208,6263526177,0,431018813,,cycleway,,True,7.561,"LINESTRING (4.8277375 52.3469887, 4.8277278 52.3470471, 4.8277278 52.3470483, 4.8277275 52.3470564)",,2.00,,,,,,,,,
2014317906,2332802331,0,7384649,,cycleway,,True,220.58600000000004,"LINESTRING (4.8272793 52.3469911, 4.8272553 52.3469718, 4.8272136 52.3469643, 4.8271574 52.3469543, 4.8269842 52.3469445, 4.8253557 52.3468439, 4.8251956 52.346834, 4.8251567 52.3468317, 4.8242477 52.3467778, 4.8241425 52.3467661, 4.8240682 52.346761)",,,,,,,,,,,
2014317906,816227252,0,190822956,,cycleway,,True,32.912,"LINESTRING (4.8272793 52.3469911, 4.8272793 52.3469564, 4.8272793 52.3469115, 4.8272773 52.3468908, 4.8272798 52.3468749, 4.8272835 52.3468555, 4.8272861 52.3468154, 4.8272894 52.3467702, 4.8272909 52.3467492, 4.8272948 52.3466955)",,3.00,,,,,,,,,
2016733944,1480523113,0,206186540,Doornburg,cycleway,,False,130.724,"LINESTRING (4.8586734 52.3232065, 4.8594917 52.323214, 4.8602856 52.3232044, 4.8604412 52.3232025, 4.8605183 52.3231937, 4.8605928 52.323182)",,,,,,,,,,,
2018019209,1470884432,0,"[115627313, 26617159]",Piet Heinkade,cycleway,,False,22.61,"LINESTRING (4.9289707 52.3752063, 4.9289785 52.3752038, 4.9290224 52.3751904, 4.9290875 52.3751695, 4.9291252 52.3751571, 4.9292234 52.3751246, 4.9292648 52.3751109)",,3.50,,,,,,,,,
2018019209,1693195711,0,26617159,Piet Heinkade,cycleway,,False,490.84099999999995,"LINESTRING (4.9289707 52.3752063, 4.9289449 52.3752134, 4.9288384 52.3752376, 4.9283259 52.3753631, 4.9280976 52.3754039, 4.9278138 52.3754547, 4.9267883 52.3756309, 4.9266878 52.3756507, 4.9256813 52.3758133, 4.9247954 52.3759566, 4.9242555 52.3760364, 4.923104 52.3762109, 4.922209 52.3763449, 4.9220937 52.3763623, 4.922003 52.3763725)",,3.50,,,,,,,,,
2020302368,1333539389,0,740419269,Koninginneweg,cycleway,,True,10.143,"LINESTRING (4.8568428 52.351626, 4.8567695 52.3516447, 4.856709 52.3516661)",,1.70,,,,,,,,,
2020337649,476033419,0,7383589,,cycleway,,True,43.336999999999996,"LINESTRING (4.8184966 52.3759983, 4.8184026 52.3759214, 4.8183412 52.3758348, 4.8183387 52.3758262, 4.8183314 52.3758078, 4.8183268 52.3757959, 4.8183237 52.3757203, 4.8183333 52.3756366)",,2.00,,,,,,,,,
2020337649,6645158942,0,191458052,Burgemeester Röellstraat,cycleway,,False,400.762,"LINESTRING (4.8184966 52.3759983, 4.818359 52.3760278, 4.8182439 52.376047, 4.8172827 52.3761385, 4.8152125 52.3763207, 4.8138777 52.3764527, 4.812797 52.3765525, 4.8126714 52.3765706)",,,,,,,,,,,
2020337721,2020337762,0,"[211671276, 211671275, 191458052]",Burgemeester Röellstraat,cycleway,,False,263.10299999999995,"LINESTRING (4.8123091 52.3765928, 4.8122336 52.376601, 4.8118465 52.3766432, 4.8114644 52.3766798, 4.8113219 52.3766785, 4.8111587 52.3766671, 4.8108283 52.376681, 4.8098658 52.3767554, 4.8091157 52.3768293, 4.8090387 52.3768369, 4.8085477 52.3768814, 4.8084716 52.3768883)",yes,,,,,,,,,,
2020337721,6645158942,0,191458052,Burgemeester Röellstraat,cycleway,,False,24.763,"LINESTRING (4.8123091 52.3765928, 4.8124886 52.3765886, 4.8126714 52.3765706)",,,,,,,,,,,
