u,v,key,osmid,oneway,name,highway,length,geometry,bridge,tunnel,service
4897863683,4897863684,0,498339335,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,25.907,"LINESTRING (101.4921492 3.0639656, 101.4923647 3.0638763)",,,
4897863684,4897863685,0,498339335,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,28.331,"LINESTRING (101.4923647 3.0638763, 101.4925842 3.0637464)",,,
4897863685,4897863686,0,498339335,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,33.935,"LINESTRING (101.4925842 3.0637464, 101.4928404 3.06358)",,,
4897863686,4897863687,0,498339335,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,30.512,"LINESTRING (101.4928404 3.06358, 101.4930802 3.063446)",,,
4897863687,4897863688,0,498339335,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,31.835,"LINESTRING (101.4930802 3.063446, 101.4933526 3.0633567)",,,
4897863688,4897863792,0,498339335,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,72.31,"LINESTRING (101.4933526 3.0633567, 101.4939942 3.0632453)",,,
4897863689,4897863690,0,498339335,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,83.367,"LINESTRING (101.4941942 3.0632105, 101.4949381 3.063109)",,,
4897863690,4897863691,0,498339335,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,134.775,"LINESTRING (101.4949381 3.063109, 101.4961415 3.0629507)",,,
4897863691,4897863692,0,498339335,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,92.785,"LINESTRING (101.4961415 3.0629507, 101.4969749 3.0628898)",,,
4897863692,4897863693,0,498339335,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,167.032,"LINESTRING (101.4969749 3.0628898, 101.4984792 3.0628898)",,,
4897863693,4897863694,0,498339335,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,93.447,"LINESTRING (101.4984792 3.0628898, 101.4993207 3.062902)",,,
4897863694,4897863695,0,498339335,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,12.338,"LINESTRING (101.4993207 3.062902, 101.4994224 3.0629467)",,,
4897863695,4897863696,0,498339335,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,17.785,"LINESTRING (101.4994224 3.0629467, 101.4995525 3.06304)",,,
4897863696,4897863697,0,498339335,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,28.623,"LINESTRING (101.4995525 3.06304, 101.4997557 3.0631984)",,,
4897863697,269289825,0,498339331,True,,cycleway,14.311,"LINESTRING (101.4997557 3.0631984, 101.4998682 3.0631356)",,,
4897863697,4897863698,0,498339335,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,13.162,"LINESTRING (101.4997557 3.0631984, 101.4998655 3.063243)",,,
4897863698,4897863699,0,498339335,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,13.667,"LINESTRING (101.4998655 3.063243, 101.4999875 3.0632593)",,,
4897863699,4897863790,0,498339335,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,82.128,"LINESTRING (101.4999875 3.0632593, 101.5007248 3.0632005)",,,
4897863700,4897863701,0,498339335,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,27.115,"LINESTRING (101.5007518 3.0631984, 101.5009957 3.0632105)",,,
4897863701,4897863702,0,498339335,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,55.265,"LINESTRING (101.5009957 3.0632105, 101.5014714 3.0633567)",,,
4897863702,4897863703,0,498339335,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,30.259,"LINESTRING (101.5014714 3.0633567, 101.5017315 3.0634379)",,,
4897863703,4897863704,0,498339335,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,11.328,"LINESTRING (101.5017315 3.0634379, 101.5018332 3.063446)",,,
4897863704,4897863786,0,498339335,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,35.015,"LINESTRING (101.5018332 3.063446, 101.5021484 3.0634363)",,,
4897863705,4897863706,0,498339335,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,13.521,"LINESTRING (101.5026463 3.063383, 101.5027642 3.0633526)",,,
4897863706,4897863707,0,498339335,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,13.456,"LINESTRING (101.5027642 3.0633526, 101.502876 3.0633059)",,,
4897863707,5267845071,0,498339335,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,10.796,"LINESTRING (101.502876 3.0633059, 101.5029583 3.0632542)",,,
4897863708,5267845072,0,498339335,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,17.697,"LINESTRING (101.5030529 3.063174, 101.5031504 3.0630481)",,,
4897863709,4897863710,0,498339335,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,13.248,"LINESTRING (101.5032317 3.0629365, 101.5033171 3.0628533)",,,
4897863710,4897863711,0,498339335,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,16.903,"LINESTRING (101.5033171 3.0628533, 101.5034431 3.062768)",,,
4897863711,4897863712,0,498339335,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,23.322,"LINESTRING (101.5034431 3.062768, 101.5036322 3.0626767)",,,
4897863712,4897863713,0,498339335,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,18.48,"LINESTRING (101.5036322 3.0626767, 101.5037907 3.062626)",,,
4897863713,4897863714,0,498339335,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,22.042,"LINESTRING (101.5037907 3.062626, 101.5039858 3.0625894)",,,
4897863714,4897863715,0,498339335,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,45.603,"LINESTRING (101.5039858 3.0625894, 101.5043965 3.0625874)",,,
4897863715,4897863716,0,498339335,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,104.25,"LINESTRING (101.5043965 3.0625874, 101.5053315 3.0626726)",,,
4897863716,4897863717,0,498339335,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,154.903,"LINESTRING (101.5053315 3.0626726, 101.5067199 3.0628086)",,,
4897863717,4897863718,0,498339335,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,166.153,"LINESTRING (101.5067199 3.0628086, 101.5082058 3.0629852)",,,
4897863718,4897863719,0,498339335,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,20.807,"LINESTRING (101.5082058 3.0629852, 101.5083867 3.063034)",,,
4897863719,4897863720,0,498339335,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,20.589,"LINESTRING (101.5083867 3.063034, 101.5085656 3.0630827)",,,
4897863720,4897863721,0,498339335,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,25.92,"LINESTRING (101.5085656 3.0630827, 101.5087973 3.0631111)",,,
4897863721,4897863722,0,498339335,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,26.665,"LINESTRING (101.5087973 3.0631111, 101.5090318 3.0631628)",,,
4897863722,5267950160,0,498339335,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,74.6,"LINESTRING (101.5090318 3.0631628, 101.5096782 3.0633457)",,,
4897863723,4897863724,0,498339335,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,152.95,"LINESTRING (101.5103801 3.0635562, 101.5117001 3.0639494)",,,
4897863724,4897863725,0,498339335,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,256.049,"LINESTRING (101.5117001 3.0639494, 101.5139076 3.0646152)",,,
4897863725,4897863726,0,498339335,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,84.08,"LINESTRING (101.5139076 3.0646152, 101.5146272 3.0648506)",,,
4897863726,4897863727,0,498339335,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,57.334,"LINESTRING (101.5146272 3.0648506, 101.5151069 3.0650414)",,,
4897863727,4897863728,0,498339335,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,25.802,"LINESTRING (101.5151069 3.0650414, 101.5153021 3.0651673)",,,
4897863728,4897863784,0,498339335,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,173.681,"LINESTRING (101.5153021 3.0651673, 101.5165285 3.0661368)",,,
4897863729,4897863730,0,498339335,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,55.599,"LINESTRING (101.5172535 3.06671, 101.5176235 3.0670469)",,,
4897863730,4897863731,0,498339326,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,36.239,"LINESTRING (101.5176235 3.0670469, 101.5178755 3.067254)",yes,,
4897863731,4897863732,0,498339327,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,15.002,"LINESTRING (101.5178755 3.067254, 101.5179731 3.0673473)",,,
4897863732,4897863733,0,498339327,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,18.689,"LINESTRING (101.5179731 3.0673473, 101.5180747 3.0674813)",,,
4897863733,4897863734,0,498339327,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,22.233,"LINESTRING (101.5180747 3.0674813, 101.5181194 3.0676762)",,,
4897863734,4897863735,0,498339324,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,38.466,"LINESTRING (101.5181194 3.0676762, 101.5183227 3.0679563)",,yes,
4897863735,4897863736,0,498339325,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,53.647,"LINESTRING (101.5183227 3.0679563, 101.5186724 3.0682892)",,,
4897863736,4897863737,0,498339325,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,60.578,"LINESTRING (101.5186724 3.0682892, 101.5191074 3.068618)",,,
4897863737,4897863738,0,498339325,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,30.6,"LINESTRING (101.5191074 3.068618, 101.5193269 3.0687844)",,,
4897863738,4897863739,0,498339322,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,16.988,"LINESTRING (101.5193269 3.0687844, 101.5194732 3.0688291)",,yes,
4897863739,4897863740,0,498339322,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,52.151,"LINESTRING (101.5194732 3.0688291, 101.5199245 3.068959)",,yes,
4897863740,4897863768,0,498339321,True,,cycleway,32.607,"LINESTRING (101.5199245 3.068959, 101.5202078 3.0690362)",,,
4897863740,4897863741,0,498339323,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,10.392,"LINESTRING (101.5199245 3.068959, 101.520018 3.0689549)",,,
4897863741,4897863742,0,498339323,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,16.479,"LINESTRING (101.520018 3.0689549, 101.5201644 3.0689306)",,,
4897863742,4897863743,0,498339323,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,20.556,"LINESTRING (101.5201644 3.0689306, 101.5203392 3.0688697)",,,
4897863743,4897863744,0,498339323,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,26.478,"LINESTRING (101.5203392 3.0688697, 101.5205465 3.068752)",,,
4897863744,4897863745,0,498339323,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,30.08,"LINESTRING (101.5205465 3.068752, 101.5207661 3.0685936)",,,
4897863745,4897863746,0,498339323,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,20.665,"LINESTRING (101.5207661 3.0685936, 101.5209246 3.0684962)",,,
4897863746,4897863747,0,498339323,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,16.773,"LINESTRING (101.5209246 3.0684962, 101.5210628 3.0684353)",,,
4897863747,4897863748,0,498339323,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,28.586,"LINESTRING (101.5210628 3.0684353, 101.5213108 3.0683663)",,,
4897863748,4897863749,0,498339323,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,19.624,"LINESTRING (101.5213108 3.0683663, 101.5214814 3.0683202)",,,
4897863749,4897863750,0,498339323,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,18.611,"LINESTRING (101.5214814 3.0683202, 101.5216359 3.0682553)",,,
4897863750,4897863751,0,498339323,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,22.247,"LINESTRING (101.5216359 3.0682553, 101.5218108 3.0681577)",,,
4897863752,4897863753,0,498339320,True,,cycleway,21.859,"LINESTRING (101.5195277 3.0691789, 101.5193541 3.0692716)",,,
4897863753,4897863754,0,498339320,True,,cycleway,21.461,"LINESTRING (101.5193541 3.0692716, 101.5191671 3.0693204)",,,
4897863754,4897863755,0,498339320,True,,cycleway,14.474,"LINESTRING (101.5191671 3.0693204, 101.519037 3.0693285)",,,
4897863755,4897863756,0,498339320,True,,cycleway,11.07,"LINESTRING (101.519037 3.0693285, 101.5189394 3.0693082)",,,
4897863756,4897863757,0,498339320,True,,cycleway,10.92,"LINESTRING (101.5189394 3.0693082, 101.518854 3.0692595)",,,
4897863757,4897863758,0,498339320,True,,cycleway,9.57,"LINESTRING (101.518854 3.0692595, 101.5187931 3.0691986)",,,
4897863758,4897863759,0,498339320,True,,cycleway,8.524,"LINESTRING (101.5187931 3.0691986, 101.5187524 3.0691336)",,,
4897863759,4897863760,0,498339320,True,,cycleway,8.327,"LINESTRING (101.5187524 3.0691336, 101.5187361 3.0690605)",,,
4897863760,4897863761,0,498339320,True,,cycleway,9.029,"LINESTRING (101.5187361 3.0690605, 101.5187361 3.0689793)",,,
4897863761,4897863762,0,498339320,True,,cycleway,8.317,"LINESTRING (101.5187361 3.0689793, 101.5187524 3.0689063)",,,
4897863762,4897863763,0,498339320,True,,cycleway,7.52,"LINESTRING (101.5187524 3.0689063, 101.518789 3.0688494)",,,
4897863763,4897863764,0,498339320,True,,cycleway,10.02,"LINESTRING (101.518789 3.0688494, 101.5188622 3.0687967)",,,
4897863764,4897863765,0,498339320,True,,cycleway,11.151,"LINESTRING (101.5188622 3.0687967, 101.5189557 3.0687601)",,,
4897863765,4897863766,0,498339320,True,,cycleway,11.745,"LINESTRING (101.5189557 3.0687601, 101.5190614 3.0687561)",,,
4897863766,4897863767,0,498339320,True,,cycleway,13.602,"LINESTRING (101.5190614 3.0687561, 101.5191833 3.0687682)",,,
4897863767,4897863738,0,498339320,True,,cycleway,16.046,"LINESTRING (101.5191833 3.0687682, 101.5193269 3.0687844)",,,
4897863768,4897863769,0,498339321,True,,cycleway,11.424,"LINESTRING (101.5202078 3.0690362, 101.5203054 3.0690687)",,,
4897863769,4897863770,0,498339321,True,,cycleway,7.509,"LINESTRING (101.5203054 3.0690687, 101.5203623 3.0691052)",,,
4897863770,4897863771,0,498339321,True,,cycleway,6.055,"LINESTRING (101.5203623 3.0691052, 101.5203867 3.0691539)",,,
4897863771,4897863772,0,498339321,True,,cycleway,7.354,"LINESTRING (101.5203867 3.0691539, 101.5203989 3.0692189)",,,
4897863772,4897863773,0,498339321,True,,cycleway,7.231,"LINESTRING (101.5203989 3.0692189, 101.5203948 3.0692838)",,,
4897863773,4897863774,0,498339321,True,,cycleway,9.424,"LINESTRING (101.5203948 3.0692838, 101.5203705 3.069365)",,,
4897863774,4897863775,0,498339321,True,,cycleway,10.392,"LINESTRING (101.5203705 3.069365, 101.5203176 3.0694421)",,,
4897863775,4897863776,0,498339321,True,,cycleway,8.679,"LINESTRING (101.5203176 3.0694421, 101.5202566 3.0694909)",,,
4897863776,4897863777,0,498339321,True,,cycleway,9.205,"LINESTRING (101.5202566 3.0694909, 101.5201753 3.0695071)",,,
4897863777,4897863778,0,498339321,True,,cycleway,9.129,"LINESTRING (101.5201753 3.0695071, 101.520094 3.0695193)",,,
4897863778,4897863779,0,498339321,True,,cycleway,13.024,"LINESTRING (101.520094 3.0695193, 101.5199802 3.0694909)",,,
4897863779,4897863780,0,498339321,True,,cycleway,14.593,"LINESTRING (101.5199802 3.0694909, 101.5198582 3.0694421)",,,
4897863780,4897863781,0,498339321,True,,cycleway,11.847,"LINESTRING (101.5198582 3.0694421, 101.5197769 3.0693731)",,,
4897863781,4897863782,0,498339321,True,,cycleway,8.759,"LINESTRING (101.5197769 3.0693731, 101.5197322 3.0693082)",,,
4897863782,4897863783,0,498339321,True,,cycleway,12.723,"LINESTRING (101.5197322 3.0693082, 101.5196663 3.0692146)",,,
4897863784,4897863785,0,498339328,True,,cycleway,13.318,"LINESTRING (101.5165285 3.0661368, 101.5166483 3.066131)",,,
4897863784,4897863729,0,498339335,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,102.678,"LINESTRING (101.5165285 3.0661368, 101.5172535 3.06671)",,,
4897863786,4897863787,0,498339329,True,,cycleway,19.498,"LINESTRING (101.5021484 3.0634363, 101.5022458 3.0632904)",,,
4897863786,4897863788,0,498339335,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,26.139,"LINESTRING (101.5021484 3.0634363, 101.5023823 3.0634097)",,,
4897863787,4897863788,0,498339329,True,,cycleway,20.142,"LINESTRING (101.5022458 3.0632904, 101.5023823 3.0634097)",,,
4897863788,4897863705,0,498339335,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,29.464,"LINESTRING (101.5023823 3.0634097, 101.5026463 3.063383)",,,
4897863789,4897863790,0,498339332,True,,cycleway,16.588,"LINESTRING (101.5006177 3.0630965, 101.5007248 3.0632005)",,,
4897863790,4897863700,0,498339335,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,3.007,"LINESTRING (101.5007248 3.0632005, 101.5007518 3.0631984)",,,
4897863791,4897863792,0,498339333,True,,cycleway,23.585,"LINESTRING (101.493789 3.0631905, 101.4939942 3.0632453)",,,
4897863792,4897863689,0,498339335,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,22.542,"LINESTRING (101.4939942 3.0632453, 101.4941942 3.0632105)",,,
4897863793,4897863674,0,498339319,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,68.153,"LINESTRING (101.4890663 3.0634675, 101.4896368 3.0636936)",,,
4897863793,4897863794,0,498339336,True,,cycleway,21.18,"LINESTRING (101.4890663 3.0634675, 101.4892516 3.0634223)",,,
4897863795,4897863796,0,498339337,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,21.514,"LINESTRING (101.5245151 3.0675816, 101.5247087 3.0675893)",,,
4897863796,4897863797,0,498339337,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,15.807,"LINESTRING (101.5247087 3.0675893, 101.524851 3.0675934)",,,
4897863797,4897863798,0,498339337,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,21.004,"LINESTRING (101.524851 3.0675934, 101.525038 3.0675649)",,,
4897863798,4897863799,0,498339337,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,56.309,"LINESTRING (101.525038 3.0675649, 101.525534 3.0674594)",,,
4897863799,4897863800,0,498339337,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,31.989,"LINESTRING (101.525534 3.0674594, 101.5258186 3.0674147)",,,
4897863800,4897863801,0,498339337,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,29.822,"LINESTRING (101.5258186 3.0674147, 101.5260869 3.0674025)",,,
4897863801,4897863802,0,498339337,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,44.749,"LINESTRING (101.5260869 3.0674025, 101.5264894 3.0674228)",,,
4897863802,4897863803,0,498339337,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,73.652,"LINESTRING (101.5264894 3.0674228, 101.5271521 3.0674513)",,,
4897863803,4897863804,0,498339337,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,58.229,"LINESTRING (101.5271521 3.0674513, 101.5276765 3.0674553)",,,
4897863804,4897863805,0,498339337,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,54.174,"LINESTRING (101.5276765 3.0674553, 101.5281644 3.0674553)",,,
4897863805,4897863806,0,498339337,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,55.564,"LINESTRING (101.5281644 3.0674553, 101.5286644 3.0674756)",,,
4897863806,5565911172,0,498339337,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,149.325,"LINESTRING (101.5286644 3.0674756, 101.5300055 3.0675757)",,,
4897863807,4897863808,0,498339337,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,131.919,"LINESTRING (101.530624 3.0676218, 101.531807 3.0677314)",,,
4897863808,4897863809,0,498339337,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,61.873,"LINESTRING (101.531807 3.0677314, 101.532364 3.0677476)",,,
4897863809,4897863810,0,498339337,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,155.307,"LINESTRING (101.532364 3.0677476, 101.5337584 3.0678572)",,,
4897863810,4897863811,0,498339337,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,85.355,"LINESTRING (101.5337584 3.0678572, 101.5345228 3.0679384)",,,
4897863811,4897863812,0,498339337,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,47.698,"LINESTRING (101.5345228 3.0679384, 101.5349496 3.0679871)",,,
4897863812,4897863813,0,498339337,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,33.557,"LINESTRING (101.5349496 3.0679871, 101.5352464 3.068044)",,,
4897863813,4897863814,0,498339337,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,38.873,"LINESTRING (101.5352464 3.068044, 101.5355838 3.0681373)",,,
4897863814,4897863815,0,498339337,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,50.839,"LINESTRING (101.5355838 3.0681373, 101.5360148 3.0682916)",,,
4897863815,4897863946,0,498339337,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,82.059,"LINESTRING (101.5360148 3.0682916, 101.5366785 3.0686162)",,,
4897863816,4897863817,0,498339337,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,27.419,"LINESTRING (101.5370027 3.0687747, 101.53721 3.0689087)",,,
4897863817,4897863818,0,498339337,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,27.132,"LINESTRING (101.53721 3.0689087, 101.5373808 3.0690832)",,,
