u,v,key,osmid,oneway,name,highway,maxspeed,length,geometry,lanes,service,bridge,access,ref,tunnel
6652857282,6652857283,0,708018622,False,,service,20,30.543,"LINESTRING (69.36647240000001 41.2959782, 69.36613440000001 41.2958735)",2,,,,,
6652857282,6652857281,0,708018622,False,,service,20,79.12,"LINESTRING (69.36647240000001 41.2959782, 69.36595199999999 41.2965727)",2,,,,,
6652857283,6652857284,0,708018622,False,,service,20,31.977,"LINESTRING (69.36613440000001 41.2958735, 69.3657965 41.2957384)",2,,,,,
6652857283,6652857282,0,708018622,False,,service,20,30.543,"LINESTRING (69.36613440000001 41.2958735, 69.36647240000001 41.2959782)",2,,,,,
6652857284,6652857283,0,708018622,False,,service,20,31.977,"LINESTRING (69.3657965 41.2957384, 69.36613440000001 41.2958735)",2,,,,,
6652913385,6652857279,0,708018622,False,,service,20,88.514,"LINESTRING (69.3645131 41.2956774, 69.3653834 41.2961314)",2,,,,,
6652913385,6652857278,0,708018622,False,,service,20,20.879,"LINESTRING (69.3645131 41.2956774, 69.3643052 41.2955732)",2,,,,,
6652913385,6652857275,0,708018623,False,,service,20,36.134,"LINESTRING (69.3645131 41.2956774, 69.3642998 41.2959601)",2,,,,,
6652913385,6652913393,0,708018627,False,,service,20,20.438,"LINESTRING (69.3645131 41.2956774, 69.3647182 41.2955772)",2,,,,,
6652913386,6652857280,0,708018624,False,,service,20,65.041,"LINESTRING (69.3648776 41.2967629, 69.3652761 41.2962604)",2,,,,,
6652913387,6652857275,0,708018622,False,,service,20,15.865,"LINESTRING (69.3642198 41.2960895, 69.3642998 41.2959601)",2,,,,,
6652913387,6652857274,0,708018622,False,,service,20,38.998,"LINESTRING (69.3642198 41.2960895, 69.36402320000001 41.2964076)",2,,,,,
6652913387,6652913388,0,708018625,False,,service,20,82.878,"LINESTRING (69.3642198 41.2960895, 69.3650615 41.296484)",2,,,,,
6652913388,6652913387,0,708018625,False,,service,20,82.878,"LINESTRING (69.3650615 41.296484, 69.3642198 41.2960895)",2,,,,,
6652913389,6652913390,0,708018626,False,,service,20,22.163,"LINESTRING (69.3641483 41.2950703, 69.36437220000001 41.2951772)",2,,,,,
6652913389,6652857277,0,708018626,False,,service,20,35.038,"LINESTRING (69.3641483 41.2950703, 69.3639216 41.2953354)",2,,,,,
6652913390,6652913391,0,708018626,False,,service,20,36.455,"LINESTRING (69.36437220000001 41.2951772, 69.3641409 41.2954552)",2,,,,,
6652913390,6652913389,0,708018626,False,,service,20,22.163,"LINESTRING (69.36437220000001 41.2951772, 69.3641483 41.2950703)",2,,,,,
6652913391,6652857278,0,708018622,False,,service,20,18.989,"LINESTRING (69.3641409 41.2954552, 69.3643052 41.2955732)",2,,,,,
6652913391,6652857277,0,708018622,False,,service,20,22.652,"LINESTRING (69.3641409 41.2954552, 69.3639216 41.2953354)",2,,,,,
6652913391,6652913390,0,708018626,False,,service,20,36.455,"LINESTRING (69.3641409 41.2954552, 69.36437220000001 41.2951772)",2,,,,,
6652913393,6652913394,0,708018627,False,,service,20,73.852,"LINESTRING (69.3647182 41.2955772, 69.36546389999999 41.2959339)",2,,,,,
6652913393,6652913385,0,708018627,False,,service,20,20.438,"LINESTRING (69.3647182 41.2955772, 69.3645131 41.2956774)",2,,,,,
6652913394,6652857279,0,708018627,False,,service,20,22.968,"LINESTRING (69.36546389999999 41.2959339, 69.3653834 41.2961314)",2,,,,,
6652913394,6652913393,0,708018627,False,,service,20,73.852,"LINESTRING (69.36546389999999 41.2959339, 69.3647182 41.2955772)",2,,,,,
6652928946,6652928977,0,708020313,False,,service,20,42.404,"LINESTRING (69.3429628 41.2981884, 69.343126 41.2985495)",2,,,,,
6652928947,6652928948,0,708020313,False,,service,20,22.857,"LINESTRING (69.34344299999999 41.2992509, 69.3437141 41.2992231)",2,,,,,
6652928947,6652928977,0,708020313,False,,service,20,82.365,"LINESTRING (69.34344299999999 41.2992509, 69.343126 41.2985495)",2,,,,,
6652928948,6652928949,0,708020313,False,,service,20,77.164,"LINESTRING (69.3437141 41.2992231, 69.3439482 41.2998944)",2,,,,,
6652928948,6652928947,0,708020313,False,,service,20,22.857,"LINESTRING (69.3437141 41.2992231, 69.34344299999999 41.2992509)",2,,,,,
6652928949,6652928950,0,708020313,False,,service,20,23.816,"LINESTRING (69.3439482 41.2998944, 69.34402900000001 41.3000998)",2,,,,,
6652928949,6652928948,0,708020313,False,,service,20,77.164,"LINESTRING (69.3439482 41.2998944, 69.3437141 41.2992231)",2,,,,,
6652928950,7618256501,0,708020313,False,,service,20,47.074,"LINESTRING (69.34402900000001 41.3000998, 69.3435042 41.300254)",2,,,,,
6652928950,6652928949,0,708020313,False,,service,20,23.816,"LINESTRING (69.34402900000001 41.3000998, 69.3439482 41.2998944)",2,,,,,
6652928950,6652928957,0,708020314,False,,service,20,33.091,"LINESTRING (69.34402900000001 41.3000998, 69.3444104 41.3000194)",2,,,,,
6652928953,6652928954,0,708020314,False,,service,20,15.719,"LINESTRING (69.3440653 41.3002693, 69.3441639 41.3003897)",2,,,,,
6652928953,6652928958,0,708020314,False,,service,20,44.822,"LINESTRING (69.3440653 41.3002693, 69.34356390000001 41.3004128)",2,,,,,
6652928954,6652928955,0,708020314,False,,service,20,22.661,"LINESTRING (69.3441639 41.3003897, 69.3444351 41.3003851)",2,,,,,
6652928954,6652928953,0,708020314,False,,service,20,15.719,"LINESTRING (69.3441639 41.3003897, 69.3440653 41.3002693)",2,,,,,
6652928955,6652928956,0,708020314,False,,service,20,28.817,"LINESTRING (69.3444351 41.3003851, 69.34454599999999 41.3001397)",2,,,,,
6652928955,6652928954,0,708020314,False,,service,20,22.661,"LINESTRING (69.3444351 41.3003851, 69.3441639 41.3003897)",2,,,,,
6652928956,6652928968,0,708020314,False,,service,20,6.323,"LINESTRING (69.34454599999999 41.3001397, 69.3444971 41.3000963)",2,,,,,
6652928956,6652928955,0,708020314,False,,service,20,28.817,"LINESTRING (69.34454599999999 41.3001397, 69.3444351 41.3003851)",2,,,,,
6652928957,6652928950,0,708020314,False,,service,20,33.091,"LINESTRING (69.3444104 41.3000194, 69.34402900000001 41.3000998)",2,,,,,
6652928957,6652928968,0,708020314,False,,service,20,11.206,"LINESTRING (69.3444104 41.3000194, 69.3444971 41.3000963)",2,,,,,
6652928958,6652928953,0,708020314,False,,service,20,44.822,"LINESTRING (69.34356390000001 41.3004128, 69.3440653 41.3002693)",2,,,,,
6652928958,7043128900,0,708020314,False,,service,20,12.683,"LINESTRING (69.34356390000001 41.3004128, 69.3434201 41.3004494)",2,,,,,
6652928958,6652928959,0,708020315,False,,service,20,26.655,"LINESTRING (69.34356390000001 41.3004128, 69.3436833 41.3006351)",2,,,,,
6652928959,6652928960,0,708020315,False,,service,20,17.602,"LINESTRING (69.3436833 41.3006351, 69.3438866 41.3006767)",2,,,,,
6652928959,6652928958,0,708020315,False,,service,20,26.655,"LINESTRING (69.3436833 41.3006351, 69.34356390000001 41.3004128)",2,,,,,
6652928960,6652928961,0,708020315,False,,service,20,19.295,"LINESTRING (69.3438866 41.3006767, 69.3440468 41.3008017)",2,,,,,
6652928960,6652928959,0,708020315,False,,service,20,17.602,"LINESTRING (69.3438866 41.3006767, 69.3436833 41.3006351)",2,,,,,
6652928961,6652928962,0,708020315,False,,service,20,17.044,"LINESTRING (69.3440468 41.3008017, 69.34423169999999 41.3007369)",2,,,,,
6652928961,6652928960,0,708020315,False,,service,20,19.295,"LINESTRING (69.3440468 41.3008017, 69.3438866 41.3006767)",2,,,,,
6652928962,6652928963,0,708020315,False,,service,20,20.366,"LINESTRING (69.34423169999999 41.3007369, 69.3444659 41.300686)",2,,,,,
6652928962,6652928961,0,708020315,False,,service,20,17.044,"LINESTRING (69.34423169999999 41.3007369, 69.3440468 41.3008017)",2,,,,,
6652928963,6652928964,0,708020315,False,,service,20,25.572,"LINESTRING (69.3444659 41.300686, 69.34466310000001 41.3005101)",2,,,,,
6652928963,6652928962,0,708020315,False,,service,20,20.366,"LINESTRING (69.3444659 41.300686, 69.34423169999999 41.3007369)",2,,,,,
6652928964,6652928965,0,708020315,False,,service,20,19.714,"LINESTRING (69.34466310000001 41.3005101, 69.3448418 41.3003943)",2,,,,,
6652928964,6652928963,0,708020315,False,,service,20,25.572,"LINESTRING (69.34466310000001 41.3005101, 69.3444659 41.300686)",2,,,,,
6652928965,6652928966,0,708020315,False,,service,20,18.196,"LINESTRING (69.3448418 41.3003943, 69.34494650000001 41.3002508)",2,,,,,
6652928965,6652928964,0,708020315,False,,service,20,19.714,"LINESTRING (69.3448418 41.3003943, 69.34466310000001 41.3005101)",2,,,,,
6652928966,6652928967,0,708020315,False,,service,20,16.354,"LINESTRING (69.34494650000001 41.3002508, 69.3448664 41.3001166)",2,,,,,
6652928966,6652928965,0,708020315,False,,service,20,18.196,"LINESTRING (69.34494650000001 41.3002508, 69.3448418 41.3003943)",2,,,,,
6652928967,6652928971,0,708020315,False,,service,20,18.628,"LINESTRING (69.3448664 41.3001166, 69.344644 41.3001044)",2,,,,,
6652928967,6652928966,0,708020315,False,,service,20,16.354,"LINESTRING (69.3448664 41.3001166, 69.34494650000001 41.3002508)",2,,,,,
6652928967,6652928969,0,708020316,False,,service,20,39.598,"LINESTRING (69.3448664 41.3001166, 69.3452916 41.2999592)",2,,,,,
6652928968,6652928957,0,708020314,False,,service,20,11.206,"LINESTRING (69.3444971 41.3000963, 69.3444104 41.3000194)",2,,,,,
6652928968,6652928956,0,708020314,False,,service,20,6.323,"LINESTRING (69.3444971 41.3000963, 69.34454599999999 41.3001397)",2,,,,,
6652928968,6652928971,0,708020315,False,,service,20,12.305,"LINESTRING (69.3444971 41.3000963, 69.344644 41.3001044)",2,,,,,
6652928969,6652928974,0,708020316,False,,service,20,49.412,"LINESTRING (69.3452916 41.2999592, 69.3458062 41.2997401)",2,,,,,
6652928969,6652928967,0,708020316,False,,service,20,39.598,"LINESTRING (69.3452916 41.2999592, 69.3448664 41.3001166)",2,,,,,
6652928970,5602258009,0,708020316,False,,service,20,69.139,"LINESTRING (69.3458462 41.2997231, 69.3465279 41.2993705)",2,,,,,
6652928970,6652928974,0,708020316,False,,service,20,3.839,"LINESTRING (69.3458462 41.2997231, 69.3458062 41.2997401)",2,,,,,
6652928971,6652928968,0,708020315,False,,service,20,12.305,"LINESTRING (69.344644 41.3001044, 69.3444971 41.3000963)",2,,,,,
6652928971,6652928967,0,708020315,False,,service,20,18.628,"LINESTRING (69.344644 41.3001044, 69.3448664 41.3001166)",2,,,,,
6652928971,6652928972,0,708020317,False,,service,20,40.468,"LINESTRING (69.344644 41.3001044, 69.3445583 41.2997462)",2,,,,,
6652928972,6652928975,0,708020317,False,,service,20,7.414,"LINESTRING (69.3445583 41.2997462, 69.3446414 41.2997228)",2,,,,,
6652928972,6652928971,0,708020317,False,,service,20,40.468,"LINESTRING (69.3445583 41.2997462, 69.344644 41.3001044)",2,,,,,
6652928973,6652928974,0,708020317,False,,service,20,36.131,"LINESTRING (69.3456243 41.2994453, 69.3458062 41.2997401)",2,,,,,
6652928973,6652928975,0,708020317,False,,service,20,87.715,"LINESTRING (69.3456243 41.2994453, 69.3446414 41.2997228)",2,,,,,
6652928974,6652928970,0,708020316,False,,service,20,3.839,"LINESTRING (69.3458062 41.2997401, 69.3458462 41.2997231)",2,,,,,
6652928974,6652928969,0,708020316,False,,service,20,49.412,"LINESTRING (69.3458062 41.2997401, 69.3452916 41.2999592)",2,,,,,
6652928974,6652928973,0,708020317,False,,service,20,36.131,"LINESTRING (69.3458062 41.2997401, 69.3456243 41.2994453)",2,,,,,
6652928975,6652928973,0,708020317,False,,service,20,87.715,"LINESTRING (69.3446414 41.2997228, 69.3456243 41.2994453)",2,,,,,
6652928975,6652928972,0,708020317,False,,service,20,7.414,"LINESTRING (69.3446414 41.2997228, 69.3445583 41.2997462)",2,,,,,
6652928975,6652928976,0,708020318,False,,service,20,162.92,"LINESTRING (69.3446414 41.2997228, 69.3439667 41.2983481)",2,,,,,
6652928976,6652928977,0,708020318,False,,service,20,73.715,"LINESTRING (69.3439667 41.2983481, 69.343126 41.2985495)",2,,,,,
6652928976,6652928975,0,708020318,False,,service,20,162.92,"LINESTRING (69.3439667 41.2983481, 69.3446414 41.2997228)",2,,,,,
6652928977,6652928947,0,708020313,False,,service,20,82.365,"LINESTRING (69.343126 41.2985495, 69.34344299999999 41.2992509)",2,,,,,
6652928977,6652928946,0,708020313,False,,service,20,42.404,"LINESTRING (69.343126 41.2985495, 69.3429628 41.2981884)",2,,,,,
6652928977,6652928976,0,708020318,False,,service,20,73.715,"LINESTRING (69.343126 41.2985495, 69.3439667 41.2983481)",2,,,,,
6652928978,6652928979,0,708020319,False,,service,20,111.352,"LINESTRING (69.3452463 41.29704, 69.3460249 41.2978528)",2,,,,,
6652928979,6652928980,0,708020319,False,,service,20,28.008,"LINESTRING (69.3460249 41.2978528, 69.3458277 41.2980565)",2,,,,,
6652928979,6652928978,0,708020319,False,,service,20,111.352,"LINESTRING (69.3460249 41.2978528, 69.3452463 41.29704)",2,,,,,
6652928980,6652928981,0,708020319,False,,service,20,102.531,"LINESTRING (69.3458277 41.2980565, 69.3466346 41.2987513)",2,,,,,
6652928980,6652928979,0,708020319,False,,service,20,28.008,"LINESTRING (69.3458277 41.2980565, 69.3460249 41.2978528)",2,,,,,
6652928981,6652928982,0,708020319,False,,service,20,48.802,"LINESTRING (69.3466346 41.2987513, 69.3462292 41.2990673)",2,,,,,
6652928981,6652928980,0,708020319,False,,service,20,102.531,"LINESTRING (69.3466346 41.2987513, 69.3458277 41.2980565)",2,,,,,
6652928981,6652928983,0,708420261,False,,service,20,39.138,"LINESTRING (69.3466346 41.2987513, 69.3469369 41.2984824)",2,,,,,
6652928982,6652928981,0,708020319,False,,service,20,48.802,"LINESTRING (69.3462292 41.2990673, 69.3466346 41.2987513)",2,,,,,
6652928983,6652928984,0,708020320,False,,service,20,82.917,"LINESTRING (69.3469369 41.2984824, 69.346296 41.297913)",,,,,,
6652928983,6652928981,0,708420261,False,,service,20,39.138,"LINESTRING (69.3469369 41.2984824, 69.3466346 41.2987513)",2,,,,,
6652928983,6652933086,0,708420261,False,,service,20,16.887,"LINESTRING (69.3469369 41.2984824, 69.34706009999999 41.298362)",2,,,,,
6652928984,6652933085,0,708020320,False,,service,20,16.034,"LINESTRING (69.346296 41.297913, 69.3464254 41.2978065)",,,,,,
6652928984,6652928983,0,708020320,False,,service,20,82.917,"LINESTRING (69.346296 41.297913, 69.3469369 41.2984824)",,,,,,
