u,v,key,osmid,oneway,name,highway,length,geometry,maxspeed,bridge,lanes,ref,service,access,width,junction,tunnel
672653551,672653553,0,53151300,True,"מצודת בית""ר",residential,118.607,"LINESTRING (34.795732 32.0573791, 34.7960535 32.0573659, 34.7960424 32.0565721)",30,,,,,,,,
672653553,672653554,0,44372518,True,"שדרות החי""ל",residential,31.605,"LINESTRING (34.7960424 32.0565721, 34.7957072 32.0565809)",30,,,,,,,,
672653554,672653556,0,44372518,True,"שדרות החי""ל",residential,36.941,"LINESTRING (34.7957072 32.0565809, 34.7953154 32.0565911)",30,,,,,,,,
672653556,672653557,0,44372518,True,"שדרות החי""ל",residential,39.194,"LINESTRING (34.7953154 32.0565911, 34.7948997 32.0566019)",30,,,,,,,,
672653556,672653549,0,53151302,False,טור מלכא,residential,89.431,"LINESTRING (34.7953154 32.0565911, 34.79534 32.0573951)",30,,,,,,,,
672653557,563932493,0,44372518,True,"שדרות החי""ל",residential,26.737,"LINESTRING (34.7948997 32.0566019, 34.7947213 32.0566028, 34.794616 32.0566033)",30,,,,,,,,
672653559,3554501023,0,44372518,True,"שדרות החי""ל",residential,5.789,"LINESTRING (34.7965656 32.0565585, 34.7965042 32.0565601)",30,,,,,,,,
672653559,3554501025,0,53151305,False,יגור,residential,65.64,"LINESTRING (34.7965656 32.0565585, 34.7965703 32.0571488)",30,,,,,,,,
672653563,672653567,0,53151305,False,יגור,residential,41.464,"LINESTRING (34.7965765 32.0587253, 34.7965819 32.058598, 34.7965792 32.0583525)",30,,,,,,,,
672653567,672653568,0,53151305,False,יגור,residential,10.363,"LINESTRING (34.7965792 32.0583525, 34.7965792 32.0582593)",30,,,,,,,,
672653567,672653563,0,53151305,False,יגור,residential,41.464,"LINESTRING (34.7965792 32.0583525, 34.7965819 32.058598, 34.7965765 32.0587253)",30,,,,,,,,
672653567,672653570,0,53151306,True,בית אורן,residential,43.59,"LINESTRING (34.7965792 32.0583525, 34.7961581 32.0583752, 34.7961527 32.0583411)",30,,,,,,,,
672653568,672653543,0,53151305,False,יגור,residential,53.086,"LINESTRING (34.7965792 32.0582593, 34.7965754 32.0577819)",30,,,,,,,,
672653568,672653567,0,53151305,False,יגור,residential,10.363,"LINESTRING (34.7965792 32.0582593, 34.7965792 32.0583525)",30,,,,,,,,
672653570,672653568,0,53151306,True,בית אורן,residential,45.647,"LINESTRING (34.7961527 32.0583411, 34.7961581 32.0582889, 34.7965792 32.0582593)",30,,,,,,,,
672653573,672653570,0,53151307,True,בית אורן,residential,147.551,"LINESTRING (34.7945878 32.0583838, 34.7961527 32.0583411)",30,,,,,,,,
672653573,651270831,0,156587605,False,לוחמי גליפולי,residential,8.645,"LINESTRING (34.7945878 32.0583838, 34.794591 32.0584615)",30,,,,,,,,
672653573,672653542,0,156587605,False,לוחמי גליפולי,residential,55.564,"LINESTRING (34.7945878 32.0583838, 34.7945675 32.0578844)",30,,,,,,,,
672924222,849307674,0,33491475,True,,residential,1.405,"LINESTRING (34.8418873 32.1106665, 34.8418912 32.1106543)",,,,,,,,roundabout,
672924228,672924222,0,33491475,True,,residential,19.785999999999998,"LINESTRING (34.8419888 32.1108131, 34.841963 32.1107967, 34.8419205 32.1107586, 34.8419014 32.1107309, 34.8418889 32.1106987, 34.8418873 32.1106665)",,,,,,,,roundabout,
672924228,4057414359,0,734575248,True,הארד,residential,23.693,"LINESTRING (34.8419888 32.1108131, 34.8419344 32.110821, 34.8418805 32.110829, 34.8418117 32.1108438, 34.8417442 32.1108615)",,,,,,,,,
679327820,1168935321,0,53813457,False,עיר שמש,residential,46.662,"LINESTRING (34.8257735 32.124119, 34.8253026 32.1242496)",30,,,,,,,,
679327820,1168935536,0,104054810,True,עיר שמש,residential,29.637,"LINESTRING (34.8257735 32.124119, 34.8257536 32.123853)",30,,,,,,,,
679329266,417646258,0,35592091,False,אבוקה,residential,126.422,"LINESTRING (34.8296448 32.1232242, 34.8296918 32.1233618, 34.8297279 32.1234438, 34.8300718 32.1243019)",30,,,,,,,,
679329266,417132414,0,35592091,False,אבוקה,residential,53.665,"LINESTRING (34.8296448 32.1232242, 34.8295641 32.1229877, 34.829589 32.1227522)",30,,,,,,,,
679329266,679330265,0,53813504,False,האלוף עוזי נרקיס,residential,170.764,"LINESTRING (34.8296448 32.1232242, 34.8303655 32.1233913, 34.8310823 32.1235435, 34.8314059 32.1235841)",30,,,,,,,,
679330265,369345564,0,35591841,True,המצביאים,residential,34.593,"LINESTRING (34.8314059 32.1235841, 34.8314533 32.1232756)",30,,,,,,,,
679330265,679329266,0,53813504,False,האלוף עוזי נרקיס,residential,170.764,"LINESTRING (34.8314059 32.1235841, 34.8310823 32.1235435, 34.8303655 32.1233913, 34.8296448 32.1232242)",30,,,,,,,,
679331025,679332816,0,53813519,False,השחקנים,residential,86.496,"LINESTRING (34.8289257 32.120804, 34.8298418 32.1208598)",30,,,,,,,,
679331025,387490406,0,609533036,False,וייסבורג,residential,25.944,"LINESTRING (34.8289257 32.120804, 34.8288976 32.1210361)",30,,,,,,,,
679331025,681536220,0,609533036,False,וייסבורג,residential,43.066,"LINESTRING (34.8289257 32.120804, 34.8289152 32.1204168)",30,,,,,,,,
679332816,679333658,0,35592050,False,מתתיהו שוהם,residential,165.707,"LINESTRING (34.8298418 32.1208598, 34.8296379 32.12234)",30,,,,,,,,
679332816,679331025,0,53813519,False,השחקנים,residential,86.496,"LINESTRING (34.8298418 32.1208598, 34.8289257 32.120804)",30,,,,,,,,
679332816,417645291,0,35592050,False,מתתיהו שוהם,residential,165.08200000000002,"LINESTRING (34.8298418 32.1208598, 34.8298665 32.1206331, 34.8298689 32.1204848, 34.8298377 32.120316, 34.8297513 32.1200703, 34.8296213 32.1198126, 34.8294443 32.1195908, 34.8293363 32.1194936)",30,,,,,,,,
679333658,679332816,0,35592050,False,מתתיהו שוהם,residential,165.707,"LINESTRING (34.8296379 32.12234, 34.8298418 32.1208598)",30,,,,,,,,
679333658,417132415,0,35592050,False,מתתיהו שוהם,residential,34.746,"LINESTRING (34.8296379 32.12234, 34.8296073 32.1226514)",30,,,,,,,,
679333658,679334601,0,53813549,False,"נלי זק""ש",living_street,68.53699999999999,"LINESTRING (34.8296379 32.12234, 34.830333 32.1223871, 34.8303634 32.1223887)",30,,,,,,,,
679334601,679334604,0,396322075,True,"נלי זק""ש",living_street,56.06,"LINESTRING (34.8303634 32.1223887, 34.830958 32.122413)",30,,,,,,,,
679334601,679334604,1,"[396322082, 53813588, 53813556]",False,"['אריה סוסליק', 'אגדתי']",living_street,166.18300000000002,"LINESTRING (34.8303634 32.1223887, 34.8303283 32.1228175, 34.8305458 32.1228898, 34.8308517 32.1229466, 34.8309259 32.1229509, 34.830958 32.122413)",30,,,,,,,,
679334601,679333658,0,53813549,False,"נלי זק""ש",living_street,68.53699999999999,"LINESTRING (34.8303634 32.1223887, 34.830333 32.1223871, 34.8296379 32.12234)",30,,,,,,,,
679334604,417644123,0,35667583,True,אגדתי,living_street,121.40799999999999,"LINESTRING (34.830958 32.122413, 34.83099 32.121932, 34.8310418 32.1213235)",30,,,,,,,,
679334604,679334601,0,"[396322082, 53813556, 53813588]",False,"['אריה סוסליק', 'אגדתי']",living_street,166.183,"LINESTRING (34.830958 32.122413, 34.8309259 32.1229509, 34.8308517 32.1229466, 34.8305458 32.1228898, 34.8303283 32.1228175, 34.8303634 32.1223887)",30,,,,,,,,
681262518,681262526,0,54032784,False,גלעינית,residential,116.04,"LINESTRING (34.7529657 32.0322173, 34.7541861 32.0320807)",,,,,,,,,
681262526,681262541,0,44673251,False,פעמונית,residential,73.641,"LINESTRING (34.7541861 32.0320807, 34.7543434 32.0327294)",,,,,,,,,
681262526,681262518,0,54032784,False,גלעינית,residential,116.04,"LINESTRING (34.7541861 32.0320807, 34.7529657 32.0322173)",,,,,,,,,
681262526,566747878,0,"[44673251, 44673253]",False,"['פעמונית', 'קהילת קנדה']",residential,548.574,"LINESTRING (34.7541861 32.0320807, 34.7539745 32.0311038, 34.7538242 32.0311258, 34.7526374 32.0312998, 34.7522844 32.0313703, 34.752544 32.0327077, 34.7527833 32.0338163)",,,,,,,,,
681262537,681262541,0,54032785,False,חיננית,residential,63.355,"LINESTRING (34.7550064 32.032636, 34.7543434 32.0327294)",,,,,,,,,
681262541,681262526,0,44673251,False,פעמונית,residential,73.641,"LINESTRING (34.7543434 32.0327294, 34.7541861 32.0320807)",,,,,,,,,
681262541,681262537,0,54032785,False,חיננית,residential,63.355,"LINESTRING (34.7543434 32.0327294, 34.7550064 32.032636)",,,,,,,,,
681262541,566747881,0,44673251,False,פעמונית,residential,114.86399999999999,"LINESTRING (34.7543434 32.0327294, 34.7543929 32.0331316, 34.7544822 32.0336573, 34.7544986 32.0337538)",,,,,,,,,
681262557,681262562,0,54032786,False,סומקן,residential,23.532,"LINESTRING (34.7586819 32.0335112, 34.7584366 32.0335505)",,,,,,,,,
681262562,681262564,0,54032786,False,סומקן,residential,89.061,"LINESTRING (34.7584366 32.0335505, 34.7575082 32.0336991)",,,,,,,,,
681262562,681262557,0,54032786,False,סומקן,residential,23.532,"LINESTRING (34.7584366 32.0335505, 34.7586819 32.0335112)",,,,,,,,,
681262562,3817373287,0,54032787,False,סומקן,residential,102.005,"LINESTRING (34.7584366 32.0335505, 34.7586246 32.0344539)",,,,,,,,,
681262564,566747877,0,44673255,False,נרדור,tertiary,46.88,"LINESTRING (34.7575082 32.0336991, 34.7574199 32.0332842)",,,,,,,,,
681262564,6754914547,0,44673255,False,נרדור,tertiary,182.253,"LINESTRING (34.7575082 32.0336991, 34.7578973 32.0353046)",,,,,,,,,
681262564,681262562,0,54032786,False,סומקן,residential,89.061,"LINESTRING (34.7575082 32.0336991, 34.7584366 32.0335505)",,,,,,,,,
681262584,681262590,0,54032788,False,רובינשטין יצחק,residential,91.945,"LINESTRING (34.7527042 32.0344777, 34.7536657 32.0343386)",,,,,,,,,
681262590,681262584,0,54032788,False,רובינשטין יצחק,residential,91.945,"LINESTRING (34.7536657 32.0343386, 34.7527042 32.0344777)",,,,,,,,,
681262590,6754914546,0,742719149,False,הרב רובינשטיין,tertiary,439.767,"LINESTRING (34.7536657 32.0343386, 34.7537206 32.0346919, 34.7537612 32.0348452, 34.7537997 32.034908, 34.7538598 32.0349488, 34.7539406 32.0349741, 34.7577147 32.0354347)",,,2,,,,,,
681262590,6952780430,0,742719149,False,הרב רובינשטיין,tertiary,50.95,"LINESTRING (34.7536657 32.0343386, 34.7536341 32.0341008, 34.753615 32.0338825)",,,2,,,,,,
681262600,1931866856,0,54032798,False,חלמית,residential,91.677,"LINESTRING (34.7555642 32.0325193, 34.7554188 32.0317041)",,,,,,,,,
681263651,681263652,0,28941606,False,פחד יצחק,residential,123.225,"LINESTRING (34.7461817 32.0363372, 34.7472919 32.0360275, 34.7473999 32.035954)",,,,,,,,,
681263651,1951178799,0,654576370,False,קדם,residential,51.985,"LINESTRING (34.7461817 32.0363372, 34.7460627 32.0361344, 34.7459053 32.0359337)",,,,,,,,,
681263651,935479472,0,654576370,False,קדם,residential,84.35,"LINESTRING (34.7461817 32.0363372, 34.7463119 32.0366385, 34.7464812 32.037052)",,,,,,,,,
681263652,318751914,0,415167684,True,פחד יצחק,residential,74.224,"LINESTRING (34.7473999 32.035954, 34.7479866 32.0355088)",,,,,,,,,
681263652,681263651,0,28941606,False,פחד יצחק,residential,123.225,"LINESTRING (34.7473999 32.035954, 34.7472919 32.0360275, 34.7461817 32.0363372)",,,,,,,,,
681263652,1951178807,0,54032863,False,שם הגדולים,residential,89.946,"LINESTRING (34.7473999 32.035954, 34.7477914 32.0363636, 34.7480006 32.0365825)",,,,,,,,,
681273912,1312275221,0,203975025,True,משה דיין,tertiary,11.425,"LINESTRING (34.7990762 32.0642873, 34.7991069 32.0641879)",,,,,,,,,
681273912,1678949710,0,116398740,True,יצחק שדה,tertiary,217.859,"LINESTRING (34.7990762 32.0642873, 34.7989476 32.0642662, 34.7976868 32.0640599, 34.7967958 32.0639732)",,,2,,,,,,
681273913,1919997714,0,184824984,False,לה גווארדיה,secondary,6.69,"LINESTRING (34.800316 32.0591737, 34.8002453 32.0591683)",,,,,,,,,
681273913,2481674083,0,240434326,True,לה גווארדיה,secondary,15.574,"LINESTRING (34.800316 32.0591737, 34.8004718 32.059127)",,,,,,,,,
681273913,681273915,0,240437110,True,משה דיין,tertiary,645.829,"LINESTRING (34.800316 32.0591737, 34.8003319 32.0590998, 34.8003719 32.0581934, 34.8003774 32.0580678, 34.8003375 32.0574317, 34.8001427 32.0543226, 34.8001374 32.0542642, 34.8000575 32.0533756)",,,,,,,,,
681273915,2134290826,0,225708352,True,ההגנה,tertiary,7.066,"LINESTRING (34.8000575 32.0533756, 34.7999833 32.0533847)",,,,,,,,,
681273915,1271251240,0,240437110,True,משה דיין,tertiary,9.699000000000002,"LINESTRING (34.8000575 32.0533756, 34.8000612 32.0533303, 34.8000599 32.0532885)",,,,,,,,,
681273917,1919997708,0,44376955,False,קרייתי,residential,3.669,"LINESTRING (34.7995391 32.0499271, 34.7995006 32.049932)",30,,,,,,,,
681273917,564006449,0,44376955,False,קרייתי,residential,13.609,"LINESTRING (34.7995391 32.0499271, 34.7996821 32.0499101)",30,,,,,,,,
681273917,7160499215,0,766681341,True,"מח""ל",tertiary,15.595,"LINESTRING (34.7995391 32.0499271, 34.7996647 32.0498358)",30,,,,,,,,
681273917,681273918,0,240437110,True,משה דיין,tertiary,331.462,"LINESTRING (34.7995391 32.0499271, 34.7992076 32.0481152, 34.7990103 32.0469801)",,,,,,,,,
681273918,1937697695,0,5051320,True,"לח""י",primary,5.157,"LINESTRING (34.7990103 32.0469801, 34.7989566 32.046989)",,,2,461,,,,,
681273918,3551724563,0,349271018,True,,residential,11.494,"LINESTRING (34.7990103 32.0469801, 34.7989898 32.0468782)",,,,,,,,,
681517078,1571764151,0,30621332,True,שדרות הר ציון,secondary,79.163,"LINESTRING (34.7774207 32.0585259, 34.7770114 32.0579042)",,,,,,,,,
681517078,681517402,0,54045704,True,י.ל. פרץ,residential,189.61,"LINESTRING (34.7774207 32.0585259, 34.775634 32.05931)",,,,,,,,,
681517402,5237595680,0,54045704,True,י.ל. פרץ,residential,2.003,"LINESTRING (34.775634 32.05931, 34.7756152 32.0593184)",,,,,,,,,
681517402,681578494,0,228126498,True,צ'לנוב,tertiary,74.229,"LINESTRING (34.775634 32.05931, 34.7758737 32.0599459)",,,,,,,,,
681517403,1574692746,0,242089420,True,העלייה,tertiary,76.408,"LINESTRING (34.7737569 32.0600669, 34.7735596 32.0594004)",,,,,,,,,
681533686,387490555,0,33825964,True,"ד""ר יוסף פומרוק",residential,70.723,"LINESTRING (34.8268102 32.1209187, 34.826729 32.121551)",30,,,,,,,,
681533686,681533941,0,54046010,False,מבוא גילת,residential,68.703,"LINESTRING (34.8268102 32.1209187, 34.827538 32.1209613)",30,,,,,,,,
681533941,681533686,0,54046010,False,מבוא גילת,residential,68.703,"LINESTRING (34.827538 32.1209613, 34.8268102 32.1209187)",30,,,,,,,,
681533941,681534294,0,54046027,False,מבוא גילת,residential,18.968,"LINESTRING (34.827538 32.1209613, 34.8275229 32.1211314)",,,,,,,,,
681533941,681534293,0,54046027,False,מבוא גילת,residential,21.554,"LINESTRING (34.827538 32.1209613, 34.8275551 32.120768)",,,,,,,,,
681533984,387490405,0,54046012,False,מבוא געתון,residential,18.209,"LINESTRING (34.8281653 32.1208316, 34.8281545 32.1209951)",30,,,,,,,,
681533985,387490405,0,54046012,False,מבוא געתון,residential,20.24,"LINESTRING (34.8281438 32.1211769, 34.8281545 32.1209951)",30,,,,,,,,
681534293,681533941,0,54046027,False,מבוא גילת,residential,21.554,"LINESTRING (34.8275551 32.120768, 34.827538 32.1209613)",,,,,,,,,
681534294,681533941,0,54046027,False,מבוא גילת,residential,18.968,"LINESTRING (34.8275229 32.1211314, 34.827538 32.1209613)",,,,,,,,,
681535275,681533686,0,33825964,True,"ד""ר יוסף פומרוק",residential,66.081,"LINESTRING (34.8268461 32.1203252, 34.8268102 32.1209187)",30,,,,,,,,
681535275,681535608,0,54046124,False,מבוא גניגר,residential,69.511,"LINESTRING (34.8268461 32.1203252, 34.8275835 32.1203526)",30,,,,,,,,
681535608,681535275,0,54046124,False,מבוא גניגר,residential,69.511,"LINESTRING (34.8275835 32.1203526, 34.8268461 32.1203252)",30,,,,,,,,
681535608,681535816,0,54046125,False,מבוא גניגר,residential,20.168,"LINESTRING (34.8275835 32.1203526, 34.8275773 32.1205339)",30,,,,,,,,
681535608,681535815,0,54046125,False,מבוא גניגר,residential,14.194,"LINESTRING (34.8275835 32.1203526, 34.8275878 32.120225)",30,,,,,,,,
681535815,681535608,0,54046125,False,מבוא גניגר,residential,14.194,"LINESTRING (34.8275878 32.120225, 34.8275835 32.1203526)",30,,,,,,,,
681535816,681535608,0,54046125,False,מבוא גניגר,residential,20.168,"LINESTRING (34.8275773 32.1205339, 34.8275835 32.1203526)",30,,,,,,,,
681536220,681536555,0,54046136,False,מבוא גרופית,residential,64.655,"LINESTRING (34.8289152 32.1204168, 34.8282296 32.1203863)",30,,,,,,,,
681536220,679331025,0,609533036,False,וייסבורג,residential,43.066,"LINESTRING (34.8289152 32.1204168, 34.8289257 32.120804)",30,,,,,,,,
681536555,681536220,0,54046136,False,מבוא גרופית,residential,64.655,"LINESTRING (34.8282296 32.1203863, 34.8289152 32.1204168)",30,,,,,,,,
681536555,681536795,0,54046141,False,מבוא גרופית,residential,20.215,"LINESTRING (34.8282296 32.1203863, 34.8282296 32.1205681)",30,,,,,,,,
681536555,681536789,0,54046141,False,מבוא גרופית,residential,14.144,"LINESTRING (34.8282296 32.1203863, 34.8282296 32.1202591)",30,,,,,,,,
681536789,681536555,0,54046141,False,מבוא גרופית,residential,14.144,"LINESTRING (34.8282296 32.1202591, 34.8282296 32.1203863)",30,,,,,,,,
681536795,681536555,0,54046141,False,מבוא גרופית,residential,20.215,"LINESTRING (34.8282296 32.1205681, 34.8282296 32.1203863)",30,,,,,,,,
681554282,681555854,0,32526204,True,שבזי,residential,30.608,"LINESTRING (34.7633102 32.0611603, 34.76301 32.0610552)",30,,,,,,,,
681554282,579601793,0,54046687,False,כל ישראל חברים,residential,112.019,"LINESTRING (34.7633102 32.0611603, 34.7638768 32.0602747)",,,,,,,,,
681555854,365768435,0,32526204,True,שבזי,residential,39.813,"LINESTRING (34.76301 32.0610552, 34.7626461 32.0608733)",30,,,,,,,,
681555963,3593580055,0,353549980,False,באר יעקב,residential,31.333,"LINESTRING (34.7632713 32.0594807, 34.7635474 32.0596377)",,,,,,,,,
681556436,681555854,0,54046693,True,שמרלינג,residential,114.562,"LINESTRING (34.7635872 32.0601511, 34.7630411 32.0609648, 34.76301 32.0610552)",,,,,,,,,
681570928,681572534,0,54047289,True,"הגר""א",residential,214.086,"LINESTRING (34.7829281 32.0589041, 34.7812791 32.0602284)",,,,,,,,,
681570928,2122980995,0,228709241,True,ראש פינה,tertiary,13.515,"LINESTRING (34.7829281 32.0589041, 34.7827995 32.0588503)",,,,,,,,,
681572534,5194536395,0,54047606,True,בני ברק,residential,64.978,"LINESTRING (34.7812791 32.0602284, 34.7807969 32.0598107)",,,,,,,,,
681572534,939855204,0,54047289,True,"הגר""א",residential,179.86,"LINESTRING (34.7812791 32.0602284, 34.7800125 32.0612569, 34.7798627 32.0612888)",,,,,,,,,
