u,v,key,osmid,name,highway,oneway,length,geometry,maxspeed,lanes,ref,tunnel,bridge,junction,access,width,service
1575611097,390266211,0,143105285,,secondary_link,True,86.434,"LINESTRING (34.7719532 32.0424642, 34.7719062 32.0425333, 34.7718239 32.0426746, 34.771791 32.0427356, 34.7717643 32.042992, 34.7717434 32.0431147, 34.7717042 32.0432)",,,,,,,,,
1575611104,1575611573,0,143981932,,residential,False,30.724,"LINESTRING (34.7706412 32.041597, 34.7709332 32.0414742)",,,,,,,,,
1575611105,1575611484,0,143981963,,residential,False,31.445,"LINESTRING (34.7703462 32.0417107, 34.7700327 32.0418074)",,,,,,,,,
1575611151,1575610981,0,143981938,צבי פרייגרזון,tertiary,True,28.915,"LINESTRING (34.7697511 32.0404641, 34.7700566 32.0404405)",,,,,,,,,
1575611151,1575611474,0,212352792,תל גיבורים,tertiary,True,11.324,"LINESTRING (34.7697511 32.0404641, 34.7697127 32.0405606)",,2,,,,,,,
1575611198,1575611068,0,684776795,,residential,False,178.523,"LINESTRING (34.7763704 32.039212, 34.7747954 32.0401037)",,,,,,,,,
1575611198,1575611300,0,143981959,,residential,False,253.426,"LINESTRING (34.7763704 32.039212, 34.775673 32.0384526, 34.7756343 32.0383981, 34.775571 32.0383089, 34.7754986 32.038207, 34.7749649 32.0372816)",,,,,,,,,
1575611198,6416170150,0,684776793,,secondary_link,True,48.005,"LINESTRING (34.7763704 32.039212, 34.7765619 32.0393237, 34.7768322 32.039273)",,,,,,,,,
1575611204,515877406,0,211734858,בן צבי,secondary,True,47.59,"LINESTRING (34.7704574 32.0432193, 34.7708425 32.0429425)",,3,,,,,,,
1575611204,1575611440,0,143981961,,secondary_link,True,59.230000000000004,"LINESTRING (34.7704574 32.0432193, 34.7705324 32.0430952, 34.7706219 32.0430245, 34.7706544 32.0429728, 34.7706605 32.0429211, 34.7706503 32.0428557, 34.7706299 32.042744)",,,,,,,,,
1575611238,515877139,0,143981938,צבי פרייגרזון,tertiary,True,36.78,"LINESTRING (34.7714207 32.042173, 34.7715462 32.0424862)",,,,,,,,,
1575611238,1575611570,0,143981936,,secondary_link,True,45.221,"LINESTRING (34.7714207 32.042173, 34.7715318 32.0422341, 34.7716244 32.0422637, 34.7717272 32.0422864, 34.7718692 32.0422916)",,,,,,,,,
1575611300,1575611198,0,143981959,,residential,False,253.42600000000002,"LINESTRING (34.7749649 32.0372816, 34.7754986 32.038207, 34.775571 32.0383089, 34.7756343 32.0383981, 34.775673 32.0384526, 34.7763704 32.039212)",,,,,,,,,
1575611314,1575611385,0,43141544,מנחם ארבר,residential,False,11.292,"LINESTRING (34.7664279 32.0411424, 34.7663913 32.0410457)",30,,,,,,,,
1575611314,540447885,0,43141544,מנחם ארבר,residential,False,121.867,"LINESTRING (34.7664279 32.0411424, 34.7664432 32.0411932, 34.7667478 32.0422043)",30,,,,,,,,
1575611314,924516730,0,212353096,מאיר גרוסמן,tertiary,True,67.487,"LINESTRING (34.7664279 32.0411424, 34.7658126 32.0412583, 34.7657361 32.041291)",,,,,,,,,
1575611385,1575611314,0,43141544,מנחם ארבר,residential,False,11.292,"LINESTRING (34.7663913 32.0410457, 34.7664279 32.0411424)",30,,,,,,,,
1575611385,1575611536,0,41802045,מאיר גרוסמן,tertiary,True,317.094,"LINESTRING (34.7663913 32.0410457, 34.7677659 32.0407831, 34.7679644 32.0407376, 34.7682379 32.0406739, 34.7684257 32.0406285, 34.7686456 32.040583, 34.7688771 32.0405441, 34.7691156 32.0405184, 34.7696802 32.0404679)",,,,,,,,,
1575611413,1575611019,0,143981948,,residential,False,134.02300000000002,"LINESTRING (34.7711991 32.0396008, 34.7711776 32.0392006, 34.7711562 32.0390187, 34.771124 32.0389278, 34.7710382 32.0388823, 34.7705232 32.038946)",,,,,,,,,
1575611440,1575611484,0,28987956,תל גיבורים,tertiary,True,118.819,"LINESTRING (34.7706299 32.042744, 34.7704523 32.0425244, 34.7702935 32.0423028, 34.7701674 32.042093, 34.7700665 32.041879, 34.7700327 32.0418074)",,,,,,,,,
1575611474,1575611536,0,158609731,תל גיבורים,tertiary,True,10.753,"LINESTRING (34.7697127 32.0405606, 34.7696802 32.0404679)",,2,,,,,,,
1575611474,1575611314,0,212353096,מאיר גרוסמן,tertiary,True,316.85900000000004,"LINESTRING (34.7697127 32.0405606, 34.7691297 32.0406103, 34.7688946 32.0406356, 34.7686692 32.0406735, 34.7684537 32.040718, 34.7682674 32.0407631, 34.7681778 32.040784, 34.7679931 32.040827, 34.7677921 32.040873, 34.7664279 32.0411424)",,,,,,,,,
1575611484,1575611105,0,143981963,,residential,False,31.445,"LINESTRING (34.7700327 32.0418074, 34.7703462 32.0417107)",,,,,,,,,
1575611484,1575611474,0,28987956,תל גיבורים,tertiary,True,142.13400000000001,"LINESTRING (34.7700327 32.0418074, 34.7699787 32.0416689, 34.7699305 32.0415296, 34.7698443 32.0412266, 34.769778 32.0409446, 34.7697127 32.0405606)",,,,,,,,,
1575611492,515877139,0,212352367,בן צבי,secondary,True,36.061,"LINESTRING (34.7712342 32.0426739, 34.7715462 32.0424862)",,3,,,,,,,
1575611492,1575611573,0,158609734,צבי פרייגרזון,tertiary,True,142.823,"LINESTRING (34.7712342 32.0426739, 34.7713241 32.0425363, 34.7713488 32.0424683, 34.7713386 32.042409, 34.7712851 32.0422713, 34.7709631 32.0415419, 34.7709332 32.0414742)",,,,,,,,,
1575611536,1575611151,0,212353845,מאיר גרוסמן,tertiary,True,6.696,"LINESTRING (34.7696802 32.0404679, 34.7697511 32.0404641)",,,,,,,,,
1575611536,540447075,0,266451093,תל גיבורים,tertiary,True,201.013,"LINESTRING (34.7696802 32.0404679, 34.769456 32.0390378, 34.7694283 32.038907, 34.7693947 32.0388005, 34.7693465 32.0386856)",,2,,,,,,,
1575611570,1933349731,0,212352367,בן צבי,secondary,True,150.62,"LINESTRING (34.7718692 32.0422916, 34.773155 32.0414873)",,3,,,,,,,
1575611573,1575611063,0,143981932,,residential,False,14.725,"LINESTRING (34.7709332 32.0414742, 34.7710812 32.0414318)",,,,,,,,,
1575611573,1575611104,0,143981932,,residential,False,30.724,"LINESTRING (34.7709332 32.0414742, 34.7706412 32.041597)",,,,,,,,,
1575611573,1575611474,0,158609734,צבי פרייגרזון,tertiary,True,183.734,"LINESTRING (34.7709332 32.0414742, 34.7707337 32.040876, 34.7706863 32.0407731, 34.770637 32.0407086, 34.7705547 32.0406388, 34.7704765 32.0405917, 34.7704086 32.0405621, 34.7703407 32.0405394, 34.7702502 32.0405237, 34.7701084 32.0405178, 34.7697127 32.0405606)",,,,,,,,,
1576677494,591891136,0,333538419,חיל השריון,trunk,True,219.832,"LINESTRING (34.7835354 32.044429, 34.7838954 32.0463823)",,,2,,,,,,
1576677714,1576677822,0,225708342,,motorway_link,True,24.29,"LINESTRING (34.7854281 32.0467812, 34.785678 32.0467278)",,2,,,,,,,
1576677714,6442464018,0,43328788,3870,unclassified,True,46.706,"LINESTRING (34.7854281 32.0467812, 34.7855199 32.0466966, 34.7855789 32.0466363, 34.7856219 32.0465655, 34.7856476 32.0464725, 34.78564 32.0464213)",,1,,,,,,,
1576677815,1576677494,0,43328787,חיל השריון,trunk,True,80.328,"LINESTRING (34.7833548 32.043723, 34.7835354 32.044429)",,,2,,,,,,
1576677815,1852023516,0,44668546,3870,unclassified,True,22.538,"LINESTRING (34.7833548 32.043723, 34.7834996 32.0438843)",,1,,,,,,,
1589498340,1931855309,0,133955964,בן אחיטוב,living_street,True,43.802,"LINESTRING (34.7518382 32.0470073, 34.7513857 32.0470971)",30,,,,,,,,
1589498340,1589498360,0,145552018,החרוב,residential,False,111.719,"LINESTRING (34.7518382 32.0470073, 34.7518555 32.047516, 34.7518546 32.0480118)",30,,,,,,,,
1589498340,6154187468,0,657059454,החרוב,residential,False,103.57,"LINESTRING (34.7518382 32.0470073, 34.7517429 32.0462588, 34.7517059 32.046083)",30,,,,,,,,
1589498342,1474030766,0,133955964,בן אחיטוב,living_street,True,21.795,"LINESTRING (34.751092 32.0471429, 34.7508643 32.0471771)",30,,,,,,,,
1589498342,6154204086,0,657059458,טימן יעקב,living_street,False,30.742,"LINESTRING (34.751092 32.0471429, 34.7511523 32.0474146)",30,,,,,,,,
1589498344,1931855345,0,133955969,אחילוף,residential,False,71.346,"LINESTRING (34.7490176 32.0450744, 34.7491879 32.0450189, 34.7491732 32.0449523, 34.7493843 32.0448017, 34.7495534 32.0446842)",,,,,,,,,
1589498344,1931855286,0,189812128,אבן סינא,residential,False,84.811,"LINESTRING (34.7490176 32.0450744, 34.749089 32.0452734, 34.7491479 32.0454373, 34.7492275 32.0458147)",,,,,,,,,
1589498344,1931855296,0,189812128,אבן סינא,residential,False,58.190000000000005,"LINESTRING (34.7490176 32.0450744, 34.7489441 32.0448689, 34.7488958 32.0446279, 34.7488912 32.0445639)",,,,,,,,,
1589498355,1198031730,0,133955968,שמואל בן עדיה,residential,False,73.707,"LINESTRING (34.7506996 32.0476573, 34.7510493 32.0482502)",,,,,,,,,
1589498355,1474030762,0,145552021,זהבי דוד,residential,False,71.388,"LINESTRING (34.7506996 32.0476573, 34.750014 32.0479302)",,,,,,,,,
1589498355,1474030763,0,133955968,שמואל בן עדיה,residential,False,53.01,"LINESTRING (34.7506996 32.0476573, 34.7505647 32.0475186, 34.7504654 32.0472338)",,,,,,,,,
1589498356,1474030757,0,687360396,שערי ניקנור,residential,True,13.122,"LINESTRING (34.7505863 32.0486568, 34.750479 32.048732)",30,,,,,,,,
1589498356,1198031730,0,691961017,שערי ניקנור,residential,True,62.848,"LINESTRING (34.7505863 32.0486568, 34.7507727 32.0484853, 34.7510493 32.0482502)",30,,,,,,,,
1589498360,1198031730,0,103765870,שערי ניקנור,residential,True,81.453,"LINESTRING (34.7518546 32.0480118, 34.7515397 32.0480501, 34.7512761 32.0481366, 34.7510493 32.0482502)",30,,,,,,,,
1589498360,1589498340,0,145552018,החרוב,residential,False,111.719,"LINESTRING (34.7518546 32.0480118, 34.7518555 32.047516, 34.7518382 32.0470073)",30,,,,,,,,
1617025423,1574692654,0,229815725,שוקן זלמן,tertiary,True,84.705,"LINESTRING (34.7723348 32.0525183, 34.772283 32.0532788)",,,,,,,,,
1617025423,3725505594,0,368703358,,residential,True,12.777,"LINESTRING (34.7723348 32.0525183, 34.7722303 32.0524451)",,,,,,,,,
1622273902,1790662919,0,167691698,נמיר,trunk,True,280.404,"LINESTRING (34.7950784 32.0855154, 34.7946938 32.0833914, 34.7946134 32.0830248)",60,3,2,,,,,,
1622273920,343415880,0,824095208,ז'בוטינסקי,tertiary,True,18.279,"LINESTRING (34.7949295 32.085744, 34.7951194 32.0857103)",,,,,,,,,
1622273920,1622273902,0,149214918,,trunk_link,True,29.469,"LINESTRING (34.7949295 32.085744, 34.794964 32.0857116, 34.79501 32.0856651, 34.7950442 32.0856008, 34.7950784 32.0855154)",,,,,,,,,
1622414562,340370050,0,30779332,באר טוביה,residential,False,32.789,"LINESTRING (34.7748746 32.0849134, 34.7751818 32.0847748)",,,,,,,,,
1622664278,3358884,0,30088414,ז'בוטינסקי,tertiary,False,9.831,"LINESTRING (34.7723702 32.0898427, 34.772268 32.0898606)",,,,,,,,,
1622664278,354030217,0,204353047,ז'בוטינסקי,tertiary,True,68.539,"LINESTRING (34.7723702 32.0898427, 34.773075 32.0896898)",,,,,,,,,
1622664278,1224771137,0,204353049,הירקון,secondary,True,205.918,"LINESTRING (34.7723702 32.0898427, 34.7724055 32.0899429, 34.772997 32.0916168)",,,,,,,,,
1623602566,286369057,0,26150022,"תש""ח",residential,True,23.322,"LINESTRING (34.7865593 32.0845106, 34.7865161 32.0844584, 34.7864525 32.0844032, 34.7863868 32.0843627)",,,,,,,,,
1623602566,343327555,0,619944111,תש״ח,residential,False,78.55,"LINESTRING (34.7865593 32.0845106, 34.78658 32.0845728, 34.7866169 32.0846512, 34.7866637 32.084727, 34.7867199 32.0847949, 34.7867988 32.0848624, 34.7870742 32.0850411)",30,,,,,,,,
1628174213,1628174263,0,149875880,יחיא קאפח,residential,False,46.722,"LINESTRING (34.7668593 32.0676191, 34.7671324 32.0679698)",,,,,,,,,
1628174243,1628174304,0,43513543,יום טוב,residential,True,37.145,"LINESTRING (34.7673528 32.0678504, 34.7675823 32.068122)",30,,,,,,,,
1628174243,1628174263,0,43513703,סמטת הכרמל,residential,False,24.649,"LINESTRING (34.7673528 32.0678504, 34.7671324 32.0679698)",,,,,,,,,
1628174263,440060015,0,43513703,סמטת הכרמל,residential,False,36.836,"LINESTRING (34.7671324 32.0679698, 34.7668086 32.0681554)",,,,,,,,,
1628174263,1628174243,0,43513703,סמטת הכרמל,residential,False,24.649,"LINESTRING (34.7671324 32.0679698, 34.7673528 32.0678504)",,,,,,,,,
1628174263,1628174213,0,149875880,יחיא קאפח,residential,False,46.722,"LINESTRING (34.7671324 32.0679698, 34.7668593 32.0676191)",,,,,,,,,
1628174304,549230993,0,43513543,יום טוב,residential,True,36.31,"LINESTRING (34.7675823 32.068122, 34.7678418 32.0683634)",30,,,,,,,,
1628174304,1628174335,0,43513795,"תרמ""ב",residential,False,27.345,"LINESTRING (34.7675823 32.068122, 34.7673395 32.0682567)",30,,,,,,,,
1628174335,1628174263,0,43076181,יחיא קאפח,residential,True,37.397,"LINESTRING (34.7673395 32.0682567, 34.7671324 32.0679698)",30,,,,,,,,
1628174335,1628174304,0,43513795,"תרמ""ב",residential,False,27.345,"LINESTRING (34.7673395 32.0682567, 34.7675823 32.068122)",30,,,,,,,,
1628174335,549232988,0,43513795,"תרמ""ב",residential,False,37.089,"LINESTRING (34.7673395 32.0682567, 34.7670067 32.0684348)",30,,,,,,,,
1628174441,549230649,0,43513543,יום טוב,residential,True,35.943,"LINESTRING (34.7681681 32.0686679, 34.7684342 32.0688995)",30,,,,,,,,
1628174441,539638640,0,208287119,ישכון,residential,False,37.32,"LINESTRING (34.7681681 32.0686679, 34.7678546 32.068873)",30,,,,,,,,
1628415504,4013462837,0,149905941,לפין,residential,False,87.949,"LINESTRING (34.76656 32.0656138, 34.7658349 32.0661118)",,,,,,,,,
1628415504,1628415537,0,397862047,לפין,residential,True,77.17,"LINESTRING (34.76656 32.0656138, 34.7671062 32.0661309)",,,,,,,,,
1628415505,3659571732,0,33633213,התבור,residential,True,44.642,"LINESTRING (34.7677751 32.0661938, 34.7674673 32.0658886)",,,,,,,,,
1628415505,1628415536,0,149905942,התבור,residential,False,91.941,"LINESTRING (34.7677751 32.0661938, 34.7670452 32.0667425)",,,,,,,,,
1628415506,4018542421,0,149905931,עצמון,residential,False,19.115,"LINESTRING (34.7673181 32.0652008, 34.7674489 32.0653322)",,,,,,,,,
1628415509,384670833,0,227905982,יצחק אלחנן,residential,True,7.996,"LINESTRING (34.7672492 32.0647331, 34.7673288 32.0647082)",,,,,,,,,
1628415510,1628415520,0,33627846,יבנאל,residential,True,34.666,"LINESTRING (34.7674016 32.0642052, 34.7670569 32.0643141)",,,,,,,,,
1628415510,3985298557,0,124271754,החרמון,residential,True,49.949999999999996,"LINESTRING (34.7674016 32.0642052, 34.767587 32.0646211, 34.7675885 32.0646227, 34.7675914 32.0646235)",,,,,,,,,
1628415510,3985298565,0,395694252,רבי יהודה חסיד,residential,True,60.111999999999995,"LINESTRING (34.7674016 32.0642052, 34.7674601 32.0641018, 34.7677563 32.0637577)",,,,,,,,,
1628415520,384674961,0,33627846,יבנאל,residential,True,34.813,"LINESTRING (34.7670569 32.0643141, 34.7667126 32.0644276)",,,,,,,,,
1628415520,1628415509,0,149905935,דגניה,residential,True,49.991,"LINESTRING (34.7670569 32.0643141, 34.7672492 32.0647331)",,,,,,,,,
1628415522,3659571732,0,33627907,יעבץ,residential,True,38.577,"LINESTRING (34.7677773 32.065662, 34.7674673 32.0658886)",,,,,,,,,
1628415522,4018542421,0,639774567,עצמון,residential,True,47.984,"LINESTRING (34.7677773 32.065662, 34.7674489 32.0653322)",,,,,,,,,
1628415525,579603495,0,7798057,המרד,residential,True,31.587,"LINESTRING (34.762318 32.0620847, 34.7625116 32.0623166)",,1,,,,,,,
1628415533,1319999678,0,31915734,עין יעקב,residential,True,29.554,"LINESTRING (34.7630689 32.0615909, 34.7632634 32.0617994)",,,,,,,,,
1628415533,1628415525,0,160415189,אלעזר רוקח,residential,True,89.58300000000001,"LINESTRING (34.7630689 32.0615909, 34.7625129 32.0619652, 34.7623486 32.062066, 34.762318 32.0620847)",,,,,,,,,
1628415535,681554282,0,32526204,שבזי,residential,True,21.916,"LINESTRING (34.7635079 32.0612641, 34.7633102 32.0611603)",30,,,,,,,,
1628415535,1628415533,0,160415189,אלעזר רוקח,residential,True,55.168,"LINESTRING (34.7635079 32.0612641, 34.7634203 32.0613463, 34.7630689 32.0615909)",,,,,,,,,
1628415536,1628415505,0,149905942,התבור,residential,False,91.941,"LINESTRING (34.7670452 32.0667425, 34.7677751 32.0661938)",,,,,,,,,
1628415537,384730905,0,33627907,יעבץ,residential,True,83.764,"LINESTRING (34.7671062 32.0661309, 34.7664212 32.066611)",,,,,,,,,
1628430687,366651462,0,388460537,לוינסקי,residential,True,40.25,"LINESTRING (34.7693194 32.0595662, 34.7697429 32.0596132)",,,,,,,,,
1628430687,1628430710,0,149906906,מזרחי,residential,True,73.181,"LINESTRING (34.7693194 32.0595662, 34.7692347 32.0601743, 34.7691959 32.0602062)",,,,,,,,,
1628430688,366652380,0,26187172,מטלון,residential,True,37.995,"LINESTRING (34.7694584 32.0587125, 34.7690581 32.0586717)",,,,,,,,,
1628430688,1628430687,0,149906906,מזרחי,residential,True,95.827,"LINESTRING (34.7694584 32.0587125, 34.7693194 32.0595662)",,,,,,,,,
1628430689,286643451,0,131744151,וולפסון,residential,True,40.098,"LINESTRING (34.7695673 32.0579827, 34.7699899 32.0580247)",,,,,,,,,
1628430689,1628430688,0,149906906,מזרחי,residential,True,81.797,"LINESTRING (34.7695673 32.0579827, 34.7694584 32.0587125)",,,,,,,,,
1628430692,2108063257,0,200854872,אברבנאל,residential,True,64.111,"LINESTRING (34.7670528 32.0576882, 34.7671254 32.057285, 34.7671422 32.0572131, 34.7671715 32.0571779, 34.7672163 32.0571419)",,,,,,,,,
1628430694,1628430716,0,149906909,קורדוברו,living_street,True,162.173,"LINESTRING (34.7678739 32.0566826, 34.7695913 32.0567748)",,,,,,,,,
1628430694,1672351158,0,154741772,ויטל חיים,residential,True,48.916,"LINESTRING (34.7678739 32.0566826, 34.7678622 32.0571224)",,,,,,,,,
1628430710,1995922128,0,759362485,יפו,tertiary,True,13.584,"LINESTRING (34.7691959 32.0602062, 34.7690599 32.0601657)",,2,,,,,,,
1628430713,540421284,0,200854887,ש. גנני,residential,False,52.091,"LINESTRING (34.7682298 32.0582995, 34.7682988 32.0578347)",,,,,,,,,
1628430716,1672351167,0,462965742,שטרן,residential,True,52.577,"LINESTRING (34.7695913 32.0567748, 34.7695435 32.0572459)",,,,,,,,,
1628430720,366654065,0,548964386,וולפסון,residential,True,38.605,"LINESTRING (34.7724135 32.0581161, 34.7728226 32.0580982)",,,,,,,,,
1628430723,366653136,0,26187172,מטלון,residential,True,38.858,"LINESTRING (34.7726404 32.0588704, 34.7722299 32.0589034)",,,,,,,,,
1628430723,1628430720,0,149906910,זבולון,residential,True,86.557,"LINESTRING (34.7726404 32.0588704, 34.7724135 32.0581161)",30,,,,,,,,
1628430724,357500272,0,26187165,יפו,tertiary,False,31.557,"LINESTRING (34.7730337 32.0606204, 34.7726995 32.0606384)",,3,,,,,,,
1628430724,2470061831,0,26187165,יפו,tertiary,False,5.886,"LINESTRING (34.7730337 32.0606204, 34.7730959 32.0606156)",,3,,,,,,,
1628430724,3667593239,0,149906911,דה פיג'טו,residential,True,124.173,"LINESTRING (34.7730337 32.0606204, 34.7730946 32.0616046, 34.7730914 32.0616446, 34.7730845 32.061676, 34.7730765 32.0617049, 34.7730651 32.0617327)",,,,,,,,,
1639846256,641134353,0,50432216,דניאל פריש,residential,False,70.761,"LINESTRING (34.7834405 32.0743963, 34.7826917 32.0743476)",,,,,,,,,
1639846256,288134277,0,151160457,דניאל פריש,residential,True,14.616999999999999,"LINESTRING (34.7834405 32.0743963, 34.7835016 32.0743803, 34.7835313 32.0743657, 34.7835628 32.0743256)",,,,,,,,,
1639846259,1639846256,0,151160459,דניאל פריש,residential,True,15.338,"LINESTRING (34.7835462 32.0745001, 34.7835123 32.0744597, 34.783492 32.0744379, 34.7834702 32.0744161, 34.7834405 32.0743963)",,,,,,,,,
