u,v,key,osmid,oneway,name,highway,length,geometry,bridge,width,access,tunnel,lanes,maxspeed
1130927084,614705220,0,104032783,False,,path,28.66,"LINESTRING (34.8394429 32.1131765, 34.8393166 32.112942)",,,,,,
1130927084,614705217,0,104032783,False,,path,28.551,"LINESTRING (34.8394429 32.1131765, 34.8395497 32.1134168)",,,,,,
1130928873,614705224,0,104032783,False,,path,18.567,"LINESTRING (34.8397686 32.1138298, 34.839691 32.1136763)",,,,,,
1130928873,614705223,0,104032783,False,,path,24.164,"LINESTRING (34.8397686 32.1138298, 34.8398695 32.1140296)",,,,,,
1133875879,1143503722,0,98847374,False,,path,14.959,"LINESTRING (34.7991705 32.1202002, 34.7992631 32.1203095)",,,,,,
1133875879,1123298785,0,98847374,False,,path,40.799,"LINESTRING (34.7991705 32.1202002, 34.7991742 32.1198333)",,,,,,
1133875881,1123298784,0,98847374,False,,path,34.233,"LINESTRING (34.7992987 32.1203515, 34.7993515 32.1206561)",,,,,,
1133875881,1143503722,0,98847374,False,,path,5.749,"LINESTRING (34.7992987 32.1203515, 34.7992631 32.1203095)",,,,,,
1135286329,2288503799,0,219712420,False,,path,17.197,"LINESTRING (34.7973527 32.1080576, 34.7973021 32.107909)",,,,,,
1135286329,2288503803,0,219712420,False,,path,2.279,"LINESTRING (34.7973527 32.1080576, 34.7973758 32.1080515)",,,,,,
1135345751,1148203936,0,98847157,False,,path,13.515,"LINESTRING (34.7933078 32.1107443, 34.793446 32.110777)",,,,,,
1136830957,7028525870,0,751859196,False,,path,6.101,"LINESTRING (34.8048293 32.1177049, 34.8048442 32.1177583)",,,,,,
1136905867,1201401428,0,221127667,False,קלאוזנר,tertiary,67.313,"LINESTRING (34.8074623 32.1117556, 34.8074726 32.1123609)",,,,,2,
1136905867,1127669604,0,221127667,False,קלאוזנר,tertiary,44.025,"LINESTRING (34.8074623 32.1117556, 34.8074464 32.1113599)",,,,,2,
1138978984,715578006,0,355308012,False,טיילת המדע,path,22.967,"LINESTRING (34.8046098 32.1059615, 34.8046796 32.1061594)",,,,,,
1139900240,6490520355,0,131671291,False,,path,7.87,"LINESTRING (34.778004 32.0978412, 34.7779371 32.0977988)",,,,,,
1139934443,6157517859,0,83019950,False,,path,44.537,"LINESTRING (34.7935538 32.0975634, 34.7940217 32.0976209)",,,,,,
1139934443,358518753,0,83019950,False,,path,7.143,"LINESTRING (34.7935538 32.0975634, 34.7934821 32.0975425)",,,,,,
1140752844,1140752838,0,98602360,False,,path,52.978,"LINESTRING (34.7950676 32.0987592, 34.7948148 32.0983336)",,,,,,
1140752844,3483693865,0,98602360,False,,path,105.125,"LINESTRING (34.7950676 32.0987592, 34.7945692 32.0996051)",,,,,,
1140752856,1140757877,0,98602360,False,,path,22.442,"LINESTRING (34.7944521 32.0998217, 34.79455 32.0996377)",,,,,,
1140752856,6491109231,0,98602360,False,,path,8.835,"LINESTRING (34.7944521 32.0998217, 34.7944093 32.0998924)",,,,,,
1140757877,3483693865,0,98602360,False,,path,4.051,"LINESTRING (34.79455 32.0996377, 34.7945692 32.0996051)",,,,,,
1140757877,1140752856,0,98602360,False,,path,22.442,"LINESTRING (34.79455 32.0996377, 34.7944521 32.0998217)",,,,,,
1141791922,1141791997,0,98693390,False,,path,26.86,"LINESTRING (34.8058503 32.0954857, 34.8055656 32.0954991)",,,,,,
1141791922,1141791993,0,98693390,False,,path,21.59,"LINESTRING (34.8058503 32.0954857, 34.8060639 32.0954153)",,,,,,
1141791951,1141792021,0,98693390,False,,path,30.92,"LINESTRING (34.8047945 32.0954924, 34.8044703 32.0955359)",,,,,,
1141791951,3452303953,0,98693390,False,,path,25.233,"LINESTRING (34.8047945 32.0954924, 34.8050516 32.0954287)",,,,,,
1141791972,1141791993,0,98693390,False,,path,17.573,"LINESTRING (34.8062096 32.0953166, 34.8060639 32.0954153)",,,,,,
1141791972,1695836799,0,98693390,False,,path,12.698,"LINESTRING (34.8062096 32.0953166, 34.8063004 32.0952322)",,,,,,
1141791993,1141791922,0,98693390,False,,path,21.59,"LINESTRING (34.8060639 32.0954153, 34.8058503 32.0954857)",,,,,,
1141791993,1141791972,0,98693390,False,,path,17.573,"LINESTRING (34.8060639 32.0954153, 34.8062096 32.0953166)",,,,,,
1141791996,3452303953,0,98693390,False,,path,25.931,"LINESTRING (34.8053204 32.095479, 34.8050516 32.0954287)",,,,,,
1141791996,1141791997,0,98693390,False,,path,23.206,"LINESTRING (34.8053204 32.095479, 34.8055656 32.0954991)",,,,,,
1141791997,1141791996,0,98693390,False,,path,23.206,"LINESTRING (34.8055656 32.0954991, 34.8053204 32.095479)",,,,,,
1141791997,1141791922,0,98693390,False,,path,26.86,"LINESTRING (34.8055656 32.0954991, 34.8058503 32.0954857)",,,,,,
1141792021,343097409,0,31992010,False,,path,7.076,"LINESTRING (34.8044703 32.0955359, 34.8044344 32.09548)",,,,,,
1141792021,343097408,0,31992010,False,,path,26.227,"LINESTRING (34.8044703 32.0955359, 34.8046061 32.0957418)",,,,,,
1141792021,1141791951,0,98693390,False,,path,30.92,"LINESTRING (34.8044703 32.0955359, 34.8047945 32.0954924)",,,,,,
1141792025,343097302,0,31992010,False,,path,11.325,"LINESTRING (34.8069076 32.0967192, 34.8068548 32.0968107)",,,,,,
1141792025,343097301,0,31992010,False,,path,10.453,"LINESTRING (34.8069076 32.0967192, 34.8069836 32.0966507)",,,,,,
1141900641,2449309426,0,236977598,False,,path,115.387,"LINESTRING (34.7933205 32.1320492, 34.793784 32.1330098)",,,,,,
1141900641,2449309425,0,236977598,False,,path,39.785,"LINESTRING (34.7933205 32.1320492, 34.7931766 32.1317128)",,,,,,
1141904700,496184963,0,282980049,False,,path,51.875,"LINESTRING (34.7887424 32.1267398, 34.7886376 32.1262818)",,,,,,
1141904700,496184959,0,282980049,False,,path,140.581,"LINESTRING (34.7887424 32.1267398, 34.7890755 32.1279722)",,,,,,
1141940586,2686230885,0,571426915,True,,path,36.96,"LINESTRING (34.791881 32.1127215, 34.791493 32.1126717)",,,,,,
1142082032,6055082264,0,83019950,False,,path,56.418,"LINESTRING (34.7844717 32.0960399, 34.785069 32.0960772)",,,,,,
1142082032,401548654,0,83019950,False,,path,34.294,"LINESTRING (34.7844717 32.0960399, 34.7841146 32.0959799)",,,,,,
1142790638,989012105,0,85298236,False,,path,45.409,"LINESTRING (34.8113211 32.1032392, 34.8110509 32.1035774)",,,,,,
1142790638,989012151,0,85298236,False,,path,28.707,"LINESTRING (34.8113211 32.1032392, 34.8115103 32.1030368)",,,,,,
1142790701,989012151,0,85298236,False,,path,68.283,"LINESTRING (34.8119024 32.1025203, 34.8115103 32.1030368)",,,,,,
1142790701,989012099,0,85298236,False,,path,56.828,"LINESTRING (34.8119024 32.1025203, 34.812233 32.1020928)",,,,,,
1142790706,989012088,0,85298240,False,,path,33.847,"LINESTRING (34.8149097 32.1038923, 34.8151169 32.104141)",,,,,,
1142790706,989012107,0,85298240,False,,path,25.295,"LINESTRING (34.8149097 32.1038923, 34.8147486 32.1037103)",,,,,,
1143495984,498886421,0,219712420,False,,path,128.411,"LINESTRING (34.7958368 32.1096095, 34.7955409 32.1107368)",,,,,,
1143495984,1123298039,0,219712420,False,,path,7.409,"LINESTRING (34.7958368 32.1096095, 34.7958484 32.1095436)",,,,,,
1143502749,1123298782,0,98847374,False,,path,10.184,"LINESTRING (34.7986892 32.1195037, 34.7987435 32.1195829)",,,,,,
1143502749,1143502753,0,98847374,False,,path,4.97,"LINESTRING (34.7986892 32.1195037, 34.7986927 32.1194591)",,,,,,
1143502753,1143502749,0,98847374,False,,path,4.97,"LINESTRING (34.7986927 32.1194591, 34.7986892 32.1195037)",,,,,,
1143502753,1123298781,0,98847374,False,,path,22.093,"LINESTRING (34.7986927 32.1194591, 34.7985503 32.1193012)",,,,,,
1143502762,1171796940,0,98847374,False,,path,8.803,"LINESTRING (34.7984743 32.1191297, 34.7985072 32.1192038)",,,,,,
1143502762,1123298786,0,98847374,False,,path,18.98,"LINESTRING (34.7984743 32.1191297, 34.7984094 32.1189681)",,,,,,
1143502766,1123298777,0,98847374,False,,path,21.015,"LINESTRING (34.7983024 32.1185495, 34.7983185 32.118738)",,,,,,
1143502766,1123298779,0,98847374,False,,path,62.356,"LINESTRING (34.7983024 32.1185495, 34.7982482 32.1179906)",,,,,,
1143502773,1171797017,0,98847374,False,,path,6.862,"LINESTRING (34.7981195 32.1179516, 34.7981881 32.1179724)",,,,,,
1143502773,1123298778,0,98847374,False,,path,40.061,"LINESTRING (34.7981195 32.1179516, 34.7977138 32.1178433)",,,,,,
1143502782,1123298778,0,98847374,False,,path,5.586,"LINESTRING (34.7977195 32.1177933, 34.7977138 32.1178433)",,,,,,
1143503722,1133875881,0,98847374,False,,path,5.749,"LINESTRING (34.7992631 32.1203095, 34.7992987 32.1203515)",,,,,,
1143503722,1133875879,0,98847374,False,,path,14.959,"LINESTRING (34.7992631 32.1203095, 34.7991705 32.1202002)",,,,,,
1143503730,1123298785,0,98847374,False,,path,4.671,"LINESTRING (34.7991363 32.1198062, 34.7991742 32.1198333)",,,,,,
1143503730,1123298775,0,98847374,False,,path,8.746,"LINESTRING (34.7991363 32.1198062, 34.7990653 32.1197555)",,,,,,
1148131357,2625811815,0,256960101,False,,path,56.745,"LINESTRING (34.8098587 32.1042354, 34.8093276 32.1039945)",,,,,,
1148203936,1135345751,0,98847157,False,,path,13.515,"LINESTRING (34.793446 32.110777, 34.7933078 32.1107443)",,,,,,
1148203936,4392514562,0,98847157,False,,path,11.743,"LINESTRING (34.793446 32.110777, 34.793568 32.1107988)",,,,,,
1152270755,1153967324,0,66490692,False,דוד רוטלוי,path,13.532,"LINESTRING (34.7772863 32.1005127, 34.7773752 32.1004171)",,,,,,
1152270755,3522689710,0,66490692,False,דוד רוטלוי,path,27.512,"LINESTRING (34.7772863 32.1005127, 34.7771615 32.1007364)",,,,,,
1152270769,3522689710,0,66490692,False,דוד רוטלוי,path,47.132,"LINESTRING (34.7769454 32.1011187, 34.7771615 32.1007364)",,,,,,
1152270769,3522689711,0,66490692,False,דוד רוטלוי,path,12.343,"LINESTRING (34.7769454 32.1011187, 34.7768878 32.1012184)",,,,,,
1152358646,919016610,0,41698487,False,,path,20.951,"LINESTRING (34.7775432 32.1086654, 34.7773722 32.1085449)",,,,,,
1152358646,919016652,0,41698487,False,,path,17.256,"LINESTRING (34.7775432 32.1086654, 34.777684 32.1087647)",,,,,,
1153967324,3522689709,0,66490692,False,דוד רוטלוי,path,12.713,"LINESTRING (34.7773752 32.1004171, 34.7774808 32.1003459)",,,,,,
1153967324,1152270755,0,66490692,False,דוד רוטלוי,path,13.532,"LINESTRING (34.7773752 32.1004171, 34.7772863 32.1005127)",,,,,,
1154496598,4067822520,0,121665910,False,,path,15.089,"LINESTRING (34.8262203 32.1065319, 34.8260898 32.1064532)",,,,,,
1154496598,358530807,0,121665910,False,,path,19.517,"LINESTRING (34.8262203 32.1065319, 34.8263991 32.1066206)",,,,,,
1154541975,1154541990,0,99868938,False,,path,32.091,"LINESTRING (34.8264185 32.106488, 34.8262307 32.1062472)",,,,,,
1154541975,1154542004,0,99868938,False,,path,27.004,"LINESTRING (34.8264185 32.106488, 34.8265649 32.1066968)",,,,,,
1154541986,1154542002,0,99868938,False,,path,30.635,"LINESTRING (34.8255688 32.1057355, 34.8252973 32.1055838)",,,,,,
1154541986,1154542048,0,99868938,False,,path,50.873,"LINESTRING (34.8255688 32.1057355, 34.8260001 32.1060109)",,,,,,
1154541990,1154542048,0,99868938,False,,path,34.09,"LINESTRING (34.8262307 32.1062472, 34.8260001 32.1060109)",,,,,,
1154541990,1154541975,0,99868938,False,,path,32.091,"LINESTRING (34.8262307 32.1062472, 34.8264185 32.106488)",,,,,,
1154542002,1154542010,0,99868938,False,,path,19.334,"LINESTRING (34.8252973 32.1055838, 34.8251279 32.1054856)",,,,,,
1154542002,1154541986,0,99868938,False,,path,30.635,"LINESTRING (34.8252973 32.1055838, 34.8255688 32.1057355)",,,,,,
1154542004,3907732370,0,79635255,False,,path,16.468,"LINESTRING (34.8265649 32.1066968, 34.8267327 32.1067384)",,,,,,
1154542004,1154541975,0,99868938,False,,path,27.004,"LINESTRING (34.8265649 32.1066968, 34.8264185 32.106488)",,,,,,
1154542004,358530807,0,121665910,False,,path,17.767,"LINESTRING (34.8265649 32.1066968, 34.8263991 32.1066206)",,,,,,
1154542010,1154542002,0,99868938,False,,path,19.334,"LINESTRING (34.8251279 32.1054856, 34.8252973 32.1055838)",,,,,,
1154542010,979309603,0,121665910,False,,path,19.408,"LINESTRING (34.8251279 32.1054856, 34.8251234 32.1053111)",,,,,,
1154542010,358530813,0,121665910,False,,path,25.737,"LINESTRING (34.8251279 32.1054856, 34.8251338 32.105717)",,,,,,
1154542048,1154541986,0,99868938,False,,path,50.873,"LINESTRING (34.8260001 32.1060109, 34.8255688 32.1057355)",,,,,,
1154542048,1154541990,0,99868938,False,,path,34.09,"LINESTRING (34.8260001 32.1060109, 34.8262307 32.1062472)",,,,,,
1171608228,4482977405,0,35555398,False,,path,8.376,"LINESTRING (34.833066 32.1067079, 34.8330537 32.1066333)",,,,,,
1171649135,1836478146,0,104032783,False,,path,17.607,"LINESTRING (34.8390154 32.1124153, 34.8389263 32.1122761)",,,,,,
1171649135,1844248394,0,104032783,False,,path,5.643,"LINESTRING (34.8390154 32.1124153, 34.8390417 32.1124609)",,,,,,
1171700324,1171700330,0,755941637,False,,path,38.816,"LINESTRING (34.8396791 32.1155301, 34.8400009 32.115312)",,,,,,
1171700324,1171700329,0,755941637,False,,path,22.252,"LINESTRING (34.8396791 32.1155301, 34.8394967 32.1156573)",,,,,,
1171700327,1171700337,0,755941637,False,,path,9.587,"LINESTRING (34.8391236 32.1160305, 34.8391976 32.1159713)",,,,,,
1171700327,1171700349,0,755941637,False,,path,3.393,"LINESTRING (34.8391236 32.1160305, 34.839089 32.116039)",,,,,,
1171700328,1171700357,0,755941637,False,,path,18.691,"LINESTRING (34.8389227 32.1163298, 34.8389871 32.1161708)",,,,,,
1171700328,1171700355,0,755941637,False,,path,10.008,"LINESTRING (34.8389227 32.1163298, 34.8388249 32.116365)",,,,,,
1171700329,1171700324,0,755941637,False,,path,22.252,"LINESTRING (34.8394967 32.1156573, 34.8396791 32.1155301)",,,,,,
1171700329,1171700336,0,755941637,False,,path,26.978,"LINESTRING (34.8394967 32.1156573, 34.8393282 32.1158535)",,,,,,
1171700330,1171700343,0,755941637,False,,path,24.302,"LINESTRING (34.8400009 32.115312, 34.8401793 32.1151541)",,,,,,
1171700330,1171700324,0,755941637,False,,path,38.816,"LINESTRING (34.8400009 32.115312, 34.8396791 32.1155301)",,,,,,
1171700333,1171700347,0,755941637,False,,path,11.671,"LINESTRING (34.8407492 32.1147327, 34.8408673 32.1147645)",,,,,,
1171700333,1171700339,0,755941637,False,,path,8.702,"LINESTRING (34.8407492 32.1147327, 34.8406575 32.1147423)",,,,,,
1171700336,1171700329,0,755941637,False,,path,26.978,"LINESTRING (34.8393282 32.1158535, 34.8394967 32.1156573)",,,,,,
1171700336,1171700337,0,755941637,False,,path,17.968,"LINESTRING (34.8393282 32.1158535, 34.8391976 32.1159713)",,,,,,
1171700337,1171700336,0,755941637,False,,path,17.968,"LINESTRING (34.8391976 32.1159713, 34.8393282 32.1158535)",,,,,,
1171700337,1171700327,0,755941637,False,,path,9.587,"LINESTRING (34.8391976 32.1159713, 34.8391236 32.1160305)",,,,,,
1171700339,1171700333,0,755941637,False,,path,8.702,"LINESTRING (34.8406575 32.1147423, 34.8407492 32.1147327)",,,,,,
1171700339,1171700343,0,755941637,False,,path,64.227,"LINESTRING (34.8406575 32.1147423, 34.8401793 32.1151541)",,,,,,
1171700343,1171700339,0,755941637,False,,path,64.227,"LINESTRING (34.8401793 32.1151541, 34.8406575 32.1147423)",,,,,,
1171700343,1171700330,0,755941637,False,,path,24.302,"LINESTRING (34.8401793 32.1151541, 34.8400009 32.115312)",,,,,,
1171700347,4135912118,0,101482319,False,,path,13.12,"LINESTRING (34.8408673 32.1147645, 34.8409431 32.1146655)",,,,,,
1171700347,1171700333,0,755941637,False,,path,11.671,"LINESTRING (34.8408673 32.1147645, 34.8407492 32.1147327)",,,,,,
1171700349,1171700327,0,755941637,False,,path,3.393,"LINESTRING (34.839089 32.116039, 34.8391236 32.1160305)",,,,,,
1171700349,1171700357,0,755941637,False,,path,17.518,"LINESTRING (34.839089 32.116039, 34.8389871 32.1161708)",,,,,,
1171700355,7060361761,0,755941636,False,,path,82.091,"LINESTRING (34.8388249 32.116365, 34.8384125 32.1170154)",,,,,,
1171700355,1171700328,0,755941637,False,,path,10.008,"LINESTRING (34.8388249 32.116365, 34.8389227 32.1163298)",,,,,,
1171700357,1171700349,0,755941637,False,,path,17.518,"LINESTRING (34.8389871 32.1161708, 34.839089 32.116039)",,,,,,
1171700357,1171700328,0,755941637,False,,path,18.691,"LINESTRING (34.8389871 32.1161708, 34.8389227 32.1163298)",,,,,,
1171796940,1123298781,0,98847374,False,,path,11.566,"LINESTRING (34.7985072 32.1192038, 34.7985503 32.1193012)",,,,,,
1171796940,1143502762,0,98847374,False,,path,8.803,"LINESTRING (34.7985072 32.1192038, 34.7984743 32.1191297)",,,,,,
1171797017,1123298779,0,98847374,False,,path,6.011,"LINESTRING (34.7981881 32.1179724, 34.7982482 32.1179906)",,,,,,
1171797017,1143502773,0,98847374,False,,path,6.862,"LINESTRING (34.7981881 32.1179724, 34.7981195 32.1179516)",,,,,,
1187718334,1187718346,0,95395380,False,,path,191.344,"LINESTRING (34.7800278 32.0757391, 34.7798686 32.0740236)",,,,,,
1187718334,1187718336,0,384536402,False,,path,71.802,"LINESTRING (34.7800278 32.0757391, 34.7800206 32.0763848)",,,,,,
1187718336,1187718334,0,384536402,False,,path,71.802,"LINESTRING (34.7800206 32.0763848, 34.7800278 32.0757391)",,,,,,
1187718336,1187734215,0,505976333,False,,path,69.145,"LINESTRING (34.7800206 32.0763848, 34.7800133 32.0770066)",,,,,,
1187718346,1187718334,0,95395380,False,,path,191.344,"LINESTRING (34.7798686 32.0740236, 34.7800278 32.0757391)",,,,,,
1187718346,4166597197,0,363484736,False,,path,5.677,"LINESTRING (34.7798686 32.0740236, 34.7798183 32.0739955)",,,,,,
1187734205,1187734222,0,505976333,False,,path,100.712,"LINESTRING (34.7800052 32.0776965, 34.7799876 32.0786021)",,,,,,
1187734205,1187734215,0,505976333,False,,path,76.717,"LINESTRING (34.7800052 32.0776965, 34.7800133 32.0770066)",,,,,,
1187734215,3676466167,0,363484733,False,זמנהוף,path,9.507,"LINESTRING (34.7800133 32.0770066, 34.7801142 32.0770065)",,,,,,
1187734215,3676466166,0,363484733,False,זמנהוף,path,8.165,"LINESTRING (34.7800133 32.0770066, 34.7799267 32.0770094)",,,,,,
1187734215,1187734205,0,505976333,False,,path,76.717,"LINESTRING (34.7800133 32.0770066, 34.7800052 32.0776965)",,,,,,
1187734215,1187718336,0,505976333,False,,path,69.145,"LINESTRING (34.7800133 32.0770066, 34.7800206 32.0763848)",,,,,,
1187734222,4139433219,0,505976333,False,,path,84.32,"LINESTRING (34.7799876 32.0786021, 34.779985 32.0793604)",,,,,,
1187734222,1187734205,0,505976333,False,,path,100.712,"LINESTRING (34.7799876 32.0786021, 34.7800052 32.0776965)",,,,,,
1191433341,679321472,0,131670995,False,,path,24.995,"LINESTRING (34.7763023 32.1050322, 34.7762775 32.105256)",,,,,,
1191433341,679321702,0,131670995,False,,path,32.927,"LINESTRING (34.7763023 32.1050322, 34.776359 32.10474)",,,,,,
1191433361,919016646,0,41698487,False,,path,10.946,"LINESTRING (34.7828372 32.1211899, 34.7828453 32.1210917)",,,,,,
1191433361,919016626,0,41698487,False,,path,6.599,"LINESTRING (34.7828372 32.1211899, 34.7828323 32.1212491)",,,,,,
1191433496,1191505923,0,41698487,False,,path,9.351,"LINESTRING (34.7770286 32.1078991, 34.777015 32.1078158)",,,,,,
1191433496,919016566,0,41698487,False,,path,5.265,"LINESTRING (34.7770286 32.1078991, 34.7770363 32.107946)",,,,,,
1191505923,919016579,0,41698487,False,,path,22.329,"LINESTRING (34.777015 32.1078158, 34.7769824 32.1076169)",,,,,,
1191505923,1191433496,0,41698487,False,,path,9.351,"LINESTRING (34.777015 32.1078158, 34.7770286 32.1078991)",,,,,,
1191621733,1758360156,0,164182024,False,,path,27.073,"LINESTRING (34.7930197 32.126484, 34.7930645 32.1267245)",,,,,,
1191621733,1758360155,0,164182030,False,,path,64.159,"LINESTRING (34.7930197 32.126484, 34.7923425 32.1265474)",,,,,,
1191621733,1758360154,0,164182060,False,,path,10.123,"LINESTRING (34.7930197 32.126484, 34.7930761 32.1264065)",,,,,,
1192431165,3948253132,0,97378680,False,,path,20.705,"LINESTRING (34.8201023 32.103412, 34.8201833 32.1035851)",,,,,,
1192431165,3948253133,0,391604077,False,,path,69.171,"LINESTRING (34.8201023 32.103412, 34.8198063 32.1028427)",,,,,,
1195881129,919016652,0,41698487,False,,path,19.028,"LINESTRING (34.7777584 32.1089238, 34.777684 32.1087647)",,,,,,
1195881129,513063356,0,41698487,False,,path,17.342,"LINESTRING (34.7777584 32.1089238, 34.7778262 32.1090688)",,,,,,
