u,v,key,osmid,name,highway,maxspeed,oneway,length,geometry,lanes,tunnel,junction,access,bridge,service
1286559995,1286559957,0,113478858,שמחה,residential,30,False,11.482,"LINESTRING (34.7920387 32.0499096, 34.792131 32.049977)",,,,,,
1286564586,1286564618,0,113479047,תשבי,residential,30,False,175.299,"LINESTRING (34.7923671 32.0474706, 34.7925531 32.0490392)",,,,,,
1286564600,1286564618,0,113479047,תשבי,residential,30,False,21.6,"LINESTRING (34.7926516 32.0492146, 34.7925531 32.0490392)",,,,,,
1286564618,1286564600,0,113479047,תשבי,residential,30,False,21.6,"LINESTRING (34.7925531 32.0490392, 34.7926516 32.0492146)",,,,,,
1286564618,1286564586,0,113479047,תשבי,residential,30,False,175.299,"LINESTRING (34.7925531 32.0490392, 34.7923671 32.0474706)",,,,,,
1286565964,3220033471,0,113479106,תרדיון,residential,30,True,31.374,"LINESTRING (34.7926792 32.047488, 34.7927019 32.0477695)",,,,,,
1286565965,684521300,0,113479106,תרדיון,residential,30,True,20.321,"LINESTRING (34.7928267 32.04866, 34.7928672 32.0488395)",,,,,,
1286570779,1286576046,0,54277826,ותיק,residential,30,True,22.206,"LINESTRING (34.7924625 32.0525235, 34.7926843 32.0524561)",,,,,,
1286570779,684521361,0,113482182,הונא,residential,30,True,136.458,"LINESTRING (34.7924625 32.0525235, 34.7922094 32.0513152)",,,,,,
1286573082,1286573083,0,54277826,ותיק,residential,30,True,28.186,"LINESTRING (34.7927734 32.052412, 34.793063 32.0523487)",,,,,,
1286573083,3197457206,0,54277826,ותיק,residential,30,True,4.196,"LINESTRING (34.793063 32.0523487, 34.7930689 32.0523113)",,,,,,
1286573083,3197457035,0,113482587,יחיעם,residential,30,True,83.999,"LINESTRING (34.793063 32.0523487, 34.7929027 32.0516056)",,,,,,
1286573535,1286580183,0,113482638,ורד,residential,30,False,41.838,"LINESTRING (34.7936684 32.0534268, 34.7935834 32.0530575)",,,,,,
1286573535,1286578024,0,183251323,רשף,residential,30,False,46.149,"LINESTRING (34.7936684 32.0534268, 34.794151 32.0533565)",,,,,,
1286573535,1286574438,0,183251323,רשף,residential,30,False,34.005,"LINESTRING (34.7936684 32.0534268, 34.7933192 32.0535038)",,,,,,
1286574438,1286573083,0,113482719,יחיעם,residential,30,True,130.691,"LINESTRING (34.7933192 32.0535038, 34.793063 32.0523487)",,,,,,
1286574438,1286573535,0,183251323,רשף,residential,30,False,34.005,"LINESTRING (34.7933192 32.0535038, 34.7936684 32.0534268)",,,,,,
1286574438,1286578020,0,183251323,רשף,residential,30,False,14.321,"LINESTRING (34.7933192 32.0535038, 34.7931766 32.0535483)",,,,,,
1286576046,1286573082,0,54277826,ותיק,residential,30,True,9.724,"LINESTRING (34.7926843 32.0524561, 34.7927734 32.052412)",,,,,,
1286577036,1286570779,0,54277826,ותיק,residential,30,True,16.893,"LINESTRING (34.7922901 32.0525651, 34.7924625 32.0525235)",,,,,,
1286577036,3197457384,0,113482811,יזהר,residential,30,True,57.715,"LINESTRING (34.7922901 32.0525651, 34.792353 32.0530814)",,,,,,
1286577043,2490677634,0,113482871,רשף,residential,30,True,6.763,"LINESTRING (34.7924053 32.0538328, 34.7924644 32.0537983)",,,,,,
1286578017,1286576046,0,113482790,אחיעזר,residential,30,True,132.827,"LINESTRING (34.7929109 32.0536351, 34.7926843 32.0524561)",,,,,,
1286578017,1936282471,0,183251323,רשף,residential,30,False,8.207,"LINESTRING (34.7929109 32.0536351, 34.7929938 32.0536125)",,,,,,
1286578020,1286578028,0,113483022,,residential,30,False,12.905,"LINESTRING (34.7931766 32.0535483, 34.7932073 32.0536614)",,,,,,
1286578020,1286574438,0,183251323,רשף,residential,30,False,14.321,"LINESTRING (34.7931766 32.0535483, 34.7933192 32.0535038)",,,,,,
1286578020,1936282471,0,183251323,רשף,residential,30,False,18.648,"LINESTRING (34.7931766 32.0535483, 34.7929938 32.0536125)",,,,,,
1286578024,1286578027,0,113483022,,residential,30,False,23.273,"LINESTRING (34.794151 32.0533565, 34.794134 32.0535653)",,,,,,
1286578024,1286573535,0,183251323,רשף,residential,30,False,46.149,"LINESTRING (34.794151 32.0533565, 34.7936684 32.0534268)",,,,,,
1286578027,1286578028,0,113483022,,residential,30,False,87.987,"LINESTRING (34.794134 32.0535653, 34.7932073 32.0536614)",,,,,,
1286578027,1286578024,0,113483022,,residential,30,False,23.273,"LINESTRING (34.794134 32.0535653, 34.794151 32.0533565)",,,,,,
1286578028,1286578020,0,113483022,,residential,30,False,12.905,"LINESTRING (34.7932073 32.0536614, 34.7931766 32.0535483)",,,,,,
1286578028,1286578027,0,113483022,,residential,30,False,87.987,"LINESTRING (34.7932073 32.0536614, 34.794134 32.0535653)",,,,,,
1286580183,5264196249,0,113482638,ורד,residential,30,False,80.406,"LINESTRING (34.7935834 32.0530575, 34.7934305 32.0523461)",,,,,,
1286580183,1286573535,0,113482638,ורד,residential,30,False,41.838,"LINESTRING (34.7935834 32.0530575, 34.7936684 32.0534268)",,,,,,
1286580183,1286580190,0,113483007,,residential,30,False,15.726,"LINESTRING (34.7935834 32.0530575, 34.7937458 32.053025)",,,,,,
1286580190,1286580183,0,113483007,,residential,30,False,15.726,"LINESTRING (34.7937458 32.053025, 34.7935834 32.0530575)",,,,,,
1286581437,684521365,0,54277826,ותיק,residential,30,True,34.106,"LINESTRING (34.7918157 32.0526683, 34.7921649 32.0525878)",,,,,,
1286581685,1286581437,0,113483057,שלמון,residential,30,True,136.019,"LINESTRING (34.7921444 32.0538594, 34.7918157 32.0526683)",,,,,,
1286582706,1286582721,0,113619285,השכל,residential,30,False,83.881,"LINESTRING (34.7917854 32.0539233, 34.7915708 32.0531912)",,,,,,
1286582721,1286582706,0,113619285,השכל,residential,30,False,83.881,"LINESTRING (34.7915708 32.0531912, 34.7917854 32.0539233)",,,,,,
1287801585,3034932652,0,113478858,שמחה,residential,30,False,180.991,"LINESTRING (34.7919421 32.0492744, 34.7916945 32.0476603)",,,,,,
1287801585,1286559995,0,113478858,שמחה,residential,30,False,71.215,"LINESTRING (34.7919421 32.0492744, 34.7920387 32.0499096)",,,,,,
1287801585,1287801586,0,113575112,,residential,30,False,33.398,"LINESTRING (34.7919421 32.0492744, 34.7915897 32.049306)",,,,,,
1287801586,2490677622,0,113478761,רוני,residential,30,True,135.52,"LINESTRING (34.7915897 32.049306, 34.7914206 32.0480957)",,,,,,
1287801586,1287801585,0,113575112,,residential,30,False,33.398,"LINESTRING (34.7915897 32.049306, 34.7919421 32.0492744)",,,,,,
1287801613,2490677646,0,113478928,ששון,residential,30,True,127.08,"LINESTRING (34.7921187 32.0474652, 34.7922527 32.0486024)",,,,,,
1288165991,3219537023,0,44374442,נתן,residential,30,False,69.222,"LINESTRING (34.7905211 32.0505348, 34.7903885 32.0499225)",,,,,,
1288165991,3211339970,0,44374442,נתן,residential,30,False,62.444,"LINESTRING (34.7905211 32.0505348, 34.7906572 32.0510844)",,,,,,
1288165991,563974292,0,44374675,פנואל,residential,30,False,33.697,"LINESTRING (34.7905211 32.0505348, 34.7908757 32.050496)",,,,,,
1288165991,3211339874,0,44374675,פנואל,residential,30,False,7.176,"LINESTRING (34.7905211 32.0505348, 34.7904608 32.0505742)",,,,,,
1288165992,3211340039,0,44374442,נתן,residential,30,False,4.403,"LINESTRING (34.7907763 32.0515814, 34.7907571 32.0515453)",,,,,,
1288165992,1288176688,0,44374442,נתן,residential,30,False,29.938,"LINESTRING (34.7907763 32.0515814, 34.7908635 32.0518403)",,,,,,
1288165992,1288174775,0,113618704,חנוך,residential,30,False,29.593,"LINESTRING (34.7907763 32.0515814, 34.7910821 32.051521)",,,,,,
1288165993,563974285,0,44374232,צפריר,residential,30,False,38.838,"LINESTRING (34.7901382 32.0487607, 34.790546 32.0487105)",,,,,,
1288165993,1288170857,0,44374232,צפריר,residential,30,False,28.172,"LINESTRING (34.7901382 32.0487607, 34.7898457 32.0488129)",,,,,,
1288165993,563971735,0,44374442,נתן,residential,30,False,30.017,"LINESTRING (34.7901382 32.0487607, 34.7900972 32.048493)",,,,,,
1288165993,1288171889,0,44374442,נתן,residential,30,False,71.63,"LINESTRING (34.7901382 32.0487607, 34.7902741 32.0493945)",,,,,,
1288165994,1936282482,0,44374442,נתן,residential,30,False,54.732,"LINESTRING (34.7911111 32.0525394, 34.7909444 32.0520679)",,,,,,
1288170843,3211339874,0,44374675,פנואל,residential,30,False,22.478,"LINESTRING (34.7902265 32.050612, 34.7904608 32.0505742)",,,,,,
1288170843,563958704,0,44374675,פנואל,residential,30,False,34.216,"LINESTRING (34.7902265 32.050612, 34.7898717 32.0506772)",,,,,,
1288170843,3219537035,0,113610990,מבשר,residential,30,False,73.243,"LINESTRING (34.7902265 32.050612, 34.7900735 32.0499662)",,,,,,
1288170843,2490677663,0,113610990,מבשר,residential,30,False,109.96,"LINESTRING (34.7902265 32.050612, 34.7904468 32.0515831)",,,,,,
1288170847,2490677663,0,113610990,מבשר,residential,30,False,8.799,"LINESTRING (34.7904873 32.0516544, 34.7904468 32.0515831)",,,,,,
1288170847,1288170880,0,113610990,מבשר,residential,30,False,84.353,"LINESTRING (34.7904873 32.0516544, 34.7907496 32.0523797)",,,,,,
1288170857,1288165993,0,44374232,צפריר,residential,30,False,28.172,"LINESTRING (34.7898457 32.0488129, 34.7901382 32.0487607)",,,,,,
1288170857,563967258,0,44374232,צפריר,residential,30,False,31.313,"LINESTRING (34.7898457 32.0488129, 34.7895187 32.0488627)",,,,,,
1288170857,3213288115,0,113610990,מבשר,residential,30,False,35.483,"LINESTRING (34.7898457 32.0488129, 34.7899196 32.0491258)",,,,,,
1288170880,1288170847,0,113610990,מבשר,residential,30,False,84.353,"LINESTRING (34.7907496 32.0523797, 34.7904873 32.0516544)",,,,,,
1288171888,1288171890,0,113611061,צורישדי,residential,30,False,31.106,"LINESTRING (34.7896209 32.0494778, 34.7899495 32.0494517)",,,,,,
1288171888,1288184320,0,156587607,התקוה,residential,30,False,17.748,"LINESTRING (34.7896209 32.0494778, 34.7896514 32.0496353)",,,,,,
1288171888,1288179878,0,156587607,התקוה,residential,30,False,43.074,"LINESTRING (34.7896209 32.0494778, 34.7895644 32.0490934)",,,,,,
1288171889,1288165993,0,44374442,נתן,residential,30,False,71.63,"LINESTRING (34.7902741 32.0493945, 34.7901382 32.0487607)",,,,,,
1288171889,3219537023,0,44374442,נתן,residential,30,False,59.693,"LINESTRING (34.7902741 32.0493945, 34.7903885 32.0499225)",,,,,,
1288171889,1288171890,0,113611061,צורישדי,residential,30,False,31.247,"LINESTRING (34.7902741 32.0493945, 34.7899495 32.0494517)",,,,,,
1288171889,1288171891,0,113611061,צורישדי,residential,30,False,17.738,"LINESTRING (34.7902741 32.0493945, 34.7904591 32.0493652)",,,,,,
1288171890,3213288115,0,113610990,מבשר,residential,30,False,36.348,"LINESTRING (34.7899495 32.0494517, 34.7899196 32.0491258)",,,,,,
1288171890,3211339625,0,113610990,מבשר,residential,30,False,31.182,"LINESTRING (34.7899495 32.0494517, 34.7900166 32.0497263)",,,,,,
1288171890,1288171888,0,113611061,צורישדי,residential,30,False,31.106,"LINESTRING (34.7899495 32.0494517, 34.7896209 32.0494778)",,,,,,
1288171890,1288171889,0,113611061,צורישדי,residential,30,False,31.247,"LINESTRING (34.7899495 32.0494517, 34.7902741 32.0493945)",,,,,,
1288171891,1288171889,0,113611061,צורישדי,residential,30,False,17.738,"LINESTRING (34.7904591 32.0493652, 34.7902741 32.0493945)",,,,,,
1288173022,563970408,0,44374377,יורם,residential,30,False,77.605,"LINESTRING (34.7887875 32.0489456, 34.7887502 32.0482484)",,,,,,
1288173022,1288177708,0,113611679,יהורם,living_street,30,False,3.328,"LINESTRING (34.7887875 32.0489456, 34.7888054 32.0489714)",,,,,,
1288174185,563973508,0,44374479,עזאי,residential,30,False,112.708,"LINESTRING (34.7912893 32.0514856, 34.79112 32.0504822)",,,,,,
1288174185,563950050,0,113618704,חנוך,residential,30,False,26.278,"LINESTRING (34.7912893 32.0514856, 34.7915657 32.0514545)",,,,,,
1288174185,1288174775,0,113618704,חנוך,residential,30,False,19.921,"LINESTRING (34.7912893 32.0514856, 34.7910821 32.051521)",,,,,,
1288174775,563974292,0,44374522,סמדר,residential,30,False,115.623,"LINESTRING (34.7910821 32.051521, 34.7908757 32.050496)",,,,,,
1288174775,1288174185,0,113618704,חנוך,residential,30,False,19.921,"LINESTRING (34.7910821 32.051521, 34.7912893 32.0514856)",,,,,,
1288174775,1288165992,0,113618704,חנוך,residential,30,False,29.593,"LINESTRING (34.7910821 32.051521, 34.7907763 32.0515814)",,,,,,
1288176688,1288165992,0,44374442,נתן,residential,30,False,29.938,"LINESTRING (34.7908635 32.0518403, 34.7907763 32.0515814)",,,,,,
1288176688,1936282482,0,44374442,נתן,residential,30,False,26.432,"LINESTRING (34.7908635 32.0518403, 34.7909444 32.0520679)",,,,,,
1288176688,1288176710,0,113611242,עוזר,residential,30,False,46.572,"LINESTRING (34.7908635 32.0518403, 34.791339 32.0517263)",,,,,,
1288176710,1288176688,0,113611242,עוזר,residential,30,False,46.572,"LINESTRING (34.791339 32.0517263, 34.7908635 32.0518403)",,,,,,
1288177665,1288182628,0,44374259,ימין,living_street,30,False,16.994,"LINESTRING (34.7891555 32.0490439, 34.7891327 32.0488923)",,,,,,
1288177665,1288177708,0,113611679,יהורם,living_street,30,False,33.967,"LINESTRING (34.7891555 32.0490439, 34.7888054 32.0489714)",,,,,,
1288177665,1288177707,0,113611679,יהורם,living_street,30,False,29.929,"LINESTRING (34.7891555 32.0490439, 34.7894663 32.0490991)",,,,,,
1288177707,1288177665,0,113611679,יהורם,living_street,30,False,29.929,"LINESTRING (34.7894663 32.0490991, 34.7891555 32.0490439)",,,,,,
1288177707,1288179878,0,113611679,יהורם,living_street,30,False,9.267,"LINESTRING (34.7894663 32.0490991, 34.7895644 32.0490934)",,,,,,
1288177708,1288173022,0,113611679,יהורם,living_street,30,False,3.328,"LINESTRING (34.7888054 32.0489714, 34.7887875 32.0489456)",,,,,,
1288177708,1288177665,0,113611679,יהורם,living_street,30,False,33.967,"LINESTRING (34.7888054 32.0489714, 34.7891555 32.0490439)",,,,,,
1288179878,1288177707,0,113611679,יהורם,living_street,30,False,9.267,"LINESTRING (34.7895644 32.0490934, 34.7894663 32.0490991)",,,,,,
1288179878,1288171888,0,156587607,התקוה,residential,30,False,43.074,"LINESTRING (34.7895644 32.0490934, 34.7896209 32.0494778)",,,,,,
1288179878,563967258,0,156587607,התקוה,residential,30,False,26.012,"LINESTRING (34.7895644 32.0490934, 34.7895187 32.0488627)",,,,,,
1288182628,1288177665,0,44374259,ימין,living_street,30,False,16.994,"LINESTRING (34.7891327 32.0488923, 34.7891555 32.0490439)",,,,,,
1288182628,563968268,0,113612189,ימין,residential,30,False,7.363,"LINESTRING (34.7891327 32.0488923, 34.789139 32.0488263)",,,,,,
1288183822,534376062,0,42730940,כביר,residential,30,True,46.831,"LINESTRING (34.7892252 32.0500337, 34.7897025 32.0499166)",,,,,,
1288183822,1288183824,0,44374082,סמטת כביר,residential,30,False,33.675,"LINESTRING (34.7892252 32.0500337, 34.7891326 32.0497412)",,,,,,
1288183822,563963214,0,44374082,סמטת כביר,residential,30,False,38.684,"LINESTRING (34.7892252 32.0500337, 34.7893224 32.0503717)",,,,,,
1288183824,1288183822,0,44374082,סמטת כביר,residential,30,False,33.675,"LINESTRING (34.7891326 32.0497412, 34.7892252 32.0500337)",,,,,,
1288183824,1288184320,0,113612616,,living_street,30,False,50.294,"LINESTRING (34.7891326 32.0497412, 34.7896514 32.0496353)",,,,,,
1288183824,1288184329,0,113612616,,living_street,30,False,50.178,"LINESTRING (34.7891326 32.0497412, 34.7886167 32.0498527)",,,,,,
1288184320,1288183824,0,113612616,,living_street,30,False,50.294,"LINESTRING (34.7896514 32.0496353, 34.7891326 32.0497412)",,,,,,
1288184320,534376062,0,156587607,התקוה,residential,30,False,31.648,"LINESTRING (34.7896514 32.0496353, 34.7897025 32.0499166)",,,,,,
1288184320,1288171888,0,156587607,התקוה,residential,30,False,17.748,"LINESTRING (34.7896514 32.0496353, 34.7896209 32.0494778)",,,,,,
1288184329,1288183824,0,113612616,,living_street,30,False,50.178,"LINESTRING (34.7886167 32.0498527, 34.7891326 32.0497412)",,,,,,
1288185630,563958700,0,113612798,טלמון,residential,30,False,25.481,"LINESTRING (34.7889785 32.0506338, 34.7890382 32.0508573)",,,,,,
1288186954,1288187379,0,44373791,הודיה,residential,30,False,43.372,"LINESTRING (34.7903919 32.0526178, 34.7899407 32.0526946)",,,,,,
1288187378,563950137,0,44373710,חנוך,residential,30,False,43.004,"LINESTRING (34.7896531 32.0518026, 34.7900974 32.0517145)",,,,,,
1288187378,2490677655,0,44373710,חנוך,residential,30,False,33.084,"LINESTRING (34.7896531 32.0518026, 34.7893146 32.0518814)",,,,,,
1288187378,1288187379,0,236587995,חפר,residential,30,True,102.823,"LINESTRING (34.7896531 32.0518026, 34.7899407 32.0526946)",,,,,,
1288187379,563953312,0,44373791,הודיה,residential,30,False,32.345,"LINESTRING (34.7899407 32.0526946, 34.7896075 32.0527643)",,,,,,
1288187379,1288186954,0,44373791,הודיה,residential,30,False,43.372,"LINESTRING (34.7899407 32.0526946, 34.7903919 32.0526178)",,,,,,
1288187379,1288189895,0,236587995,חפר,residential,30,True,67.365,"LINESTRING (34.7899407 32.0526946, 34.7901278 32.0532793)",,,,,,
1288189633,1288189895,0,113613479,ברכיה,residential,30,False,45.391,"LINESTRING (34.7906068 32.0532367, 34.7901278 32.0532793)",,,,,,
1288189657,563953811,0,44373752,עבאס,residential,30,True,59.519,"LINESTRING (34.7893586 32.0533478, 34.7891911 32.0528317)",,,,,,
1288189657,1288195654,0,113613215,ברכיה,residential,30,False,36.833,"LINESTRING (34.7893586 32.0533478, 34.7889698 32.0533815)",,,,,,
1288189742,1288195654,0,113613215,ברכיה,residential,30,False,54.841,"LINESTRING (34.7883909 32.0534316, 34.7889698 32.0533815)",,,,,,
1288189742,1688171020,0,156587632,דעואל,residential,30,True,9.602,"LINESTRING (34.7883909 32.0534316, 34.788419 32.0535146)",,,,,,
1288189866,1288189657,0,527547072,ברכיה,residential,30,True,37.867,"LINESTRING (34.7897582 32.0533122, 34.7893586 32.0533478)",,,,,,
1288189895,1288189633,0,113613479,ברכיה,residential,30,False,45.391,"LINESTRING (34.7901278 32.0532793, 34.7906068 32.0532367)",,,,,,
1288189895,1288189866,0,527547072,ברכיה,residential,30,True,35.024,"LINESTRING (34.7901278 32.0532793, 34.7897582 32.0533122)",,,,,,
1288192078,1288241810,0,156587632,דעואל,residential,30,True,12.204,"LINESTRING (34.7884897 32.0537405, 34.7885134 32.0538484)",,,,,,
1288192090,1288189657,0,44373752,עבאס,residential,30,True,34.492,"LINESTRING (34.7894543 32.0536472, 34.7893586 32.0533478)",,,,,,
1288192090,1288192122,0,113613480,ורדיאל,residential,30,False,46.897,"LINESTRING (34.7894543 32.0536472, 34.7899485 32.0535979)",,,,,,
1288192090,1288192078,0,643412735,ורדיאל,residential,30,True,91.497,"LINESTRING (34.7894543 32.0536472, 34.7884897 32.0537405)",,,,,,
